Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
12;Sat;02.11.13;;Sevilla;0–1;Celta Vigo;;Ramón Sánchez Pizjuán;Martínez Munuera;Match Report;
12;Sat;02.11.13;;Real Sociedad;5–0;Osasuna;;Anoeta;Del Cerro Grande;Match Report;
12;Sat;02.11.13;;Rayo Vallecano;2–3;Real Madrid;;Estadio de Vallecas Teresa Rivero;Álvarez Izquierdo;Match Report;
12;Sun;03.11.13;;Atlético Madrid;2–0;Athletic Club;;Vicente Calderón;Teixeira Vitienes;Match Report;
12;Sun;03.11.13;;Getafe;0–1;Valencia;;Coliseum Alfonso Pérez;Iglesias Villanueva;Match Report;
12;Sun;03.11.13;;Levante;0–1;Granada;;Ciutat de Valencia;Clos Gómez;Match Report;
12;Sun;03.11.13;;Málaga;3–2;Betis;;La Rosaleda;Undiano Mallenco;Match Report;
12;Mon;04.11.13;;Elche;0–1;Villarreal;;Martínez Valero;Gil Manzano;Match Report;
;;;;;;;;;;;
13;Fri;08.11.13;;Granada;3–1;Málaga;;Nuevo Los Cármenes;Prieto Iglesias;Match Report;
13;Fri;08.11.13;;Osasuna;0–1;Almería;;Reyno de Navarra;Mateu Lahoz;Match Report;
13;Sat;09.11.13;;Athletic Club;2–1;Levante;;San Mamés;Fernández Borbalán;Match Report;
13;Sat;09.11.13;;Celta Vigo;0–2;Rayo Vallecano;;Balaídos;Teixeira Vitienes;Match Report;
13;Sat;09.11.13;;Getafe;1–1;Elche;;Coliseum Alfonso Pérez;Teixeira Vitienes;Match Report;
13;Sat;09.11.13;;Real Madrid;5–1;Real Sociedad;;Santiago Bernabéu;Martínez Munuera;Match Report;
13;Sun;10.11.13;;Espanyol;1–3;Sevilla;;Cornellá - El Prat;Ayza Gámez;Match Report;
13;Sun;10.11.13;;Villarreal;1–1;Atlético Madrid;;El Madrigal;Pérez Montero;Match Report;
13;Sun;10.11.13;;Betis;1–4;Barcelona;;Benito Villamarín;González González;Match Report;
13;Sun;10.11.13;;Valencia;2–2;Valladolid;;Mestalla;Delgado Ferreiro;Match Report;
;;;;;;;;;;;
14;Fri;22.11.13;;Valladolid;0–1;Osasuna;;José Zorrilla;Fernández Borbalán;Match Report;
14;Sat;23.11.13;;Almería;0–5;Real Madrid;;Estadio Mediterráneo;Gil Manzano;Match Report;
14;Sat;23.11.13;;Barcelona;4–0;Granada;;Camp Nou;Mateu Lahoz;Match Report;
14;Sat;23.11.13;;Real Sociedad;4–3;Celta Vigo;;Anoeta;Muñiz Fernández;Match Report;
14;Sat;23.11.13;;Atlético Madrid;7–0;Getafe;;Vicente Calderón;Clos Gómez;Match Report;
14;Sun;24.11.13;;Elche;2–1;Valencia;;Martínez Valero;Undiano Mallenco;Match Report;
14;Sun;24.11.13;;Sevilla;4–0;Betis;;Ramón Sánchez Pizjuán;Estrada Fernández;Match Report;
14;Sun;24.11.13;;Rayo Vallecano;1–4;Espanyol;;Estadio de Vallecas Teresa Rivero;González González;Match Report;
14;Sun;24.11.13;;Levante;0–3;Villarreal;;Ciutat de Valencia;Álvarez Izquierdo;Match Report;
14;Mon;25.11.13;;Málaga;1–2;Athletic Club;;La Rosaleda;Iglesias Villanueva;Match Report;
;;;;;;;;;;;
15;Fri;29.11.13;;Villarreal;1–1;Málaga;;El Madrigal;González González;Match Report;
15;Fri;29.11.13;;Getafe;1–0;Levante;;Coliseum Alfonso Pérez;Prieto Iglesias;Match Report;
15;Sat;30.11.13;;Real Madrid;4–0;Valladolid;;Santiago Bernabéu;Pérez Montero;Match Report;
15;Sat;30.11.13;;Celta Vigo;3–1;Almería;;Balaídos;Ayza Gámez;Match Report;
15;Sat;30.11.13;;Elche;0–2;Atlético Madrid;;Martínez Valero;Delgado Ferreiro;Match Report;
15;Sat;30.11.13;;Espanyol;1–2;Real Sociedad;;Cornellá - El Prat;Teixeira Vitienes;Match Report;
15;Sun;01.12.13;;Betis;2–2;Rayo Vallecano;;Benito Villamarín;Teixeira Vitienes;Match Report;
15;Sun;01.12.13;;Granada;1–2;Sevilla;;Nuevo Los Cármenes;Del Cerro Grande;Match Report;
15;Sun;01.12.13;;Valencia;3–0;Osasuna;;Mestalla;Velasco Carballo;Match Report;
15;Sun;01.12.13;;Athletic Club;1–0;Barcelona;;San Mamés;Martínez Munuera;Match Report;
;;;;;;;;;;;
16;Fri;13.12.13;;Levante;2–1;Elche;;Ciutat de Valencia;Estrada Fernández;Match Report;
16;Sat;14.12.13;;Málaga;1–0;Getafe;;La Rosaleda;Álvarez Izquierdo;Match Report;
16;Sat;14.12.13;;Rayo Vallecano;0–2;Granada;;Estadio de Vallecas Teresa Rivero;Muñiz Fernández;Match Report;
16;Sat;14.12.13;;Barcelona;2–1;Villarreal;;Camp Nou;Iglesias Villanueva;Match Report;
16;Sat;14.12.13;;Osasuna;2–2;Real Madrid;;Reyno de Navarra;Clos Gómez;Match Report;
16;Sun;15.12.13;;Sevilla;1–1;Athletic Club;;Ramón Sánchez Pizjuán;Undiano Mallenco;Match Report;
16;Sun;15.12.13;;Almería;0–0;Espanyol;;Estadio Mediterráneo;Del Cerro Grande;Match Report;
16;Sun;15.12.13;;Atlético Madrid;3–0;Valencia;;Vicente Calderón;Fernández Borbalán;Match Report;
16;Sun;15.12.13;;Real Sociedad;5–1;Betis;;Anoeta;Mateu Lahoz;Match Report;
16;Mon;16.12.13;;Valladolid;3–0;Celta Vigo;;José Zorrilla;Teixeira Vitienes;Match Report;
;;;;;;;;;;;
17;Fri;20.12.13;;Elche;0–1;Málaga;;Martínez Valero;Del Cerro Grande;Match Report;
17;Sat;21.12.13;;Villarreal;1–2;Sevilla;;El Madrigal;Gil Manzano;Match Report;
17;Sat;21.12.13;;Atlético Madrid;3–2;Levante;;Vicente Calderón;González González;Match Report;
17;Sat;21.12.13;;Granada;1–3;Real Sociedad;;Nuevo Los Cármenes;Clos Gómez;Match Report;
17;Sat;21.12.13;;Betis;0–1;Almería;;Benito Villamarín;Martínez Munuera;Match Report;
17;Sun;22.12.13;;Athletic Club;2–1;Rayo Vallecano;;San Mamés;Prieto Iglesias;Match Report;
17;Sun;22.12.13;;Valencia;2–3;Real Madrid;;Mestalla;Teixeira Vitienes;Match Report;
17;Sun;22.12.13;;Celta Vigo;1–1;Osasuna;;Balaídos;Delgado Ferreiro;Match Report;
17;Sun;22.12.13;;Espanyol;4–2;Valladolid;;Cornellá - El Prat;Mateu Lahoz;Match Report;
17;Sun;22.12.13;;Getafe;2–5;Barcelona;;Coliseum Alfonso Pérez;Undiano Mallenco;Match Report;
;;;;;;;;;;;
18;Sat;04.01.14;;Valencia;2–0;Levante;;Mestalla;Muñiz Fernández;Match Report;
18;Sat;04.01.14;;Málaga;0–1;Atlético Madrid;;La Rosaleda;Teixeira Vitienes;Match Report;
18;Sat;04.01.14;;Valladolid;0–0;Betis;;José Zorrilla;Velasco Carballo;Match Report;
18;Sat;04.01.14;;Almería;3–0;Granada;;Estadio Mediterráneo;Estrada Fernández;Match Report;
18;Sun;05.01.14;;Sevilla;3–0;Getafe;;Ramón Sánchez Pizjuán;Ayza Gámez;Match Report;
18;Sun;05.01.14;;Barcelona;4–0;Elche;;Camp Nou;Fernández Borbalán;Match Report;
18;Sun;05.01.14;;Real Sociedad;2–0;Athletic Club;;Anoeta;Pérez Montero;Match Report;
18;Sun;05.01.14;;Osasuna;1–0;Espanyol;;Reyno de Navarra;Iglesias Villanueva;Match Report;
18;Mon;06.01.14;;Rayo Vallecano;2–5;Villarreal;;Estadio de Vallecas Teresa Rivero;Hernández Hernández;Match Report;
18;Mon;06.01.14;;Real Madrid;3–0;Celta Vigo;;Santiago Bernabéu;Álvarez Izquierdo;Match Report;
;;;;;;;;;;;
19;Fri;10.01.14;;Granada;4–0;Valladolid;;Nuevo Los Cármenes;Ayza Gámez;Match Report;
19;Sat;11.01.14;;Atlético Madrid;0–0;Barcelona;;Vicente Calderón;Mateu Lahoz;Match Report;
19;Sat;11.01.14;;Celta Vigo;2–1;Valencia;;Balaídos;González González;Match Report;
19;Sat;11.01.14;;Athletic Club;6–1;Almería;;San Mamés;Gil Manzano;Match Report;
19;Sat;11.01.14;;Elche;1–1;Sevilla;;Martínez Valero;Álvarez Izquierdo;Match Report;
19;Sun;12.01.14;;Getafe;0–1;Rayo Vallecano;;Coliseum Alfonso Pérez;Clos Gómez;Match Report;
19;Sun;12.01.14;;Espanyol;0–1;Real Madrid;;Cornellá - El Prat;Teixeira Vitienes;Match Report;
19;Sun;12.01.14;;Levante;1–0;Málaga;;Ciutat de Valencia;Undiano Mallenco;Match Report;
19;Sun;12.01.14;;Betis;1–2;Osasuna;;Benito Villamarín;Teixeira Vitienes;Match Report;
19;Mon;13.01.14;;Villarreal;5–1;Real Sociedad;;El Madrigal;Velasco Carballo;Match Report;
;;;;;;;;;;;
20;Fri;17.01.14;;Málaga;0–0;Valencia;;La Rosaleda;Velasco Carballo;Match Report;
20;Sat;18.01.14;;Granada;0–0;Osasuna;;Nuevo Los Cármenes;Martínez Munuera;Match Report;
20;Sat;18.01.14;;Espanyol;1–0;Celta Vigo;;Cornellá - El Prat;Prieto Iglesias;Match Report;
20;Sat;18.01.14;;Betis;0–5;Real Madrid;;Benito Villamarín;Iglesias Villanueva;Match Report;
20;Sat;18.01.14;;Elche;2–0;Rayo Vallecano;;Martínez Valero;Pérez Montero;Match Report;
20;Sun;19.01.14;;Villarreal;2–0;Almería;;El Madrigal;Muñiz Fernández;Match Report;
20;Sun;19.01.14;;Levante;1–1;Barcelona;;Ciutat de Valencia;Del Cerro Grande;Match Report;
20;Sun;19.01.14;;Getafe;2–2;Real Sociedad;;Coliseum Alfonso Pérez;Fernández Borbalán;Match Report;
20;Sun;19.01.14;;Atlético Madrid;1–1;Sevilla;;Vicente Calderón;Hernández Hernández;Match Report;
20;Mon;20.01.14;;Athletic Club;4–2;Valladolid;;San Mamés;Estrada Fernández;Match Report;
;;;;;;;;;;;
21;Fri;24.01.14;;Celta Vigo;4–2;Betis;;Balaídos;Hernández Hernández;Match Report;
21;Sat;25.01.14;;Valencia;2–2;Espanyol;;Mestalla;Fernández Borbalán;Match Report;
21;Sat;25.01.14;;Valladolid;1–0;Villarreal;;José Zorrilla;Del Cerro Grande;Match Report;
21;Sat;25.01.14;;Sevilla;2–3;Levante;;Ramón Sánchez Pizjuán;Teixeira Vitienes;Match Report;
21;Sat;25.01.14;;Real Madrid;2–0;Granada;;Santiago Bernabéu;Gil Manzano;Match Report;
21;Sun;26.01.14;;Barcelona;3–0;Málaga;;Camp Nou;Clos Gómez;Match Report;
21;Sun;26.01.14;;Osasuna;1–5;Athletic Club;;Reyno de Navarra;Velasco Carballo;Match Report;
21;Sun;26.01.14;;Almería;1–0;Getafe;;Estadio Mediterráneo;Prieto Iglesias;Match Report;
21;Sun;26.01.14;;Rayo Vallecano;2–4;Atlético Madrid;;Estadio de Vallecas Teresa Rivero;Undiano Mallenco;Match Report;
21;Mon;27.01.14;;Real Sociedad;4–0;Elche;;Anoeta;Iglesias Villanueva;Match Report;
;;;;;;;;;;;
22;Fri;31.01.14;;Granada;1–2;Celta Vigo;;Nuevo Los Cármenes;Mateu Lahoz;Match Report;
22;Sat;01.02.14;;Getafe;0–0;Valladolid;;Coliseum Alfonso Pérez;Martínez Munuera;Match Report;
22;Sat;01.02.14;;Málaga;3–2;Sevilla;;La Rosaleda;González González;Match Report;
22;Sat;01.02.14;;Barcelona;2–3;Valencia;;Camp Nou;Pérez Montero;Match Report;
22;Sat;01.02.14;;Levante;0–0;Rayo Vallecano;;Ciutat de Valencia;Iglesias Villanueva;Match Report;
22;Sun;02.02.14;;Elche;1–0;Almería;;Martínez Valero;Teixeira Vitienes;Match Report;
22;Sun;02.02.14;;Betis;2–0;Espanyol;;Benito Villamarín;Muñiz Fernández;Match Report;
22;Sun;02.02.14;;Athletic Club;1–1;Real Madrid;;San Mamés;Ayza Gámez;Match Report;
22;Sun;02.02.14;;Atlético Madrid;4–0;Real Sociedad;;Vicente Calderón;Estrada Fernández;Match Report;
22;Mon;03.02.14;;Villarreal;3–1;Osasuna;;El Madrigal;Álvarez Izquierdo;Match Report;
;;;;;;;;;;;
23;Fri;07.02.14;;Espanyol;1–0;Granada;;Cornellá - El Prat;Iglesias Villanueva;Match Report;
23;Sat;08.02.14;;Valencia;5–0;Betis;;Mestalla;Estrada Fernández;Match Report;
23;Sat;08.02.14;;Real Madrid;4–2;Villarreal;;Santiago Bernabéu;González González;Match Report;
23;Sat;08.02.14;;Almería;2–0;Atlético Madrid;;Estadio Mediterráneo;Teixeira Vitienes;Match Report;
23;Sat;08.02.14;;Rayo Vallecano;4–1;Málaga;;Estadio de Vallecas Teresa Rivero;Mateu Lahoz;Match Report;
23;Sun;09.02.14;;Sevilla;1–4;Barcelona;;Ramón Sánchez Pizjuán;Teixeira Vitienes;Match Report;
23;Sun;09.02.14;;Osasuna;2–0;Getafe;;Reyno de Navarra;Muñiz Fernández;Match Report;
23;Sun;09.02.14;;Valladolid;2–2;Elche;;José Zorrilla;Delgado Ferreiro;Match Report;
23;Sun;09.02.14;;Real Sociedad;0–0;Levante;;Anoeta;Clos Gómez;Match Report;
23;Mon;10.02.14;;Celta Vigo;0–0;Athletic Club;;Balaídos;Del Cerro Grande;Match Report;
;;;;;;;;;;;
24;Fri;14.02.14;;Elche;0–0;Osasuna;;Martínez Valero;Hernández Hernández;Match Report;
24;Sat;15.02.14;;Villarreal;0–2;Celta Vigo;;El Madrigal;Fernández Borbalán;Match Report;
24;Sat;15.02.14;;Atlético Madrid;3–0;Valladolid;;Vicente Calderón;Prieto Iglesias;Match Report;
24;Sat;15.02.14;;Levante;1–0;Almería;;Ciutat de Valencia;Velasco Carballo;Match Report;
24;Sat;15.02.14;;Barcelona;6–0;Rayo Vallecano;;Camp Nou;Martínez Munuera;Match Report;
24;Sun;16.02.14;;Granada;1–0;Betis;;Nuevo Los Cármenes;Teixeira Vitienes;Match Report;
24;Sun;16.02.14;;Getafe;0–3;Real Madrid;;Coliseum Alfonso Pérez;Pérez Montero;Match Report;
24;Sun;16.02.14;;Sevilla;0–0;Valencia;;Ramón Sánchez Pizjuán;Álvarez Izquierdo;Match Report;
24;Sun;16.02.14;;Athletic Club;1–2;Espanyol;;San Mamés;Undiano Mallenco;Match Report;
24;Mon;17.02.14;;Málaga;0–1;Real Sociedad;;La Rosaleda;Del Cerro Grande;Match Report;
;;;;;;;;;;;
25;Fri;21.02.14;;Valladolid;1–1;Levante;;José Zorrilla;Estrada Fernández;Match Report;
25;Sat;22.02.14;;Real Madrid;3–0;Elche;;Santiago Bernabéu;Prieto Iglesias;Match Report;
25;Sat;22.02.14;;Almería;0–0;Málaga;;Estadio Mediterráneo;Muñiz Fernández;Match Report;
25;Sat;22.02.14;;Celta Vigo;1–1;Getafe;;Balaídos;Clos Gómez;Match Report;
25;Sat;22.02.14;;Real Sociedad;3–1;Barcelona;;Anoeta;Fernández Borbalán;Match Report;
25;Sun;23.02.14;;Valencia;2–1;Granada;;Mestalla;González González;Match Report;
25;Sun;23.02.14;;Betis;0–2;Athletic Club;;Benito Villamarín;Gil Manzano;Match Report;
