Wk;Day;Date;Time;Home;xG;Score;xG;Away;Attendance;Venue;Referee;Match Report;Notes
20;Fri;05.01.18;18:00;Chievo;0.6;1–1;0.5;Udinese;7,142;Stadio Marc'Antonio Bentegodi;Daniele Chiffi;Match Report;
20;Fri;05.01.18;20:45;Fiorentina;2.2;1–1;0.9;Inter;29,428;Stadio Artemio Franchi;Paolo Valeri;Match Report;
20;Sat;06.01.18;12:30;Torino;2.2;3–0;1.1;Bologna;16,042;Stadio Olimpico di Torino;Antonio Damato;Match Report;
20;Sat;06.01.18;15:00;Benevento;2.2;3–2;1;Sampdoria;11,363;Stadio Ciro Vigorito;Gianluca Manganiello;Match Report;
20;Sat;06.01.18;15:00;Milan;2;1–0;0.8;Crotone;42,533;Stadio Giuseppe Meazza;Fabio Maresca;Match Report;
20;Sat;06.01.18;15:00;SPAL;2.4;2–5;2.2;Lazio;12,057;Stadio Paolo Mazza;Paolo Tagliavento;Match Report;
20;Sat;06.01.18;15:00;Napoli;2.3;2–0;0.1;Hellas Verona;39,580;Stadio San Paolo;Rosario Abisso;Match Report;
20;Sat;06.01.18;15:00;Genoa;0.5;1–0;1;Sassuolo;18,639;Stadio Comunale Luigi Ferraris;Piero Giacomelli;Match Report;
20;Sat;06.01.18;18:00;Roma;1.5;1–2;0.9;Atalanta;32,863;Stadio Olimpico;Marco Guida;Match Report;
20;Sat;06.01.18;20:45;Cagliari;0.6;0–1;1.9;Juventus;16,233;Stadio Sant'Elia;Giampaolo Calvarese;Match Report;
;;;;;;;;;;;;;
21;Sun;21.01.18;12:30;Atalanta;0.5;0–1;1;Napoli;19,098;Stadio Atleti Azzurri d'Italia;Daniele Orsato;Match Report;
21;Sun;21.01.18;15:00;Sassuolo;1.4;1–1;0.9;Torino;7,000;Stadio Città del Tricolore;Michael Fabbri;Match Report;
21;Sun;21.01.18;15:00;Bologna;1.7;3–0;0.8;Benevento;20,515;Stadio Renato Dall'Ara;Eugenio Abbattista;Match Report;
21;Sun;21.01.18;15:00;Hellas Verona;0.7;0–3;1.8;Crotone;16,075;Stadio Marc'Antonio Bentegodi;Gianluca Rocchi;Match Report;
21;Sun;21.01.18;15:00;Lazio;0.8;5–1;0.4;Chievo;22,000;Stadio Olimpico;Rosario Abisso;Match Report;
21;Sun;21.01.18;15:00;Udinese;0.5;1–1;1.1;SPAL;16,000;Dacia Arena;Daniele Doveri;Match Report;
21;Sun;21.01.18;15:00;Sampdoria;2.1;3–1;1.6;Fiorentina;19,083;Stadio Comunale Luigi Ferraris;Fabrizio Pasqua;Match Report;
21;Sun;21.01.18;18:00;Cagliari;1.1;1–2;2.2;Milan;15,235;Stadio Sant'Elia;Marco Guida;Match Report;
21;Sun;21.01.18;20:45;Inter;1.6;1–1;0.7;Roma;57,066;Stadio Giuseppe Meazza;Davide Massa;Match Report;
21;Mon;22.01.18;20:45;Juventus;1.4;1–0;0.3;Genoa;29,412;Allianz Stadium;Marco Di Bello;Match Report;
;;;;;;;;;;;;;
12;Wed;24.01.18;18:30;Lazio;1;3–0;0.8;Udinese;23,000;Stadio Olimpico;Luca Banti;Match Report;
;;;;;;;;;;;;;
3;Wed;24.01.18;20:45;Sampdoria;1.8;1–1;3.1;Roma;19,302;Stadio Comunale Luigi Ferraris;Daniele Orsato;Match Report;
;;;;;;;;;;;;;
22;Sat;27.01.18;18:00;Sassuolo;1.1;0–3;2.3;Atalanta;8,852;Stadio Città del Tricolore;Paolo Valeri;Match Report;
22;Sat;27.01.18;20:45;Chievo;0;0–2;1.1;Juventus;23,700;Stadio Marc'Antonio Bentegodi;Fabio Maresca;Match Report;
22;Sun;28.01.18;12:30;SPAL;1.4;1–1;1;Inter;13,098;Stadio Paolo Mazza;Piero Giacomelli;Match Report;
22;Sun;28.01.18;15:00;Genoa;1.9;0–1;0.3;Udinese;18,896;Stadio Comunale Luigi Ferraris;Luca Pairetto;Match Report;
22;Sun;28.01.18;15:00;Fiorentina;1.9;1–4;1.9;Hellas Verona;22,796;Stadio Artemio Franchi;Claudio Gavillucci;Match Report;
22;Sun;28.01.18;15:00;Napoli;1.5;3–1;1.2;Bologna;37,227;Stadio San Paolo;Paolo Mazzoleni;Match Report;
22;Sun;28.01.18;15:00;Torino;2;3–0;0.6;Benevento;16,257;Stadio Olimpico di Torino;Maurizio Mariani;Match Report;
22;Sun;28.01.18;15:00;Crotone;1.4;1–1;0.3;Cagliari;8,987;Stadio Ezio Scida;Paolo Tagliavento;Match Report;
22;Sun;28.01.18;18:00;Milan;0.8;2–1;0.7;Lazio;50,822;Stadio Giuseppe Meazza;Massimiliano Irrati;Match Report;
22;Sun;28.01.18;20:45;Roma;2.5;0–1;1.5;Sampdoria;29,468;Stadio Olimpico;Luca Banti;Match Report;
;;;;;;;;;;;;;
23;Sat;03.02.18;18:00;Sampdoria;0.4;1–1;0.8;Torino;19,035;Stadio Comunale Luigi Ferraris;Gianluca Rocchi;Match Report;
23;Sat;03.02.18;20:45;Inter;0.9;1–1;0.6;Crotone;46,807;Stadio Giuseppe Meazza;Daniele Orsato;Match Report;
23;Sun;04.02.18;12:30;Hellas Verona;0.3;0–1;2.2;Roma;17,495;Stadio Marc'Antonio Bentegodi;Michael Fabbri;Match Report;
23;Sun;04.02.18;15:00;Cagliari;1.4;2–0;0.6;SPAL;15,986;Stadio Sant'Elia;Davide Massa;Match Report;
23;Sun;04.02.18;15:00;Udinese;1;1–1;0.9;Milan;23,758;Dacia Arena;Gianluca Manganiello;Match Report;
23;Sun;04.02.18;15:00;Bologna;0.5;1–2;1;Fiorentina;19,301;Stadio Renato Dall'Ara;Daniele Doveri;Match Report;
23;Sun;04.02.18;15:00;Juventus;2.6;7–0;0.3;Sassuolo;40,400;Allianz Stadium;Piero Giacomelli;Match Report;
23;Sun;04.02.18;15:00;Atalanta;2.4;1–0;0.1;Chievo;17,292;Stadio Atleti Azzurri d'Italia;Giampaolo Calvarese;Match Report;
23;Sun;04.02.18;20:45;Benevento;1;0–2;1.9;Napoli;15,026;Stadio Ciro Vigorito;Marco Di Bello;Match Report;
23;Mon;05.02.18;20:45;Lazio;0.8;1–2;0.5;Genoa;30,000;Stadio Olimpico;Fabio Maresca;Match Report;
;;;;;;;;;;;;;
24;Fri;09.02.18;20:45;Fiorentina;1;0–2;0.4;Juventus;32,563;Stadio Artemio Franchi;Marco Guida;Match Report;
24;Sat;10.02.18;15:00;SPAL;0.4;0–4;2.2;Milan;13,000;Stadio Paolo Mazza;Maurizio Mariani;Match Report;
24;Sat;10.02.18;18:00;Crotone;1.1;1–1;1.5;Atalanta;8,795;Stadio Ezio Scida;Davide Massa;Match Report;
24;Sat;10.02.18;20:45;Napoli;1.7;4–1;0.6;Lazio;32,940;Stadio San Paolo;Luca Banti;Match Report;
24;Sun;11.02.18;12:30;Sassuolo;1.1;0–0;0.2;Cagliari;9,149;Stadio Città del Tricolore;Paolo Mazzoleni;Match Report;
24;Sun;11.02.18;15:00;Inter;2.3;2–1;0.6;Bologna;46,915;Stadio Giuseppe Meazza;Paolo Valeri;Match Report;
24;Sun;11.02.18;15:00;Sampdoria;4.1;2–0;0.6;Hellas Verona;16,635;Stadio Comunale Luigi Ferraris;Luca Pairetto;Match Report;
24;Sun;11.02.18;15:00;Torino;1.1;2–0;0.8;Udinese;18,740;Stadio Olimpico di Torino;Rosario Abisso;Match Report;
24;Sun;11.02.18;15:00;Chievo;0.5;0–1;0.8;Genoa;18,000;Stadio Marc'Antonio Bentegodi;Claudio Gavillucci;Match Report;
24;Sun;11.02.18;20:45;Roma;2.4;5–2;0.7;Benevento;31,956;Stadio Olimpico;Gianluca Manganiello;Match Report;
;;;;;;;;;;;;;
25;Sat;17.02.18;15:00;Udinese;0.3;0–2;1.5;Roma;18,753;Dacia Arena;Marco Di Bello;Match Report;
25;Sat;17.02.18;18:00;Chievo;0.6;2–1;0.5;Cagliari;8,000;Stadio Marc'Antonio Bentegodi;Luigi Nasca;Match Report;
25;Sat;17.02.18;20:45;Genoa;0.6;2–0;0.7;Inter;20,629;Stadio Comunale Luigi Ferraris;Michael Fabbri;Match Report;
25;Sun;18.02.18;12:30;Torino;0.2;0–1;1.4;Juventus;27,000;Stadio Olimpico di Torino;Daniele Orsato;Match Report;
25;Sun;18.02.18;15:00;Benevento;1;3–2;2.1;Crotone;10,163;Stadio Ciro Vigorito;Gianluca Rocchi;Match Report;
25;Sun;18.02.18;15:00;Bologna;1.3;2–1;2.9;Sassuolo;16,271;Stadio Renato Dall'Ara;Paolo Tagliavento;Match Report;
25;Sun;18.02.18;15:00;Napoli;1.4;1–0;0.1;SPAL;34,270;Stadio San Paolo;Claudio Gavillucci;Match Report;
25;Sun;18.02.18;18:00;Atalanta;0.4;1–1;0.8;Fiorentina;17,261;Stadio Atleti Azzurri d'Italia;Fabio Maresca;Match Report;
25;Sun;18.02.18;20:45;Milan;1.9;1–0;0.6;Sampdoria;46,594;Stadio Giuseppe Meazza;Daniele Doveri;Match Report;
25;Mon;19.02.18;20:45;Lazio;3;2–0;0.3;Hellas Verona;25,000;Stadio Olimpico;Giampaolo Calvarese;Match Report;
;;;;;;;;;;;;;
26;Sat;24.02.18;18:00;Bologna;1.7;2–0;1.1;Genoa;30,003;Stadio Renato Dall'Ara;Antonio Giua;Match Report;
26;Sat;24.02.18;20:45;Inter;0.7;2–0;0.4;Benevento;47,157;Stadio Giuseppe Meazza;Luca Pairetto;Match Report;
26;Sun;25.02.18;12:30;Crotone;1.7;2–3;1.5;SPAL;8,658;Stadio Ezio Scida;Daniele Orsato;Match Report;
26;Sun;25.02.18;15:00;Sampdoria;1.4;2–1;1.2;Udinese;17,767;Stadio Comunale Luigi Ferraris;Antonio Damato;Match Report;
26;Sun;25.02.18;15:00;Sassuolo;1.1;0–3;1;Lazio;8,582;Stadio Città del Tricolore;Gianluca Manganiello;Match Report;
26;Sun;25.02.18;15:00;Fiorentina;1.3;1–0;0.2;Chievo;21,225;Stadio Artemio Franchi;Rosario Abisso;Match Report;
26;Sun;25.02.18;15:00;Hellas Verona;1.3;2–1;1.1;Torino;13,724;Stadio Marc'Antonio Bentegodi;Davide Massa;Match Report;
26;Sun;25.02.18;20:45;Roma;0.8;0–2;2;Milan;42,537;Stadio Olimpico;Paolo Mazzoleni;Match Report;
26;Mon;26.02.18;20:45;Cagliari;0.4;0–5;3;Napoli;13,757;Stadio Sant'Elia;Piero Giacomelli;Match Report;
;;;;;;;;;;;;;
27;Sat;03.03.18;15:00;SPAL;0.6;1–0;1.1;Bologna;11,846;Stadio Paolo Mazza;Gianluca Rocchi;Match Report;
27;Sat;03.03.18;18:00;Lazio;0.2;0–1;0.5;Juventus;50,000;Stadio Olimpico;Luca Banti;Match Report;
27;Sat;03.03.18;20:45;Napoli;2;2–4;1.2;Roma;39,310;Stadio San Paolo;Davide Massa;Match Report;
;;;;;;;;;;;;;
28;Fri;09.03.18;20:45;Roma;1.4;3–0;1;Torino;33,847;Stadio Olimpico;Fabio Maresca;Match Report;
28;Sat;10.03.18;20:45;Hellas Verona;0.5;1–0;0.8;Chievo;22,473;Stadio Marc'Antonio Bentegodi;Antonio Damato;Match Report;
28;Sun;11.03.18;12:30;Fiorentina;1.7;1–0;0.7;Benevento;34,379;Stadio Artemio Franchi;Fabrizio Pasqua;Match Report;
28;Sun;11.03.18;15:00;Cagliari;1.4;2–2;0.4;Lazio;14,241;Stadio Sant'Elia;Marco Guida;Match Report;
28;Sun;11.03.18;15:00;Bologna;1;0–1;1.7;Atalanta;17,917;Stadio Renato Dall'Ara;Giampaolo Calvarese;Match Report;
28;Sun;11.03.18;15:00;Sassuolo;2.7;1–1;0.8;SPAL;12,129;Stadio Città del Tricolore;Daniele Doveri;Match Report;
28;Sun;11.03.18;15:00;Juventus;1.9;2–0;0.4;Udinese;40,300;Allianz Stadium;Piero Giacomelli;Match Report;
28;Sun;11.03.18;15:00;Crotone;2;4–1;0.6;Sampdoria;8,738;Stadio Ezio Scida;Paolo Mazzoleni;Match Report;
28;Sun;11.03.18;18:00;Genoa;0.9;0–1;1.1;Milan;20,004;Stadio Comunale Luigi Ferraris;Michael Fabbri;Match Report;
28;Sun;11.03.18;20:45;Inter;0.2;0–0;0.6;Napoli;59,380;Stadio Giuseppe Meazza;Daniele Orsato;Match Report;
;;;;;;;;;;;;;
26;Wed;14.03.18;18:00;Juventus;1.7;2–0;0.6;Atalanta;36,753;Allianz Stadium;Maurizio Mariani;Match Report;
;;;;;;;;;;;;;
29;Sat;17.03.18;18:00;Udinese;0.3;1–2;0.8;Sassuolo;14,970;Dacia Arena;Rosario Abisso;Match Report;
29;Sat;17.03.18;20:45;SPAL;0.1;0–0;1;Juventus;13,135;Stadio Paolo Mazza;Davide Massa;Match Report;
29;Sun;18.03.18;12:30;Sampdoria;0.6;0–5;2.9;Inter;21,336;Stadio Comunale Luigi Ferraris;Paolo Tagliavento;Match Report;
29;Sun;18.03.18;15:00;Benevento;1.1;1–2;1.9;Cagliari;9,443;Stadio Ciro Vigorito;Gianluca Manganiello;Match Report;
29;Sun;18.03.18;15:00;Milan;3.2;3–2;1.3;Chievo;49,701;Stadio Giuseppe Meazza;Maurizio Mariani;Match Report;
29;Sun;18.03.18;15:00;Torino;0.7;1–2;2.4;Fiorentina;16,401;Stadio Olimpico di Torino;Claudio Gavillucci;Match Report;
29;Sun;18.03.18;15:00;Hellas Verona;0.5;0–5;3.6;Atalanta;14,919;Stadio Marc'Antonio Bentegodi;Marco Di Bello;Match Report;
29;Sun;18.03.18;15:00;Crotone;1.5;0–2;2.2;Roma;11,691;Stadio Ezio Scida;Luca Banti;Match Report;
29;Sun;18.03.18;20:45;Lazio;1.4;1–1;1.2;Bologna;23,000;Stadio Olimpico;Antonio Damato;Match Report;
29;Sun;18.03.18;20:45;Napoli;1.6;1–0;0.7;Genoa;25,000;Stadio San Paolo;Fabrizio Pasqua;Match Report;
;;;;;;;;;;;;;
30;Sat;31.03.18;12:30;Bologna;0.3;1–1;1.6;Roma;20,778;Stadio Renato Dall'Ara;Massimiliano Irrati;Match Report;
30;Sat;31.03.18;15:00;Atalanta;2.2;2–0;0.6;Udinese;17,204;Stadio Atleti Azzurri d'Italia;Luca Pairetto;Match Report;
30;Sat;31.03.18;15:00;Inter;2.6;3–0;0.3;Hellas Verona;60,230;Stadio Giuseppe Meazza;Gianluca Rocchi;Match Report;
30;Sat;31.03.18;15:00;Lazio;3.5;6–2;0.5;Benevento;30,000;Stadio Olimpico;Giampaolo Calvarese;Match Report;
30;Sat;31.03.18;15:00;Fiorentina;1.3;2–0;0.6;Crotone;22,710;Stadio Artemio Franchi;Paolo Valeri;Match Report;
30;Sat;31.03.18;15:00;Cagliari;1.5;0–4;2.5;Torino;15,959;Stadio Sant'Elia;Federico La Penna;Match Report;
30;Sat;31.03.18;15:00;Genoa;2.7;1–1;0.4;SPAL;19,853;Stadio Comunale Luigi Ferraris;Piero Giacomelli;Match Report;
30;Sat;31.03.18;18:00;Sassuolo;1.3;1–1;2.1;Napoli;16,904;Stadio Città del Tricolore;Michael Fabbri;Match Report;
30;Sat;31.03.18;18:00;Chievo;0.4;2–1;2;Sampdoria;10,000;Stadio Marc'Antonio Bentegodi;Daniele Orsato;Match Report;
30;Sat;31.03.18;20:45;Juventus;0.5;3–1;0.8;Milan;41,156;Allianz Stadium;Paolo Mazzoleni;Match Report;
;;;;;;;;;;;;;
27;Tue;03.04.18;18:30;Genoa;0.8;2–1;1.4;Cagliari;18,869;Stadio Comunale Luigi Ferraris;Fabio Maresca;Match Report;
27;Tue;03.04.18;18:30;Atalanta;1.4;1–2;1.7;Sampdoria;17,612;Stadio Atleti Azzurri d'Italia;Fabrizio Pasqua;Match Report;
27;Tue;03.04.18;18:30;Udinese;1;0–2;2.5;Fiorentina;15,450;Dacia Arena;Luca Banti;Match Report;
27;Wed;04.04.18;17:00;Benevento;3.1;3–0;0.2;Hellas Verona;11,006;Stadio Ciro Vigorito;Daniele Doveri;Match Report;
27;Wed;04.04.18;18:30;Torino;1.4;4–1;1.4;Crotone;15,760;Stadio Olimpico di Torino;Marco Guida;Match Report;
27;Wed;04.04.18;18:30;Milan;1;0–0;2.6;Inter;77,512;Stadio Giuseppe Meazza;Marco Di Bello;Match Report;
27;Wed;04.04.18;18:30;Chievo;0.5;1–1;0.7;Sassuolo;8,000;Stadio Marc'Antonio Bentegodi;Paolo Tagliavento;Match Report;
;;;;;;;;;;;;;
31;Sat;07.04.18;15:00;Benevento;1.8;2–4;2.4;Juventus;16,867;Stadio Ciro Vigorito;Fabrizio Pasqua;Match Report;
31;Sat;07.04.18;18:00;Roma;1.9;0–2;0.7;Fiorentina;41,728;Stadio Olimpico;Michael Fabbri;Match Report;
31;Sat;07.04.18;18:00;SPAL;0.6;1–1;1.9;Atalanta;12,906;Stadio Paolo Mazza;Antonio Damato;Match Report;
31;Sat;07.04.18;20:45;Sampdoria;0.7;0–0;0.3;Genoa;30,117;Stadio Comunale Luigi Ferraris;Davide Massa;Match Report;
31;Sun;08.04.18;12:30;Torino;1.3;1–0;1.4;Inter;25,507;Stadio Olimpico di Torino;Paolo Tagliavento;Match Report;
31;Sun;08.04.18;15:00;Napoli;3.5;2–1;0.1;Chievo;46,601;Stadio San Paolo;Gianluca Manganiello;Match Report;
31;Sun;08.04.18;15:00;Hellas Verona;1.1;1–0;0.6;Cagliari;13,918;Stadio Marc'Antonio Bentegodi;Paolo Valeri;Match Report;
31;Sun;08.04.18;15:00;Crotone;0.6;1–0;0.7;Bologna;9,679;Stadio Ezio Scida;Giampaolo Calvarese;Match Report;
31;Sun;08.04.18;18:00;Udinese;0.8;1–2;1.3;Lazio;21,676;Dacia Arena;Gianluca Rocchi;Match Report;
31;Sun;08.04.18;20:45;Milan;1.8;1–1;0.5;Sassuolo;43,140;Stadio Giuseppe Meazza;Luca Pairetto;Match Report;
;;;;;;;;;;;;;
32;Sat;14.04.18;15:00;Cagliari;2;2–1;0.7;Udinese;13,755;Stadio Sant'Elia;Piero Giacomelli;Match Report;
32;Sat;14.04.18;18:00;Chievo;0.4;0–0;0.8;Torino;9,000;Stadio Marc'Antonio Bentegodi;Marco Di Bello;Match Report;
32;Sat;14.04.18;18:00;Genoa;2;1–0;0.9;Crotone;18,988;Stadio Comunale Luigi Ferraris;Massimiliano Irrati;Match Report;
32;Sat;14.04.18;20:45;Atalanta;1.4;0–0;0.8;Inter;20,076;Stadio Atleti Azzurri d'Italia;Daniele Doveri;Match Report;
32;Sun;15.04.18;12:30;Fiorentina;2.6;0–0;0.3;SPAL;29,651;Stadio Artemio Franchi;Daniele Orsato;Match Report;
32;Sun;15.04.18;15:00;Bologna;1.1;2–0;0.3;Hellas Verona;19,172;Stadio Renato Dall'Ara;Rosario Abisso;Match Report;
32;Sun;15.04.18;15:00;Sassuolo;1.6;2–2;0.9;Benevento;8,880;Stadio Città del Tricolore;Claudio Gavillucci;Match Report;
32;Sun;15.04.18;15:00;Milan;0.6;0–0;1.3;Napoli;65,786;Stadio Giuseppe Meazza;Luca Banti;Match Report;
32;Sun;15.04.18;18:00;Juventus;2;3–0;0.9;Sampdoria;40,121;Allianz Stadium;Maurizio Mariani;Match Report;
32;Sun;15.04.18;20:45;Lazio;0.7;0–0;0.7;Roma;55,000;Stadio Olimpico;Paolo Mazzoleni;Match Report;
;;;;;;;;;;;;;
33;Tue;17.04.18;20:45;Inter;2.8;4–0;0;Cagliari;47,467;Stadio Giuseppe Meazza;Fabrizio Pasqua;Match Report;
33;Wed;18.04.18;18:00;Benevento;1.1;0–3;4;Atalanta;10,013;Stadio Ciro Vigorito;Davide Ghersini;Match Report;
33;Wed;18.04.18;20:45;Roma;1.4;2–1;0.7;Genoa;30,095;Stadio Olimpico;Luca Pairetto;Match Report;
33;Wed;18.04.18;20:45;Sampdoria;1.1;1–0;0.4;Bologna;17,563;Stadio Comunale Luigi Ferraris;Gianluca Manganiello;Match Report;
33;Wed;18.04.18;20:45;Crotone;0.8;1–1;1;Juventus;15,021;Stadio Ezio Scida;Michael Fabbri;Match Report;
33;Wed;18.04.18;20:45;SPAL;0.6;0–0;0.5;Chievo;12,436;Stadio Paolo Mazza;Davide Massa;Match Report;
33;Wed;18.04.18;20:45;Fiorentina;1.6;3–4;1.7;Lazio;24,008;Stadio Artemio Franchi;Antonio Damato;Match Report;
33;Wed;18.04.18;20:45;Torino;2;1–1;0.6;Milan;24,264;Stadio Olimpico di Torino;Fabio Maresca;Match Report;
33;Wed;18.04.18;20:45;Hellas Verona;0.4;0–1;1.7;Sassuolo;13,996;Stadio Marc'Antonio Bentegodi;Marco Guida;Match Report;
33;Wed;18.04.18;20:45;Napoli;1.6;4–2;2.1;Udinese;44,118;Stadio San Paolo;Giampaolo Calvarese;Match Report;
;;;;;;;;;;;;;
34;Sat;21.04.18;15:00;SPAL;0.3;0–3;1.8;Roma;12,355;Stadio Paolo Mazza;Paolo Tagliavento;Match Report;
34;Sat;21.04.18;18:00;Sassuolo;0.8;1–0;0.3;Fiorentina;10,709;Stadio Città del Tricolore;Massimiliano Irrati;Match Report;
34;Sat;21.04.18;20:45;Milan;1.6;0–1;0.5;Benevento;47,655;Stadio Giuseppe Meazza;Maurizio Mariani;Match Report;
34;Sun;22.04.18;12:30;Cagliari;1.2;0–0;0.4;Bologna;15,024;Stadio Sant'Elia;Daniele Doveri;Match Report;
34;Sun;22.04.18;15:00;Atalanta;2.1;2–1;0.6;Torino;18,856;Stadio Atleti Azzurri d'Italia;Gianluca Aureliano;Match Report;
34;Sun;22.04.18;15:00;Udinese;1.1;1–2;0.6;Crotone;21,746;Dacia Arena;Marco Di Bello;Match Report;
34;Sun;22.04.18;15:00;Chievo;1.1;1–2;1.9;Inter;7,142;Stadio Marc'Antonio Bentegodi;Paolo Valeri;Match Report;
34;Sun;22.04.18;15:00;Lazio;2.4;4–0;0.4;Sampdoria;40,000;Stadio Olimpico;Daniele Orsato;Match Report;
34;Sun;22.04.18;20:45;Juventus;0.2;0–1;0.8;Napoli;40,114;Allianz Stadium;Gianluca Rocchi;Match Report;
34;Mon;23.04.18;20:45;Genoa;2.3;3–1;1.7;Hellas Verona;18,839;Stadio Comunale Luigi Ferraris;Claudio Gavillucci;Match Report;
;;;;;;;;;;;;;
35;Sat;28.04.18;18:00;Roma;1.7;4–1;1.3;Chievo;38,694;Stadio Olimpico;Giampaolo Calvarese;Match Report;
35;Sat;28.04.18;20:45;Inter;0.3;2–3;1.4;Juventus;78,328;Stadio Giuseppe Meazza;Daniele Orsato;Match Report;
35;Sun;29.04.18;12:30;Crotone;1.9;4–1;1.5;Sassuolo;13,600;Stadio Ezio Scida;Antonio Damato;Match Report;
35;Sun;29.04.18;15:00;Bologna;1;1–2;1.4;Milan;24,263;Stadio Renato Dall'Ara;Piero Giacomelli;Match Report;
35;Sun;29.04.18;15:00;Atalanta;1.6;3–1;0.7;Genoa;18,543;Stadio Atleti Azzurri d'Italia;Michael Fabbri;Match Report;
35;Sun;29.04.18;15:00;Benevento;1.9;3–3;2.3;Udinese;10,363;Stadio Ciro Vigorito;Fabio Maresca;Match Report;
35;Sun;29.04.18;15:00;Hellas Verona;1.1;1–3;1.2;SPAL;19,233;Stadio Marc'Antonio Bentegodi;Luca Banti;Match Report;
35;Sun;29.04.18;15:00;Sampdoria;3.5;4–1;1.2;Cagliari;20,189;Stadio Comunale Luigi Ferraris;Rosario Abisso;Match Report;
35;Sun;29.04.18;18:00;Fiorentina;2.8;3–0;0.2;Napoli;26,206;Stadio Artemio Franchi;Paolo Mazzoleni;Match Report;
35;Sun;29.04.18;20:45;Torino;0.4;0–1;2.5;Lazio;17,060;Stadio Olimpico di Torino;Massimiliano Irrati;Match Report;
;;;;;;;;;;;;;
36;Sat;05.05.18;18:00;Milan;1.4;4–1;0.3;Hellas Verona;49,644;Stadio Giuseppe Meazza;Fabrizio Pasqua;Match Report;
36;Sat;05.05.18;20:45;Juventus;2.2;3–1;1.2;Bologna;40,714;Allianz Stadium;Massimiliano Irrati;Match Report;
36;Sun;06.05.18;12:30;Udinese;0.9;0–4;1.9;Inter;22,956;Dacia Arena;Paolo Mazzoleni;Match Report;
36;Sun;06.05.18;15:00;Genoa;2;2–3;1.9;Fiorentina;20,893;Stadio Comunale Luigi Ferraris;Gianluca Manganiello;Match Report;
36;Sun;06.05.18;15:00;Napoli;1.9;2–2;0.7;Torino;47,057;Stadio San Paolo;Daniele Doveri;Match Report;
36;Sun;06.05.18;15:00;SPAL;1.9;2–0;0.5;Benevento;11,900;Stadio Paolo Mazza;Marco Guida;Match Report;
36;Sun;06.05.18;15:00;Lazio;1.7;1–1;2.7;Atalanta;46,337;Stadio Olimpico;Luca Banti;Match Report;
36;Sun;06.05.18;15:00;Chievo;0.6;2–1;0.9;Crotone;17,258;Stadio Marc'Antonio Bentegodi;Davide Massa;Match Report;
36;Sun;06.05.18;18:00;Sassuolo;1;1–0;0;Sampdoria;10,483;Stadio Città del Tricolore;Federico La Penna;Match Report;
36;Sun;06.05.18;20:45;Cagliari;1;0–1;0.6;Roma;15,157;Stadio Sant'Elia;Marco Di Bello;Match Report;
;;;;;;;;;;;;;
37;Sat;12.05.18;18:00;Benevento;1.4;1–0;1.5;Genoa;14,138;Stadio Ciro Vigorito;Daniele Chiffi;Match Report;
37;Sat;12.05.18;20:45;Inter;2.3;1–2;1;Sassuolo;66,876;Stadio Giuseppe Meazza;Rosario Abisso;Match Report;
37;Sun;13.05.18;15:00;Crotone;0.6;2–2;2.3;Lazio;14,983;Stadio Ezio Scida;Paolo Mazzoleni;Match Report;
37;Sun;13.05.18;15:00;Bologna;1.2;1–2;1.8;Chievo;22,581;Stadio Renato Dall'Ara;Luca Pairetto;Match Report;
37;Sun;13.05.18;15:00;Hellas Verona;0.7;0–1;1.4;Udinese;14,013;Stadio Marc'Antonio Bentegodi;Giampaolo Calvarese;Match Report;
37;Sun;13.05.18;15:00;Fiorentina;0.5;0–1;2.1;Cagliari;34,690;Stadio Artemio Franchi;Paolo Valeri;Match Report;
37;Sun;13.05.18;15:00;Torino;1.4;2–1;0.5;SPAL;15,000;Stadio Olimpico di Torino;Maurizio Mariani;Match Report;
37;Sun;13.05.18;18:00;Atalanta;2.1;1–1;0.3;Milan;19,883;Stadio Atleti Azzurri d'Italia;Marco Guida;Match Report;
37;Sun;13.05.18;20:45;Roma;0.8;0–0;0.3;Juventus;53,091;Stadio Olimpico;Paolo Tagliavento;Match Report;
37;Sun;13.05.18;20:45;Sampdoria;0.4;0–2;1.3;Napoli;19,250;Stadio Comunale Luigi Ferraris;Claudio Gavillucci;Match Report;
;;;;;;;;;;;;;
38;Sat;19.05.18;15:00;Juventus;2.8;2–1;0.6;Hellas Verona;40,380;Allianz Stadium;Riccardo Pinzani;Match Report;
38;Sun;20.05.18;15:00;Genoa;1.6;1–2;1.5;Torino;21,034;Stadio Comunale Luigi Ferraris;Lorenzo Illuzzi;Match Report;
38;Sun;20.05.18;18:00;Napoli;1.3;2–1;0.3;Crotone;51,382;Stadio San Paolo;Luca Banti;Match Report;
38;Sun;20.05.18;18:00;Chievo;0.7;1–0;0.5;Benevento;25,142;Stadio Marc'Antonio Bentegodi;Fabrizio Pasqua;Match Report;
38;Sun;20.05.18;18:00;Udinese;1.4;1–0;0.8;Bologna;24,015;Dacia Arena;Claudio Gavillucci;Match Report;
38;Sun;20.05.18;18:00;Milan;2.4;5–1;0.9;Fiorentina;56,968;Stadio Giuseppe Meazza;Michael Fabbri;Match Report;
38;Sun;20.05.18;18:00;SPAL;2.1;3–1;0.6;Sampdoria;12,753;Stadio Paolo Mazza;Marco Di Bello;Match Report;
38;Sun;20.05.18;18:00;Cagliari;0.4;1–0;1.3;Atalanta;16,233;Stadio Sant'Elia;Davide Massa;Match Report;
