Wk;Day;Date;Time;Home;xG;Score;xG;Away;Attendance;Venue;Referee;Match Report;Notes
3;Sun;15.09.19;20:45;Hellas Verona;0.8;0–1;1.3;Milan;24,363;Stadio Marc'Antonio Bentegodi;Gianluca Manganiello;Match Report;
3;Mon;16.09.19;20:45;Torino;2;1–2;1.2;Lecce;21,620;Stadio Olimpico di Torino;Antonio Giua;Match Report;
;;;;;;;;;;;;;
4;Fri;20.09.19;20:45;Cagliari;1.5;3–1;1.3;Genoa;14,574;Sardegna Arena;Gianluca Manganiello;Match Report;
4;Sat;21.09.19;15:00;Udinese;0.6;0–1;0.7;Brescia;19,611;Dacia Arena;Paolo Valeri;Match Report;
4;Sat;21.09.19;18:00;Juventus;2;2–1;1.2;Hellas Verona;39,945;Allianz Stadium;Federico La Penna;Match Report;
4;Sat;21.09.19;20:45;Milan;0.8;0–2;1.9;Inter;70,440;Stadio Giuseppe Meazza;Daniele Doveri;Match Report;
4;Sun;22.09.19;12:30;Sassuolo;2.4;3–0;1;SPAL;10,937;Stadio Città del Tricolore;Maurizio Mariani;Match Report;
4;Sun;22.09.19;15:00;Lecce;1.2;1–4;2.8;Napoli;21,644;Stadio Comunale Via Del Mare;Marco Piccinini;Match Report;
4;Sun;22.09.19;15:00;Bologna;1.4;1–2;1.5;Roma;25,513;Stadio Renato Dall'Ara;Luca Pairetto;Match Report;
4;Sun;22.09.19;15:00;Sampdoria;1.2;1–0;0.6;Torino;19,041;Stadio Comunale Luigi Ferraris;Piero Giacomelli;Match Report;
4;Sun;22.09.19;18:00;Atalanta;1.1;2–2;0.9;Fiorentina;10,314;Stadio Ennio Tardini;Daniele Orsato;Match Report;
4;Sun;22.09.19;20:45;Lazio;2.2;2–0;0.7;Parma;31,404;Stadio Olimpico;Rosario Abisso;Match Report;
;;;;;;;;;;;;;
5;Tue;24.09.19;19:00;Hellas Verona;1;0–0;0.8;Udinese;13,740;Stadio Marc'Antonio Bentegodi;Daniele Chiffi;Match Report;
5;Tue;24.09.19;21:00;Brescia;0.9;1–2;1.7;Juventus;14,000;Stadio Mario Rigamonti;Fabrizio Pasqua;Match Report;
5;Wed;25.09.19;19:00;Roma;1.7;0–2;1.9;Atalanta;31,832;Stadio Olimpico;Massimiliano Irrati;Match Report;
5;Wed;25.09.19;21:00;Parma;1.5;1–0;0.5;Sassuolo;14,569;Stadio Ennio Tardini;Livio Marinelli;Match Report;
5;Wed;25.09.19;21:00;Inter;1.4;1–0;1.1;Lazio;56,175;Stadio Giuseppe Meazza;Fabio Maresca;Match Report;
5;Wed;25.09.19;21:00;SPAL;1.1;1–3;2;Lecce;13,292;Stadio Paolo Mazza;Gianluca Rocchi;Match Report;
5;Wed;25.09.19;21:00;Fiorentina;1.9;2–1;0.6;Sampdoria;33,469;Stadio Artemio Franchi;Daniele Doveri;Match Report;
5;Wed;25.09.19;21:00;Genoa;0.2;0–0;1.7;Bologna;20,497;Stadio Comunale Luigi Ferraris;Davide Massa;Match Report;
5;Wed;25.09.19;21:00;Napoli;2.1;0–1;0.3;Cagliari;25,408;Stadio San Paolo;Marco Di Bello;Match Report;
5;Thu;26.09.19;21:00;Torino;1.3;2–1;2.1;Milan;23,997;Stadio Olimpico di Torino;Marco Guida;Match Report;
;;;;;;;;;;;;;
6;Sat;28.09.19;15:00;Juventus;2;2–0;0.3;SPAL;38,995;Allianz Stadium;Marco Piccinini;Match Report;
6;Sat;28.09.19;18:00;Sampdoria;1.4;1–3;2.4;Inter;23,694;Stadio Comunale Luigi Ferraris;Giampaolo Calvarese;Match Report;
6;Sat;28.09.19;20:45;Sassuolo;0.6;1–4;2.1;Atalanta;11,604;Stadio Città del Tricolore;Paolo Valeri;Match Report;
6;Sun;29.09.19;12:30;Napoli;2;2–1;1;Brescia;45,770;Stadio San Paolo;Gianluca Manganiello;Match Report;
6;Sun;29.09.19;15:00;Udinese;0.6;1–0;1.2;Bologna;21,361;Dacia Arena;Antonio Giua;Match Report;
6;Sun;29.09.19;15:00;Lecce;0.8;0–1;2.5;Roma;26,044;Stadio Comunale Via Del Mare;Rosario Abisso;Match Report;
6;Sun;29.09.19;15:00;Lazio;1.4;4–0;0.5;Genoa;26,000;Stadio Olimpico;Luca Pairetto;Match Report;
6;Sun;29.09.19;18:00;Cagliari;1.3;1–1;1.5;Hellas Verona;15,846;Sardegna Arena;Manuel Volpi;Match Report;
6;Sun;29.09.19;20:45;Milan;0.8;1–3;2.4;Fiorentina;48,367;Stadio Giuseppe Meazza;Piero Giacomelli;Match Report;
6;Mon;30.09.19;20:45;Parma;3.4;3–2;1.6;Torino;15,001;Stadio Ennio Tardini;Federico La Penna;Match Report;
;;;;;;;;;;;;;
7;Sat;05.10.19;15:00;SPAL;1.5;1–0;0.3;Parma;11,776;Stadio Paolo Mazza;Marco Guida;Match Report;
7;Sat;05.10.19;18:00;Hellas Verona;0.8;2–0;0.7;Sampdoria;17,787;Stadio Marc'Antonio Bentegodi;Michael Fabbri;Match Report;
7;Sat;05.10.19;20:45;Genoa;1.8;1–2;1.3;Milan;22,486;Stadio Comunale Luigi Ferraris;Maurizio Mariani;Match Report;
7;Sun;06.10.19;12:30;Fiorentina;0.9;1–0;0.7;Udinese;37,963;Stadio Artemio Franchi;Alessandro Prontera;Match Report;
7;Sun;06.10.19;15:00;Atalanta;3.7;3–1;1;Lecce;20,771;Stadio Atleti Azzurri d'Italia;Marco Di Bello;Match Report;
7;Sun;06.10.19;15:00;Bologna;1.5;2–2;1.9;Lazio;22,052;Stadio Renato Dall'Ara;Daniele Orsato;Match Report;
7;Sun;06.10.19;15:00;Roma;1.4;1–1;1.2;Cagliari;34,385;Stadio Olimpico;Davide Massa;Match Report;
7;Sun;06.10.19;18:00;Torino;0.6;0–0;1.2;Napoli;24,343;Stadio Olimpico di Torino;Daniele Doveri;Match Report;
7;Sun;06.10.19;20:45;Inter;1.6;1–2;1.4;Juventus;75,923;Stadio Giuseppe Meazza;Gianluca Rocchi;Match Report;
;;;;;;;;;;;;;
8;Sat;19.10.19;15:00;Lazio;2.6;3–3;2.7;Atalanta;30,000;Stadio Olimpico;Gianluca Rocchi;Match Report;
8;Sat;19.10.19;18:00;Napoli;1.8;2–0;1.3;Hellas Verona;38,686;Stadio San Paolo;Marco Piccinini;Match Report;
8;Sat;19.10.19;20:45;Juventus;2.1;2–1;0.6;Bologna;40,461;Allianz Stadium;Massimiliano Irrati;Match Report;
8;Sun;20.10.19;12:30;Sassuolo;1;3–4;3.1;Inter;17,935;Stadio Città del Tricolore;Piero Giacomelli;Match Report;
8;Sun;20.10.19;15:00;Udinese;1.8;1–0;1.1;Torino;24,049;Dacia Arena;Rosario Abisso;Match Report;
8;Sun;20.10.19;15:00;Sampdoria;0.6;0–0;0.7;Roma;20,211;Stadio Comunale Luigi Ferraris;Fabio Maresca;Match Report;
8;Sun;20.10.19;15:00;Cagliari;1.3;2–0;1.2;SPAL;15,713;Sardegna Arena;Daniele Chiffi;Match Report;
8;Sun;20.10.19;18:00;Parma;3;5–1;1.6;Genoa;15,299;Stadio Ennio Tardini;Paolo Valeri;Match Report;
8;Sun;20.10.19;20:45;Milan;1.4;2–2;1.4;Lecce;48,703;Stadio Giuseppe Meazza;Fabrizio Pasqua;Match Report;
8;Mon;21.10.19;21:00;Brescia;0.2;0–0;1.3;Fiorentina;16,000;Stadio Mario Rigamonti;Giampaolo Calvarese;Match Report;
;;;;;;;;;;;;;
9;Fri;25.10.19;20:45;Hellas Verona;1.1;0–1;1.4;Sassuolo;11,453;Stadio Marc'Antonio Bentegodi;Luca Pairetto;Match Report;
9;Sat;26.10.19;15:00;Lecce;1.1;1–1;3.4;Juventus;26,591;Stadio Comunale Via Del Mare;Paolo Valeri;Match Report;
9;Sat;26.10.19;18:00;Inter;2.6;2–2;0.8;Parma;67,076;Stadio Giuseppe Meazza;Daniele Chiffi;Match Report;
9;Sat;26.10.19;20:45;Genoa;1.1;3–1;1.2;Brescia;20,949;Stadio Comunale Luigi Ferraris;Rosario Abisso;Match Report;
9;Sun;27.10.19;12:30;Bologna;1.5;2–1;0.8;Sampdoria;24,099;Stadio Renato Dall'Ara;Daniele Doveri;Match Report;
9;Sun;27.10.19;15:00;Atalanta;5.6;7–1;1;Udinese;18,677;Stadio Atleti Azzurri d'Italia;Fabio Maresca;Match Report;
9;Sun;27.10.19;15:00;SPAL;0.6;1–1;1;Napoli;14,726;Stadio Paolo Mazza;Federico La Penna;Match Report;
9;Sun;27.10.19;15:00;Torino;0.9;1–1;0.5;Cagliari;21,213;Stadio Olimpico di Torino;Michael Fabbri;Match Report;
9;Sun;27.10.19;18:00;Roma;1.5;2–1;0.6;Milan;44,333;Stadio Olimpico;Daniele Orsato;Match Report;
9;Sun;27.10.19;20:45;Fiorentina;0.7;1–2;2.3;Lazio;33,281;Stadio Artemio Franchi;Marco Guida;Match Report;
;;;;;;;;;;;;;
10;Tue;29.10.19;19:00;Parma;1.3;0–1;0.2;Hellas Verona;14,638;Stadio Ennio Tardini;Gianluca Manganiello;Match Report;
10;Tue;29.10.19;21:00;Brescia;2;1–2;1;Inter;16,500;Stadio Mario Rigamonti;Michael Fabbri;Match Report;
10;Wed;30.10.19;19:00;Napoli;2.7;2–2;1.3;Atalanta;30,061;Stadio San Paolo;Piero Giacomelli;Match Report;
10;Wed;30.10.19;21:00;Cagliari;1.4;3–2;1;Bologna;16,076;Sardegna Arena;Juan Sacchi;Match Report;
10;Wed;30.10.19;21:00;Udinese;0.8;0–4;3.1;Roma;23,854;Dacia Arena;Massimiliano Irrati;Match Report;
10;Wed;30.10.19;21:00;Lazio;2.5;4–0;0.7;Torino;25,000;Stadio Olimpico;Daniele Orsato;Match Report;
10;Wed;30.10.19;21:00;Sassuolo;1.1;1–2;1.5;Fiorentina;11,863;Stadio Città del Tricolore;Maurizio Mariani;Match Report;
10;Wed;30.10.19;21:00;Sampdoria;1.9;1–1;1.2;Lecce;18,685;Stadio Comunale Luigi Ferraris;Davide Massa;Match Report;
10;Wed;30.10.19;21:00;Juventus;2.4;2–1;0.4;Genoa;38,732;Allianz Stadium;Antonio Giua;Match Report;
10;Thu;31.10.19;21:00;Milan;1.4;1–0;0.5;SPAL;46,475;Stadio Giuseppe Meazza;Marco Piccinini;Match Report;
;;;;;;;;;;;;;
11;Sat;02.11.19;15:00;Roma;2.2;2–1;1.7;Napoli;34,502;Stadio Olimpico;Gianluca Rocchi;Match Report;
11;Sat;02.11.19;18:00;Bologna;0.6;1–2;3;Inter;28,498;Stadio Renato Dall'Ara;Federico La Penna;Match Report;
11;Sat;02.11.19;20:45;Torino;0.4;0–1;2.1;Juventus;26,664;Stadio Olimpico di Torino;Daniele Doveri;Match Report;
11;Sun;03.11.19;12:30;Atalanta;0.9;0–2;1.1;Cagliari;18,617;Stadio Atleti Azzurri d'Italia;Rosario Abisso;Match Report;
11;Sun;03.11.19;15:00;Lecce;0.6;2–2;1.8;Sassuolo;22,087;Stadio Comunale Via Del Mare;Riccardo Ros;Match Report;
11;Sun;03.11.19;15:00;Genoa;1.2;1–3;1.5;Udinese;20,030;Stadio Comunale Luigi Ferraris;Fabrizio Pasqua;Match Report;
11;Sun;03.11.19;15:00;Hellas Verona;1.2;2–1;1.4;Brescia;16,525;Stadio Marc'Antonio Bentegodi;Maurizio Mariani;Match Report;
11;Sun;03.11.19;18:00;Fiorentina;1.6;1–1;0.6;Parma;32,479;Stadio Artemio Franchi;Luca Pairetto;Match Report;
11;Sun;03.11.19;20:45;Milan;0.9;1–2;1.2;Lazio;41,000;Stadio Giuseppe Meazza;Giampaolo Calvarese;Match Report;
11;Mon;04.11.19;20:45;SPAL;0.7;0–1;0.9;Sampdoria;11,617;Stadio Paolo Mazza;Daniele Chiffi;Match Report;
;;;;;;;;;;;;;
12;Fri;08.11.19;20:45;Sassuolo;2.3;3–1;0.9;Bologna;13,184;Stadio Città del Tricolore;Marco Piccinini;Match Report;
12;Sat;09.11.19;15:00;Brescia;0.7;0–4;3.4;Torino;13,500;Stadio Mario Rigamonti;Marco Guida;Match Report;
12;Sat;09.11.19;18:00;Inter;2.9;2–1;1.4;Hellas Verona;66,202;Stadio Giuseppe Meazza;Paolo Valeri;Match Report;
12;Sat;09.11.19;20:45;Napoli;1.2;0–0;1;Genoa;22,947;Stadio San Paolo;Giampaolo Calvarese;Match Report;
12;Sun;10.11.19;12:30;Cagliari;2.7;5–2;1;Fiorentina;16,316;Sardegna Arena;Federico La Penna;Match Report;
12;Sun;10.11.19;15:00;Sampdoria;0.5;0–0;0.7;Atalanta;19,799;Stadio Comunale Luigi Ferraris;Massimiliano Irrati;Match Report;
12;Sun;10.11.19;15:00;Udinese;1.3;0–0;2.1;SPAL;21,621;Dacia Arena;Davide Massa;Match Report;
12;Sun;10.11.19;15:00;Lazio;3.5;4–2;2.4;Lecce;35,000;Stadio Olimpico;Gianluca Manganiello;Match Report;
12;Sun;10.11.19;18:00;Parma;1.4;2–0;0.6;Roma;18,532;Stadio Ennio Tardini;Michael Fabbri;Match Report;
12;Sun;10.11.19;20:45;Juventus;1.2;1–0;0.6;Milan;40,478;Allianz Stadium;Fabio Maresca;Match Report;
;;;;;;;;;;;;;
13;Sat;23.11.19;15:00;Atalanta;2.4;1–3;1.2;Juventus;20,899;Stadio Atleti Azzurri d'Italia;Gianluca Rocchi;Match Report;
13;Sat;23.11.19;18:00;Milan;0.8;1–1;0.9;Napoli;61,658;Stadio Giuseppe Meazza;Daniele Orsato;Match Report;
13;Sat;23.11.19;20:45;Torino;0.5;0–3;1.6;Inter;26,059;Stadio Olimpico di Torino;Fabio Maresca;Match Report;
13;Sun;24.11.19;12:30;Bologna;0.7;2–2;1.3;Parma;21,419;Stadio Renato Dall'Ara;Rosario Abisso;Match Report;
13;Sun;24.11.19;15:00;Sassuolo;1.1;1–2;1.2;Lazio;10,000;Stadio Città del Tricolore;Daniele Chiffi;Match Report;
13;Sun;24.11.19;15:00;Roma;2.5;3–0;0.4;Brescia;33,695;Stadio Olimpico;Marco Di Bello;Match Report;
13;Sun;24.11.19;15:00;Hellas Verona;2;1–0;1;Fiorentina;22,581;Stadio Marc'Antonio Bentegodi;Antonio Giua;Match Report;
13;Sun;24.11.19;18:00;Sampdoria;2.1;2–1;0.5;Udinese;17,031;Stadio Comunale Luigi Ferraris;Luca Pairetto;Match Report;
13;Mon;25.11.19;15:00;Lecce;2.9;2–2;0.9;Cagliari;21,435;Stadio Comunale Via Del Mare;Maurizio Mariani;Match Report;
13;Mon;25.11.19;20:45;SPAL;2.2;1–1;1.4;Genoa;12,423;Stadio Paolo Mazza;Piero Giacomelli;Match Report;
;;;;;;;;;;;;;
14;Sat;30.11.19;15:00;Brescia;1.1;0–3;2.5;Atalanta;14,000;Stadio Mario Rigamonti;Daniele Doveri;Match Report;
14;Sat;30.11.19;18:00;Genoa;0.8;0–1;0.9;Torino;20,000;Stadio Comunale Luigi Ferraris;Davide Massa;Match Report;
14;Sat;30.11.19;20:45;Fiorentina;1.9;0–1;1.3;Lecce;33,912;Stadio Artemio Franchi;Marco Piccinini;Match Report;
14;Sun;01.12.19;12:30;Juventus;4.5;2–2;0.5;Sassuolo;40,597;Allianz Stadium;Federico La Penna;Match Report;
14;Sun;01.12.19;15:00;Parma;0.3;0–1;1.8;Milan;18,431;Stadio Ennio Tardini;Paolo Valeri;Match Report;
14;Sun;01.12.19;15:00;Inter;1.6;2–1;1.1;SPAL;61,221;Stadio Giuseppe Meazza;Massimiliano Irrati;Match Report;
14;Sun;01.12.19;15:00;Lazio;2.8;3–0;0.8;Udinese;20,000;Stadio Olimpico;Marco Di Bello;Match Report;
14;Sun;01.12.19;18:00;Napoli;2.2;1–2;1.1;Bologna;26,012;Stadio San Paolo;Fabrizio Pasqua;Match Report;
14;Sun;01.12.19;20:45;Hellas Verona;1;1–3;1.8;Roma;17,405;Stadio Marc'Antonio Bentegodi;Marco Guida;Match Report;
14;Mon;02.12.19;20:45;Cagliari;0.7;4–3;1.5;Sampdoria;15,658;Sardegna Arena;Gianluca Aureliano;Match Report;
;;;;;;;;;;;;;
15;Fri;06.12.19;20:45;Inter;1.5;0–0;0.3;Roma;67,008;Stadio Giuseppe Meazza;Giampaolo Calvarese;Match Report;
15;Sat;07.12.19;15:00;Atalanta;2.4;3–2;1.1;Hellas Verona;19,335;Stadio Atleti Azzurri d'Italia;Paolo Valeri;Match Report;
15;Sat;07.12.19;18:00;Udinese;0.6;1–1;1.2;Napoli;20,405;Dacia Arena;Maurizio Mariani;Match Report;
15;Sat;07.12.19;20:45;Lazio;2.4;3–1;1.8;Juventus;65,000;Stadio Olimpico;Michael Fabbri;Match Report;
15;Sun;08.12.19;12:30;Lecce;1;2–2;2;Genoa;21,740;Stadio Comunale Via Del Mare;Gianluca Rocchi;Match Report;
15;Sun;08.12.19;15:00;Torino;0.7;2–1;1.7;Fiorentina;19,955;Stadio Olimpico di Torino;Piero Giacomelli;Match Report;
15;Sun;08.12.19;15:00;Sassuolo;1.9;2–2;0.5;Cagliari;12,666;Stadio Città del Tricolore;Luca Pairetto;Match Report;
15;Sun;08.12.19;15:00;SPAL;1.9;0–1;1.5;Brescia;12,442;Stadio Paolo Mazza;Daniele Orsato;Match Report;
15;Sun;08.12.19;18:00;Sampdoria;1.8;0–1;0.7;Parma;19,516;Stadio Comunale Luigi Ferraris;Rosario Abisso;Match Report;
15;Sun;08.12.19;20:45;Bologna;1.5;2–3;2.1;Milan;23,707;Stadio Renato Dall'Ara;Daniele Chiffi;Match Report;
;;;;;;;;;;;;;
16;Sat;14.12.19;15:00;Brescia;3.6;3–0;0.7;Lecce;13,131;Stadio Mario Rigamonti;Massimiliano Irrati;Match Report;
16;Sat;14.12.19;18:30;Napoli;2.7;1–2;1.5;Parma;25,000;Stadio San Paolo;Marco Di Bello;Match Report;
16;Sat;14.12.19;20:45;Genoa;0.5;0–1;0.6;Sampdoria;30,658;Stadio Comunale Luigi Ferraris;Daniele Doveri;Match Report;
16;Sun;15.12.19;12:30;Hellas Verona;2;3–3;1.3;Torino;14,612;Stadio Marc'Antonio Bentegodi;Federico La Penna;Match Report;
16;Sun;15.12.19;15:00;Juventus;1.8;3–1;1.2;Udinese;39,127;Allianz Stadium;Fabrizio Pasqua;Match Report;
16;Sun;15.12.19;15:00;Bologna;1.2;2–1;1.9;Atalanta;21,277;Stadio Renato Dall'Ara;Davide Massa;Match Report;
16;Sun;15.12.19;15:00;Milan;2.1;0–0;0.9;Sassuolo;58,005;Stadio Giuseppe Meazza;Gianluca Manganiello;Match Report;
16;Sun;15.12.19;18:00;Roma;3.1;3–1;1.1;SPAL;34,761;Stadio Olimpico;Antonio Giua;Match Report;
16;Sun;15.12.19;20:45;Fiorentina;0.7;1–1;0.6;Inter;37,537;Stadio Artemio Franchi;Maurizio Mariani;Match Report;
16;Mon;16.12.19;20:45;Cagliari;1.5;1–2;1.3;Lazio;16,299;Sardegna Arena;Fabio Maresca;Match Report;
;;;;;;;;;;;;;
17;Wed;18.12.19;18:55;Sampdoria;0.7;1–2;0.9;Juventus;23,136;Stadio Comunale Luigi Ferraris;Gianluca Rocchi;Match Report;
;;;;;;;;;;;;;
7;Wed;18.12.19;20:45;Brescia;1.8;0–2;0.4;Sassuolo;14,574;Stadio Mario Rigamonti;Marco Di Bello;Match Report;
;;;;;;;;;;;;;
17;Fri;20.12.19;20:45;Fiorentina;1.7;1–4;1.3;Roma;3,305;Stadio Artemio Franchi;Daniele Orsato;Match Report;
17;Sat;21.12.19;15:00;Udinese;1.4;2–1;0.9;Cagliari;19,822;Dacia Arena;Marco Piccinini;Match Report;
17;Sat;21.12.19;18:00;Inter;2.4;4–0;0.6;Genoa;57,490;Stadio Giuseppe Meazza;Luca Pairetto;Match Report;
17;Sat;21.12.19;20:45;Torino;1;1–2;1.1;SPAL;18,553;Stadio Olimpico di Torino;Michael Fabbri;Match Report;
17;Sun;22.12.19;12:30;Atalanta;2.8;5–0;0.3;Milan;20,940;Stadio Atleti Azzurri d'Italia;Federico La Penna;Match Report;
17;Sun;22.12.19;15:00;Lecce;1;2–3;3.4;Bologna;24,178;Stadio Comunale Via Del Mare;Rosario Abisso;Match Report;
17;Sun;22.12.19;15:00;Parma;1.4;1–1;2.3;Brescia;16,686;Stadio Ennio Tardini;Francesco Fourneau;Match Report;
17;Sun;22.12.19;20:45;Sassuolo;1.3;1–2;1.4;Napoli;12,570;Stadio Città del Tricolore;Daniele Chiffi;Match Report;
;;;;;;;;;;;;;
18;Sun;05.01.20;12:30;Brescia;0.4;1–2;1.9;Lazio;14,370;Stadio Mario Rigamonti;Gianluca Manganiello;Match Report;
18;Sun;05.01.20;15:00;SPAL;1.4;0–2;2.1;Hellas Verona;14,078;Stadio Paolo Mazza;Marco Guida;Match Report;
18;Sun;05.01.20;18:00;Genoa;3.2;2–1;0.7;Sassuolo;21,033;Stadio Comunale Luigi Ferraris;Massimiliano Irrati;Match Report;
18;Sun;05.01.20;20:45;Roma;2.1;0–2;1.9;Torino;38,954;Stadio Olimpico;Marco Di Bello;Match Report;
18;Mon;06.01.20;12:30;Bologna;0.9;1–1;0.6;Fiorentina;22,653;Stadio Renato Dall'Ara;Paolo Valeri;Match Report;
18;Mon;06.01.20;15:00;Juventus;2.7;4–0;0.8;Cagliari;40,598;Allianz Stadium;Piero Giacomelli;Match Report;
18;Mon;06.01.20;15:00;Milan;1.3;0–0;1.2;Sampdoria;58,572;Stadio Giuseppe Meazza;Davide Massa;Match Report;
18;Mon;06.01.20;15:00;Atalanta;1.8;5–0;0.1;Parma;19,213;Stadio Atleti Azzurri d'Italia;Fabrizio Pasqua;Match Report;
18;Mon;06.01.20;18:00;Lecce;0.6;0–1;0.6;Udinese;21,321;Stadio Comunale Via Del Mare;Antonio Giua;Match Report;
18;Mon;06.01.20;20:45;Napoli;1.9;1–3;1.3;Inter;31,191;Stadio San Paolo;Daniele Doveri;Match Report;
;;;;;;;;;;;;;
19;Sat;11.01.20;15:00;Cagliari;0.7;0–2;1.2;Milan;16,412;Sardegna Arena;Rosario Abisso;Match Report;
19;Sat;11.01.20;18:00;Lazio;0.9;1–0;0.5;Napoli;40,000;Stadio Olimpico;Daniele Orsato;Match Report;
19;Sat;11.01.20;20:45;Inter;0.5;1–1;2.3;Atalanta;70,042;Stadio Giuseppe Meazza;Gianluca Rocchi;Match Report;
19;Sun;12.01.20;12:30;Udinese;1.7;3–0;1;Sassuolo;21,731;Dacia Arena;Manuel Volpi;Match Report;
19;Sun;12.01.20;15:00;Torino;0.5;1–0;1.7;Bologna;15,000;Stadio Olimpico di Torino;Marco Piccinini;Match Report;
19;Sun;12.01.20;15:00;Sampdoria;3.3;5–1;0.9;Brescia;20,117;Stadio Comunale Luigi Ferraris;Giampaolo Calvarese;Match Report;
19;Sun;12.01.20;15:00;Fiorentina;1.6;1–0;1.1;SPAL;33,970;Stadio Artemio Franchi;Daniele Doveri;Match Report;
19;Sun;12.01.20;18:00;Hellas Verona;2.6;2–1;0.8;Genoa;14,849;Stadio Marc'Antonio Bentegodi;Maurizio Mariani;Match Report;
19;Sun;12.01.20;20:45;Roma;2.5;1–2;1.4;Juventus;60,513;Stadio Olimpico;Marco Guida;Match Report;
19;Mon;13.01.20;20:45;Parma;1.6;2–0;1.1;Lecce;15,258;Stadio Ennio Tardini;Michael Fabbri;Match Report;
;;;;;;;;;;;;;
20;Sat;18.01.20;15:00;Lazio;4.1;5–1;0.4;Sampdoria;30,000;Stadio Olimpico;Daniele Chiffi;Match Report;
20;Sat;18.01.20;18:00;Sassuolo;1.2;2–1;0.8;Torino;10,500;Stadio Città del Tricolore;Davide Massa;Match Report;
