Wk;Day;Date;Time;Home;xG;Score;xG;Away;Attendance;Venue;Referee;Match Report;Notes
2;Sun;26.08.18;20:30;Frosinone;1.4;0–0;1.2;Bologna;;Stadio Olimpico di Torino;Gianluca Manganiello;Match Report;
2;Sun;26.08.18;20:30;Cagliari;1.6;2–2;1.9;Sassuolo;14,432;Sardegna Arena;Luca Pairetto;Match Report;
2;Sun;26.08.18;20:30;Udinese;1.5;1–0;0.7;Sampdoria;15,770;Dacia Arena;Federico La Penna;Match Report;
2;Mon;27.08.18;20:30;Roma;2;3–3;2.4;Atalanta;41,725;Stadio Olimpico;Michael Fabbri;Match Report;
;;;;;;;;;;;;;
3;Fri;31.08.18;20:30;Milan;1.5;2–1;0.5;Roma;57,789;Stadio Giuseppe Meazza;Marco Guida;Match Report;
3;Sat;01.09.18;18:00;Bologna;0.5;0–3;2;Inter;26,082;Stadio Renato Dall'Ara;Marco Di Bello;Match Report;
3;Sat;01.09.18;20:30;Parma;1.6;1–2;2.4;Juventus;20,814;Stadio Ennio Tardini;Daniele Doveri;Match Report;
3;Sun;02.09.18;18:00;Fiorentina;0.7;1–0;0.2;Udinese;31,009;Stadio Artemio Franchi;Antonio Giua;Match Report;
3;Sun;02.09.18;20:30;Atalanta;0.6;0–1;0.5;Cagliari;17,709;Stadio Atleti Azzurri d'Italia;Fabio Maresca;Match Report;
3;Sun;02.09.18;20:30;Sampdoria;0.8;3–0;1.8;Napoli;19,835;Stadio Comunale Luigi Ferraris;Davide Massa;Match Report;
3;Sun;02.09.18;20:30;Chievo;1;0–0;1.2;Empoli;8,100;Stadio Marc'Antonio Bentegodi;Piero Giacomelli;Match Report;
3;Sun;02.09.18;20:30;Sassuolo;1.4;5–3;1.8;Genoa;9,740;Stadio Città del Tricolore;Gianluca Rocchi;Match Report;
3;Sun;02.09.18;20:30;Lazio;2.1;1–0;0.6;Frosinone;34,465;Stadio Olimpico;Giampaolo Calvarese;Match Report;
3;Sun;02.09.18;20:30;Torino;1.3;1–0;1;SPAL;17,785;Stadio Olimpico di Torino;Fabrizio Pasqua;Match Report;
;;;;;;;;;;;;;
4;Sat;15.09.18;15:00;Inter;1.8;0–1;0.5;Parma;59,648;Stadio Giuseppe Meazza;Gianluca Manganiello;Match Report;
4;Sat;15.09.18;18:00;Napoli;1.5;1–0;0.4;Fiorentina;20,131;Stadio San Paolo;Michael Fabbri;Match Report;
4;Sat;15.09.18;20:30;Frosinone;0.5;0–5;2.7;Sampdoria;12,502;Stadio Benito Stirpe;Massimiliano Irrati;Match Report;
4;Sun;16.09.18;12:30;Roma;2.5;2–2;1.2;Chievo;39,849;Stadio Olimpico;Paolo Mazzoleni;Match Report;
4;Sun;16.09.18;15:00;Udinese;0.5;1–1;1;Torino;18,813;Dacia Arena;Paolo Valeri;Match Report;
4;Sun;16.09.18;15:00;Genoa;0.7;1–0;0.8;Bologna;20,032;Stadio Comunale Luigi Ferraris;Luca Banti;Match Report;
4;Sun;16.09.18;15:00;Juventus;2.6;2–1;0.8;Sassuolo;40,563;Allianz Stadium;Daniele Chiffi;Match Report;
4;Sun;16.09.18;18:00;Empoli;1.6;0–1;2.3;Lazio;10,832;Stadio Carlo Castellani;Daniele Orsato;Match Report;
4;Sun;16.09.18;20:30;Cagliari;0.4;1–1;1.5;Milan;16,201;Sardegna Arena;Rosario Abisso;Match Report;
4;Mon;17.09.18;20:30;SPAL;1.5;2–0;0.8;Atalanta;14,153;Stadio Paolo Mazza;Maurizio Mariani;Match Report;
;;;;;;;;;;;;;
1;Wed;19.09.18;19:00;Sampdoria;0.8;1–1;1.6;Fiorentina;18,334;Stadio Comunale Luigi Ferraris;Fabio Maresca;Match Report;
;;;;;;;;;;;;;
5;Fri;21.09.18;20:30;Sassuolo;1.5;3–1;1.6;Empoli;10,183;Stadio Città del Tricolore;Federico La Penna;Match Report;
5;Sat;22.09.18;15:00;Parma;2.1;2–0;1.4;Cagliari;14,852;Stadio Ennio Tardini;Giampaolo Calvarese;Match Report;
5;Sat;22.09.18;18:00;Fiorentina;1.5;3–0;0.8;SPAL;30,068;Stadio Artemio Franchi;Davide Ghersini;Match Report;
5;Sat;22.09.18;20:30;Sampdoria;0.7;0–1;0.9;Inter;22,835;Stadio Comunale Luigi Ferraris;Marco Guida;Match Report;
5;Sun;23.09.18;12:30;Torino;1.3;1–3;1.8;Napoli;22,655;Stadio Olimpico di Torino;Massimiliano Irrati;Match Report;
5;Sun;23.09.18;15:00;Chievo;1.7;0–2;1.7;Udinese;10,000;Stadio Marc'Antonio Bentegodi;Luca Pairetto;Match Report;
5;Sun;23.09.18;15:00;Lazio;2.7;4–1;0.9;Genoa;30,000;Stadio Olimpico;Rosario Abisso;Match Report;
5;Sun;23.09.18;15:00;Bologna;1.8;2–0;2.9;Roma;20,067;Stadio Renato Dall'Ara;Davide Massa;Match Report;
5;Sun;23.09.18;18:00;Milan;2;2–2;2.2;Atalanta;51,684;Stadio Giuseppe Meazza;Daniele Doveri;Match Report;
5;Sun;23.09.18;20:30;Frosinone;0.1;0–2;2.2;Juventus;16,000;Stadio Benito Stirpe;Piero Giacomelli;Match Report;
;;;;;;;;;;;;;
6;Tue;25.09.18;21:00;Inter;2.2;2–1;1.3;Fiorentina;55,840;Stadio Giuseppe Meazza;Paolo Mazzoleni;Match Report;
6;Wed;26.09.18;19:00;Udinese;0.6;1–2;1;Lazio;19,455;Dacia Arena;Fabio Maresca;Match Report;
6;Wed;26.09.18;21:00;Atalanta;0.8;0–0;0.2;Torino;18,144;Stadio Atleti Azzurri d'Italia;Daniele Orsato;Match Report;
6;Wed;26.09.18;21:00;Genoa;1.2;2–0;1.3;Chievo;18,969;Stadio Comunale Luigi Ferraris;Fabrizio Pasqua;Match Report;
6;Wed;26.09.18;21:00;Roma;2.8;4–0;1;Frosinone;34,380;Stadio Olimpico;Marco Di Bello;Match Report;
6;Wed;26.09.18;21:00;Napoli;3.4;3–0;0.1;Parma;29,354;Stadio San Paolo;Daniele Doveri;Match Report;
6;Wed;26.09.18;21:00;Cagliari;0.8;0–0;2.6;Sampdoria;14,038;Sardegna Arena;Gianluca Rocchi;Match Report;
6;Wed;26.09.18;21:00;Juventus;1.1;2–0;0.5;Bologna;38,472;Allianz Stadium;Maurizio Mariani;Match Report;
6;Thu;27.09.18;19:00;SPAL;1.2;0–2;2.1;Sassuolo;13,945;Stadio Paolo Mazza;Eugenio Abbattista;Match Report;
6;Thu;27.09.18;21:00;Empoli;1.5;1–1;1.7;Milan;13,890;Stadio Carlo Castellani;Michael Fabbri;Match Report;
;;;;;;;;;;;;;
7;Sat;29.09.18;15:00;Roma;1.5;3–1;1;Lazio;47,600;Stadio Olimpico;Gianluca Rocchi;Match Report;
7;Sat;29.09.18;18:00;Juventus;2.2;3–1;1.7;Napoli;39,252;Allianz Stadium;Luca Banti;Match Report;
7;Sat;29.09.18;20:30;Inter;1.2;2–0;0.1;Cagliari;55,486;Stadio Giuseppe Meazza;Davide Massa;Match Report;
7;Sun;30.09.18;12:30;Bologna;1.3;2–1;0.8;Udinese;19,039;Stadio Renato Dall'Ara;Gianluca Manganiello;Match Report;
7;Sun;30.09.18;15:00;Frosinone;1.9;1–2;1.4;Genoa;12,384;Stadio Benito Stirpe;Juan Sacchi;Match Report;
7;Sun;30.09.18;15:00;Fiorentina;1.1;2–0;0.9;Atalanta;30,535;Stadio Artemio Franchi;Paolo Valeri;Match Report;
7;Sun;30.09.18;15:00;Chievo;0.5;0–1;2.4;Torino;10,500;Stadio Marc'Antonio Bentegodi;Marco Guida;Match Report;
7;Sun;30.09.18;18:00;Parma;0.9;1–0;1.4;Empoli;14,584;Stadio Ennio Tardini;Luca Pairetto;Match Report;
7;Sun;30.09.18;20:30;Sassuolo;0.9;1–4;1.4;Milan;16,795;Stadio Città del Tricolore;Piero Giacomelli;Match Report;
7;Mon;01.10.18;20:30;Sampdoria;1.2;2–1;1.2;SPAL;17,885;Stadio Comunale Luigi Ferraris;Federico La Penna;Match Report;
;;;;;;;;;;;;;
8;Fri;05.10.18;20:30;Torino;2.4;3–2;1.8;Frosinone;16,554;Stadio Olimpico di Torino;Ivan Pezzuto;Match Report;
8;Sat;06.10.18;15:00;Cagliari;1.6;2–0;0.4;Bologna;15,019;Sardegna Arena;Fabrizio Pasqua;Match Report;
8;Sat;06.10.18;18:00;Udinese;0.8;0–2;2.1;Juventus;25,000;Dacia Arena;Rosario Abisso;Match Report;
8;Sat;06.10.18;20:30;Empoli;1.7;0–2;0.9;Roma;10,670;Stadio Carlo Castellani;Paolo Mazzoleni;Match Report;
8;Sun;07.10.18;12:30;Genoa;1.6;1–3;1.2;Parma;20,511;Stadio Comunale Luigi Ferraris;Daniele Chiffi;Match Report;
8;Sun;07.10.18;15:00;Milan;2.2;3–1;0.4;Chievo;48,088;Stadio Giuseppe Meazza;Giampaolo Calvarese;Match Report;
8;Sun;07.10.18;15:00;Atalanta;1.9;0–1;0.5;Sampdoria;19,164;Stadio Atleti Azzurri d'Italia;Massimiliano Irrati;Match Report;
8;Sun;07.10.18;15:00;Lazio;0.9;1–0;1.3;Fiorentina;30,000;Stadio Olimpico;Daniele Orsato;Match Report;
8;Sun;07.10.18;18:00;Napoli;2;2–0;0.8;Sassuolo;29,647;Stadio San Paolo;Marco Di Bello;Match Report;
8;Sun;07.10.18;20:30;SPAL;2.7;1–2;1.2;Inter;15,750;Stadio Paolo Mazza;Fabio Maresca;Match Report;
;;;;;;;;;;;;;
9;Sat;20.10.18;15:00;Roma;2.1;0–2;1.6;SPAL;39,838;Stadio Olimpico;Luca Pairetto;Match Report;
9;Sat;20.10.18;18:00;Juventus;2;1–1;0.5;Genoa;37,735;Allianz Stadium;Federico La Penna;Match Report;
9;Sat;20.10.18;20:30;Udinese;0.9;0–3;2;Napoli;21,449;Dacia Arena;Maurizio Mariani;Match Report;
9;Sun;21.10.18;12:30;Frosinone;1.1;3–3;1.6;Empoli;12,287;Stadio Benito Stirpe;Daniele Orsato;Match Report;
9;Sun;21.10.18;15:00;Bologna;1.2;2–2;0.8;Torino;23,245;Stadio Renato Dall'Ara;Luca Banti;Match Report;
9;Sun;21.10.18;15:00;Chievo;0.9;1–5;2;Atalanta;12,000;Stadio Marc'Antonio Bentegodi;Gianluca Rocchi;Match Report;
9;Sun;21.10.18;15:00;Parma;0.2;0–2;2.3;Lazio;18,969;Stadio Ennio Tardini;Michael Fabbri;Match Report;
9;Sun;21.10.18;18:00;Fiorentina;1.4;1–1;0.8;Cagliari;31,567;Stadio Artemio Franchi;Piero Giacomelli;Match Report;
9;Sun;21.10.18;20:30;Inter;1.6;1–0;0.7;Milan;78,275;Stadio Giuseppe Meazza;Marco Guida;Match Report;
9;Mon;22.10.18;20:30;Sampdoria;0.7;0–0;0.3;Sassuolo;19,064;Stadio Comunale Luigi Ferraris;Francesco Fourneau;Match Report;
;;;;;;;;;;;;;
10;Sat;27.10.18;15:00;Atalanta;2.3;3–0;1.4;Parma;18,152;Stadio Atleti Azzurri d'Italia;Rosario Abisso;Match Report;
10;Sat;27.10.18;18:00;Empoli;0.6;1–2;1.8;Juventus;15,889;Stadio Carlo Castellani;Giampaolo Calvarese;Match Report;
10;Sat;27.10.18;20:30;Torino;1;1–1;1.1;Fiorentina;17,871;Stadio Olimpico di Torino;Michael Fabbri;Match Report;
10;Sun;28.10.18;12:30;Sassuolo;1.8;2–2;1.2;Bologna;12,647;Stadio Città del Tricolore;Daniele Doveri;Match Report;
10;Sun;28.10.18;15:00;SPAL;0.7;0–3;0.6;Frosinone;13,676;Stadio Paolo Mazza;Daniele Chiffi;Match Report;
10;Sun;28.10.18;15:00;Genoa;1.8;2–2;0.8;Udinese;18,880;Stadio Comunale Luigi Ferraris;Paolo Mazzoleni;Match Report;
10;Sun;28.10.18;15:00;Cagliari;1.6;2–1;1.8;Chievo;15,805;Sardegna Arena;Marco Piccinini;Match Report;
10;Sun;28.10.18;18:00;Milan;1.8;3–2;0.5;Sampdoria;47,347;Stadio Giuseppe Meazza;Fabio Maresca;Match Report;
10;Sun;28.10.18;20:30;Napoli;2.6;1–1;1;Roma;30,037;Stadio San Paolo;Davide Massa;Match Report;
10;Mon;29.10.18;20:30;Lazio;1.1;0–3;1.5;Inter;40,068;Stadio Olimpico;Massimiliano Irrati;Match Report;
;;;;;;;;;;;;;
1;Wed;31.10.18;20:30;Milan;1.7;2–1;0.4;Genoa;46,720;Stadio Giuseppe Meazza;Fabrizio Pasqua;Match Report;
;;;;;;;;;;;;;
11;Fri;02.11.18;20:30;Napoli;1.8;5–1;1.1;Empoli;31,370;Stadio San Paolo;Luca Pairetto;Match Report;
11;Sat;03.11.18;15:00;Inter;2.8;5–0;0.3;Genoa;67,532;Stadio Giuseppe Meazza;Paolo Valeri;Match Report;
11;Sat;03.11.18;18:00;Fiorentina;1.3;1–1;1.9;Roma;30,590;Stadio Artemio Franchi;Luca Banti;Match Report;
11;Sat;03.11.18;20:30;Juventus;1.3;3–1;0.7;Cagliari;40,644;Allianz Stadium;Maurizio Mariani;Match Report;
11;Sun;04.11.18;12:30;Lazio;2.3;4–1;1;SPAL;35,573;Stadio Olimpico;Marco Guida;Match Report;
11;Sun;04.11.18;15:00;Sampdoria;1.3;1–4;2.9;Torino;20,364;Stadio Comunale Luigi Ferraris;Gianluca Rocchi;Match Report;
11;Sun;04.11.18;15:00;Parma;1;0–0;0.5;Frosinone;14,004;Stadio Ennio Tardini;Gianluca Manganiello;Match Report;
11;Sun;04.11.18;15:00;Chievo;0.6;0–2;1;Sassuolo;8,100;Stadio Marc'Antonio Bentegodi;Gianluca Aureliano;Match Report;
11;Sun;04.11.18;18:00;Bologna;1.8;1–2;2.2;Atalanta;19,038;Stadio Renato Dall'Ara;Federico La Penna;Match Report;
11;Sun;04.11.18;20:30;Udinese;0.8;0–1;0.9;Milan;23,540;Dacia Arena;Marco Di Bello;Match Report;
;;;;;;;;;;;;;
12;Fri;09.11.18;20:30;Frosinone;0.4;1–1;1.5;Fiorentina;13,378;Stadio Benito Stirpe;Fabrizio Pasqua;Match Report;
12;Sat;10.11.18;15:00;Torino;1.9;1–2;1.7;Parma;17,431;Stadio Olimpico di Torino;Davide Massa;Match Report;
12;Sat;10.11.18;18:00;SPAL;1.7;2–2;1;Cagliari;13,250;Stadio Paolo Mazza;Daniele Doveri;Match Report;
12;Sat;10.11.18;20:30;Genoa;0.6;1–2;2.2;Napoli;25,365;Stadio Comunale Luigi Ferraris;Rosario Abisso;Match Report;
12;Sun;11.11.18;12:30;Atalanta;2.8;4–1;1.2;Inter;20,633;Stadio Atleti Azzurri d'Italia;Fabio Maresca;Match Report;
12;Sun;11.11.18;15:00;Empoli;1.4;2–1;3.5;Udinese;7,553;Stadio Carlo Castellani;Piero Giacomelli;Match Report;
12;Sun;11.11.18;15:00;Roma;2.3;4–1;1;Sampdoria;37,582;Stadio Olimpico;Massimiliano Irrati;Match Report;
12;Sun;11.11.18;15:00;Chievo;2.1;2–2;1.7;Bologna;9,500;Stadio Marc'Antonio Bentegodi;Daniele Orsato;Match Report;
12;Sun;11.11.18;18:00;Sassuolo;0.8;1–1;1.5;Lazio;11,317;Stadio Città del Tricolore;Giampaolo Calvarese;Match Report;
12;Sun;11.11.18;20:30;Milan;0.8;0–2;1.1;Juventus;74,729;Stadio Giuseppe Meazza;Paolo Mazzoleni;Match Report;
;;;;;;;;;;;;;
13;Sat;24.11.18;15:00;Udinese;1.1;1–0;1.7;Roma;21,986;Dacia Arena;Michael Fabbri;Match Report;
13;Sat;24.11.18;18:00;Juventus;1.4;2–0;0.3;SPAL;41,052;Allianz Stadium;Federico La Penna;Match Report;
13;Sat;24.11.18;20:30;Inter;2.4;3–0;0.3;Frosinone;63,645;Stadio Giuseppe Meazza;Luca Pairetto;Match Report;
13;Sun;25.11.18;12:30;Parma;1.8;2–1;1.9;Sassuolo;14,354;Stadio Ennio Tardini;Paolo Valeri;Match Report;
13;Sun;25.11.18;15:00;Empoli;1.7;3–2;1.5;Atalanta;8,736;Stadio Carlo Castellani;Gianluca Manganiello;Match Report;
13;Sun;25.11.18;15:00;Bologna;0.3;0–0;1.4;Fiorentina;21,241;Stadio Renato Dall'Ara;Marco Di Bello;Match Report;
13;Sun;25.11.18;15:00;Napoli;1.6;0–0;0.5;Chievo;44,468;Stadio San Paolo;Daniele Chiffi;Match Report;
13;Sun;25.11.18;18:00;Lazio;1.6;1–1;0.5;Milan;38,269;Stadio Olimpico;Luca Banti;Match Report;
13;Sun;25.11.18;20:30;Genoa;2.3;1–1;0.6;Sampdoria;31,756;Stadio Comunale Luigi Ferraris;Daniele Doveri;Match Report;
13;Mon;26.11.18;20:30;Cagliari;0.2;0–0;1;Torino;15,804;Sardegna Arena;Fabrizio Pasqua;Match Report;
;;;;;;;;;;;;;
14;Sat;01.12.18;15:00;SPAL;0.7;2–2;2.1;Empoli;12,622;Stadio Paolo Mazza;Paolo Mazzoleni;Match Report;
14;Sat;01.12.18;18:00;Fiorentina;1.3;0–3;1.8;Juventus;40,872;Stadio Artemio Franchi;Daniele Orsato;Match Report;
14;Sat;01.12.18;20:30;Sampdoria;1.5;4–1;1.4;Bologna;17,844;Stadio Comunale Luigi Ferraris;Rosario Abisso;Match Report;
14;Sun;02.12.18;12:30;Milan;1.6;2–1;1;Parma;53,275;Stadio Giuseppe Meazza;Giampaolo Calvarese;Match Report;
14;Sun;02.12.18;15:00;Torino;2.4;2–1;1.2;Genoa;15,324;Stadio Olimpico di Torino;Maurizio Mariani;Match Report;
14;Sun;02.12.18;15:00;Sassuolo;1.8;0–0;0.2;Udinese;10,655;Stadio Città del Tricolore;Marco Guida;Match Report;
14;Sun;02.12.18;15:00;Frosinone;1.8;1–1;1.9;Cagliari;12,377;Stadio Benito Stirpe;Marco Serra;Match Report;
14;Sun;02.12.18;18:00;Chievo;0.9;1–1;1.6;Lazio;7,000;Stadio Marc'Antonio Bentegodi;Fabio Maresca;Match Report;
14;Sun;02.12.18;20:30;Roma;1.6;2–2;2.3;Inter;41,009;Stadio Olimpico;Gianluca Rocchi;Match Report;
14;Mon;03.12.18;20:30;Atalanta;1;1–2;2.1;Napoli;19,871;Stadio Atleti Azzurri d'Italia;Piero Giacomelli;Match Report;
;;;;;;;;;;;;;
15;Fri;07.12.18;20:30;Juventus;1.5;1–0;1.2;Inter;41,495;Allianz Stadium;Massimiliano Irrati;Match Report;
15;Sat;08.12.18;15:00;Napoli;2.2;4–0;0.3;Frosinone;34,631;Stadio San Paolo;Gianluca Manganiello;Match Report;
15;Sat;08.12.18;18:00;Cagliari;2.1;2–2;1.5;Roma;14,938;Sardegna Arena;Paolo Mazzoleni;Match Report;
15;Sat;08.12.18;20:30;Lazio;3.4;2–2;0.9;Sampdoria;28,000;Stadio Olimpico;Davide Massa;Match Report;
15;Sun;09.12.18;12:30;Sassuolo;1.5;3–3;2.4;Fiorentina;11,436;Stadio Città del Tricolore;Daniele Chiffi;Match Report;
15;Sun;09.12.18;15:00;Empoli;1.6;2–1;1.9;Bologna;8,379;Stadio Carlo Castellani;Paolo Valeri;Match Report;
15;Sun;09.12.18;15:00;Parma;1.3;1–1;1.5;Chievo;13,994;Stadio Ennio Tardini;Federico La Penna;Match Report;
15;Sun;09.12.18;15:00;Udinese;0.9;1–3;2.3;Atalanta;24,413;Dacia Arena;Giampaolo Calvarese;Match Report;
15;Sun;09.12.18;18:00;Genoa;1.3;1–1;2.6;SPAL;19,571;Stadio Comunale Luigi Ferraris;Fabrizio Pasqua;Match Report;
15;Sun;09.12.18;20:30;Milan;2;0–0;1.2;Torino;44,572;Stadio Giuseppe Meazza;Daniele Orsato;Match Report;
;;;;;;;;;;;;;
16;Sat;15.12.18;18:00;Inter;2;1–0;0.4;Udinese;57,025;Stadio Giuseppe Meazza;Rosario Abisso;Match Report;
16;Sat;15.12.18;20:30;Torino;0.4;0–1;1.5;Juventus;26,588;Stadio Olimpico di Torino;Marco Guida;Match Report;
16;Sun;16.12.18;12:30;SPAL;0.6;0–0;0.7;Chievo;11,882;Stadio Paolo Mazza;Luca Banti;Match Report;
16;Sun;16.12.18;15:00;Frosinone;0.4;0–2;1.4;Sassuolo;12,000;Stadio Benito Stirpe;Eugenio Abbattista;Match Report;
16;Sun;16.12.18;15:00;Sampdoria;1.4;2–0;0.5;Parma;19,000;Stadio Comunale Luigi Ferraris;Luca Pairetto;Match Report;
16;Sun;16.12.18;15:00;Fiorentina;1.7;3–1;1.2;Empoli;30,000;Stadio Artemio Franchi;Piero Giacomelli;Match Report;
16;Sun;16.12.18;18:00;Cagliari;0.5;0–1;1.6;Napoli;15,081;Sardegna Arena;Daniele Doveri;Match Report;
16;Sun;16.12.18;20:30;Roma;2;3–2;2.2;Genoa;29,111;Stadio Olimpico;Marco Di Bello;Match Report;
16;Mon;17.12.18;20:30;Atalanta;0.4;1–0;1;Lazio;17,401;Stadio Atleti Azzurri d'Italia;Daniele Orsato;Match Report;
16;Tue;18.12.18;20:30;Bologna;0.4;0–0;0.6;Milan;22,214;Stadio Renato Dall'Ara;Fabio Maresca;Match Report;
;;;;;;;;;;;;;
17;Sat;22.12.18;12:30;Lazio;2.4;3–1;2;Cagliari;20,000;Stadio Olimpico;Gianluca Manganiello;Match Report;
17;Sat;22.12.18;15:00;Sassuolo;1.5;1–1;0.4;Torino;11,148;Stadio Città del Tricolore;Luca Banti;Match Report;
17;Sat;22.12.18;15:00;Napoli;2.3;1–0;0.6;SPAL;37,093;Stadio San Paolo;Federico La Penna;Match Report;
17;Sat;22.12.18;15:00;Udinese;0.4;1–1;1.3;Frosinone;18,000;Dacia Arena;Paolo Valeri;Match Report;
17;Sat;22.12.18;15:00;Milan;0.7;0–1;0.4;Fiorentina;52,592;Stadio Giuseppe Meazza;Maurizio Mariani;Match Report;
17;Sat;22.12.18;15:00;Empoli;1.5;2–4;1.1;Sampdoria;8,815;Stadio Carlo Castellani;Giampaolo Calvarese;Match Report;
17;Sat;22.12.18;15:00;Genoa;1.6;3–1;2;Atalanta;19,841;Stadio Comunale Luigi Ferraris;Daniele Doveri;Match Report;
17;Sat;22.12.18;18:00;Parma;0.9;0–0;0.3;Bologna;15,058;Stadio Ennio Tardini;Rosario Abisso;Match Report;
17;Sat;22.12.18;18:00;Chievo;0.7;1–1;1.8;Inter;22,000;Stadio Marc'Antonio Bentegodi;Fabrizio Pasqua;Match Report;
17;Sat;22.12.18;20:30;Juventus;2.2;1–0;0.4;Roma;40,069;Allianz Stadium;Davide Massa;Match Report;
;;;;;;;;;;;;;
18;Wed;26.12.18;12:30;Frosinone;0.6;0–0;1.9;Milan;15,217;Stadio Benito Stirpe;Marco Guida;Match Report;
18;Wed;26.12.18;15:00;Cagliari;0.9;1–0;0.9;Genoa;15,777;Sardegna Arena;Daniele Orsato;Match Report;
18;Wed;26.12.18;15:00;Bologna;0.2;0–2;1.4;Lazio;19,230;Stadio Renato Dall'Ara;Luca Pairetto;Match Report;
18;Wed;26.12.18;15:00;Fiorentina;2.3;0–1;0.6;Parma;31,767;Stadio Artemio Franchi;Michael Fabbri;Match Report;
18;Wed;26.12.18;15:00;Sampdoria;1;2–0;0.6;Chievo;19,190;Stadio Comunale Luigi Ferraris;Antonio Giua;Match Report;
18;Wed;26.12.18;15:00;Atalanta;1.4;2–2;1.3;Juventus;19,787;Stadio Atleti Azzurri d'Italia;Luca Banti;Match Report;
18;Wed;26.12.18;18:00;SPAL;0.7;0–0;0.2;Udinese;13,195;Stadio Paolo Mazza;Daniele Doveri;Match Report;
18;Wed;26.12.18;18:00;Roma;2.8;3–1;0.9;Sassuolo;35,893;Stadio Olimpico;Piero Giacomelli;Match Report;
18;Wed;26.12.18;18:00;Torino;1.3;3–0;0.3;Empoli;20,047;Stadio Olimpico di Torino;Fabio Maresca;Match Report;
18;Wed;26.12.18;20:30;Inter;0.9;1–0;0.7;Napoli;63,946;Stadio Giuseppe Meazza;Paolo Mazzoleni;Match Report;
;;;;;;;;;;;;;
19;Sat;29.12.18;12:30;Juventus;1.6;2–1;1.4;Sampdoria;40,641;Allianz Stadium;Paolo Valeri;Match Report;
19;Sat;29.12.18;15:00;Sassuolo;1.1;2–6;3;Atalanta;8,000;Stadio Città del Tricolore;Fabrizio Pasqua;Match Report;
19;Sat;29.12.18;15:00;Empoli;0.5;0–1;1.1;Inter;10,393;Stadio Carlo Castellani;Federico La Penna;Match Report;
19;Sat;29.12.18;15:00;Chievo;1.1;1–0;0.5;Frosinone;8,000;Stadio Marc'Antonio Bentegodi;Gianluca Rocchi;Match Report;
19;Sat;29.12.18;15:00;Lazio;1.2;1–1;1.7;Torino;35,000;Stadio Olimpico;Massimiliano Irrati;Match Report;
19;Sat;29.12.18;15:00;Udinese;2.6;2–0;0.3;Cagliari;20,000;Dacia Arena;Maurizio Mariani;Match Report;
19;Sat;29.12.18;15:00;Parma;0.7;0–2;2.1;Roma;17,997;Stadio Ennio Tardini;Gianluca Manganiello;Match Report;
19;Sat;29.12.18;15:00;Genoa;0.5;0–0;1.5;Fiorentina;21,000;Stadio Comunale Luigi Ferraris;Davide Massa;Match Report;
19;Sat;29.12.18;18:00;Napoli;1.5;3–2;0.7;Bologna;46,585;Stadio San Paolo;Giampaolo Calvarese;Match Report;
19;Sat;29.12.18;20:30;Milan;1.5;2–1;0.5;SPAL;48,070;Stadio Giuseppe Meazza;Rosario Abisso;Match Report;
;;;;;;;;;;;;;
20;Sat;19.01.19;15:00;Roma;3.2;3–2;1.1;Torino;32,978;Stadio Olimpico;Piero Giacomelli;Match Report;
