Wk;Day;Date;Time;Home;xG;Score;xG;Away;Attendance;Venue;Referee;Match Report;Notes
22;Sat;16.02.19;15:30;Schalke 04;0.4;0–0;1;Freiburg;58,271;Veltins-Arena;Frank Willenborg;Match Report;
22;Sat;16.02.19;15:30;Wolfsburg;2;3–0;0.8;Mainz 05;20,334;Volkswagen Arena;Benjamin Cortus;Match Report;
22;Sat;16.02.19;15:30;Stuttgart;1.2;1–3;1.2;RB Leipzig;46,072;Mercedes-Benz Arena;Felix Zwayer;Match Report;
22;Sat;16.02.19;15:30;Hoffenheim;3.4;3–0;0.4;Hannover 96;23,404;PreZero Arena;Daniel Siebert;Match Report;
22;Sat;16.02.19;18:30;Hertha BSC;1.1;1–1;0.5;Werder Bremen;49,627;Olympiastadion Berlin;Sören Storks;Match Report;
22;Sun;17.02.19;15:30;Eint Frankfurt;1;1–1;1.2;M'Gladbach;51,500;Commerzbank-Arena;Deniz Aytekin;Match Report;
22;Sun;17.02.19;18:00;Leverkusen;1.8;2–0;0.2;Düsseldorf;27,717;BayArena;Markus Schmidt;Match Report;
22;Mon;18.02.19;20:30;Nürnberg;0.3;0–0;1.4;Dortmund;50,000;Max-Morlock-Stadion;Harm Osmers;Match Report;
;;;;;;;;;;;;;
23;Fri;22.02.19;20:30;Werder Bremen;1;1–1;0.9;Stuttgart;41,000;Weserstadion;Robert Hartmann;Match Report;
23;Sat;23.02.19;15:30;Bayern Munich;0.7;1–0;0.4;Hertha BSC;75,000;Allianz Arena;Harm Osmers;Match Report;
23;Sat;23.02.19;15:30;Mainz 05;2.8;3–0;0.8;Schalke 04;26,005;Opel Arena;Sven Jablonski;Match Report;
23;Sat;23.02.19;15:30;Freiburg;2.1;5–1;1.3;Augsburg;23,600;Schwarzwald-Stadion;Tobias Welz;Match Report;
23;Sat;23.02.19;15:30;M'Gladbach;1.2;0–3;0.9;Wolfsburg;48,041;Stadion im Borussia-Park;Robert Kampka;Match Report;
23;Sat;23.02.19;18:30;Düsseldorf;1.6;2–1;0.1;Nürnberg;41,816;Merkur Spielarena;Sascha Stegemann;Match Report;
23;Sun;24.02.19;15:30;Hannover 96;0.6;0–3;2;Eint Frankfurt;39,100;HDI-Arena;Marco Fritz;Match Report;
23;Sun;24.02.19;18:00;Dortmund;1.2;3–2;0.9;Leverkusen;81,029;Signal Iduna Park;Christian Dingert;Match Report;
23;Mon;25.02.19;20:30;RB Leipzig;1.3;1–1;1.2;Hoffenheim;33,569;Red Bull Arena;Felix Brych;Match Report;
;;;;;;;;;;;;;
24;Fri;01.03.19;20:30;Augsburg;0.9;2–1;2.2;Dortmund;30,660;WWK Arena;Tobias Stieler;Match Report;
24;Sat;02.03.19;15:30;Leverkusen;2.2;2–0;0.3;Freiburg;26,607;BayArena;Guido Winkmann;Match Report;
24;Sat;02.03.19;15:30;Nürnberg;1.1;0–1;1.3;RB Leipzig;34,532;Max-Morlock-Stadion;Daniel Schlager;Match Report;
24;Sat;02.03.19;15:30;Hertha BSC;1.4;2–1;0.6;Mainz 05;33,981;Olympiastadion Berlin;Deniz Aytekin;Match Report;
24;Sat;02.03.19;15:30;Schalke 04;0.7;0–4;2.1;Düsseldorf;60,322;Veltins-Arena;Felix Brych;Match Report;
24;Sat;02.03.19;15:30;Eint Frankfurt;1.6;3–2;2;Hoffenheim;49,500;Commerzbank-Arena;Manuel Gräfe;Match Report;
24;Sat;02.03.19;18:30;M'Gladbach;0.7;1–5;4.7;Bayern Munich;54,022;Stadion im Borussia-Park;Felix Zwayer;Match Report;
24;Sun;03.03.19;15:30;Stuttgart;2;5–1;0.1;Hannover 96;55,781;Mercedes-Benz Arena;Bastian Dankert;Match Report;
24;Sun;03.03.19;18:00;Wolfsburg;1.2;1–1;1.3;Werder Bremen;28,101;Volkswagen Arena;Daniel Siebert;Match Report;
;;;;;;;;;;;;;
25;Fri;08.03.19;20:30;Werder Bremen;2.5;4–2;1.1;Schalke 04;42,100;Weserstadion;Martin Petersen;Match Report;
25;Sat;09.03.19;15:30;RB Leipzig;1.5;0–0;0.2;Augsburg;38,590;Red Bull Arena;Sven Jablonski;Match Report;
25;Sat;09.03.19;15:30;Dortmund;2;3–1;0.7;Stuttgart;81,365;Signal Iduna Park;Benjamin Cortus;Match Report;
25;Sat;09.03.19;15:30;Freiburg;1.4;2–1;1.2;Hertha BSC;24,000;Schwarzwald-Stadion;Robert Schröder;Match Report;
25;Sat;09.03.19;15:30;Bayern Munich;3.3;6–0;0.1;Wolfsburg;75,000;Allianz Arena;Sascha Stegemann;Match Report;
25;Sat;09.03.19;18:30;Mainz 05;0.6;0–1;1.7;M'Gladbach;30,405;Opel Arena;Markus Schmidt;Match Report;
25;Sun;10.03.19;15:30;Hoffenheim;2.2;2–1;0.6;Nürnberg;29,015;PreZero Arena;Christian Dingert;Match Report;
25;Sun;10.03.19;18:00;Hannover 96;1.2;2–3;2.4;Leverkusen;33,800;HDI-Arena;Sören Storks;Match Report;
25;Mon;11.03.19;20:30;Düsseldorf;0.6;0–3;2.3;Eint Frankfurt;41,419;Merkur Spielarena;Robert Hartmann;Match Report;
;;;;;;;;;;;;;
26;Fri;15.03.19;20:30;M'Gladbach;1.5;1–1;0.5;Freiburg;46,832;Stadion im Borussia-Park;Robert Kampka;Match Report;
26;Sat;16.03.19;15:30;Stuttgart;1.1;1–1;2.3;Hoffenheim;56,743;Mercedes-Benz Arena;Felix Zwayer;Match Report;
26;Sat;16.03.19;15:30;Augsburg;1;3–1;1.7;Hannover 96;28,136;WWK Arena;Manuel Gräfe;Match Report;
26;Sat;16.03.19;15:30;Schalke 04;1.2;0–1;1.3;RB Leipzig;59,913;Veltins-Arena;Guido Winkmann;Match Report;
26;Sat;16.03.19;15:30;Wolfsburg;4.2;5–2;1.4;Düsseldorf;25,350;Volkswagen Arena;Bastian Dankert;Match Report;
26;Sat;16.03.19;18:30;Hertha BSC;1.6;2–3;2.9;Dortmund;74,649;Olympiastadion Berlin;Tobias Welz;Match Report;
26;Sun;17.03.19;13:30;Leverkusen;1.6;1–3;1.1;Werder Bremen;30,210;BayArena;Deniz Aytekin;Match Report;
26;Sun;17.03.19;15:30;Eint Frankfurt;2.9;1–0;0.5;Nürnberg;51,500;Commerzbank-Arena;Bibiana Steinhaus;Match Report;
26;Sun;17.03.19;18:00;Bayern Munich;2.3;6–0;0.3;Mainz 05;75,000;Allianz Arena;Frank Willenborg;Match Report;
;;;;;;;;;;;;;
27;Fri;29.03.19;20:30;Hoffenheim;1.7;4–1;2.3;Leverkusen;28,350;PreZero Arena;Harm Osmers;Match Report;
27;Sat;30.03.19;15:30;Dortmund;1.1;2–0;0.2;Wolfsburg;81,365;Signal Iduna Park;Markus Schmidt;Match Report;
27;Sat;30.03.19;15:30;Freiburg;0.7;1–1;2.3;Bayern Munich;24,000;Schwarzwald-Stadion;Christian Dingert;Match Report;
27;Sat;30.03.19;15:30;Düsseldorf;1.4;3–1;0.9;M'Gladbach;52,500;Merkur Spielarena;Tobias Stieler;Match Report;
27;Sat;30.03.19;15:30;Nürnberg;1.2;3–0;0.9;Augsburg;42,658;Max-Morlock-Stadion;Daniel Siebert;Match Report;
27;Sat;30.03.19;15:30;Werder Bremen;1.4;3–1;0.9;Mainz 05;40,711;Weserstadion;Marco Fritz;Match Report;
27;Sat;30.03.19;18:30;RB Leipzig;3.8;5–0;0.9;Hertha BSC;41,939;Red Bull Arena;Sören Storks;Match Report;
27;Sun;31.03.19;15:30;Hannover 96;1;0–1;0.5;Schalke 04;44,500;HDI-Arena;Sven Jablonski;Match Report;
27;Sun;31.03.19;18:00;Eint Frankfurt;1;3–0;0.5;Stuttgart;51,500;Commerzbank-Arena;Felix Brych;Match Report;
;;;;;;;;;;;;;
28;Fri;05.04.19;20:30;Mainz 05;1.6;5–0;1.4;Freiburg;27,305;Opel Arena;Sven Jablonski;Match Report;
28;Sat;06.04.19;15:30;Wolfsburg;1.5;3–1;1;Hannover 96;23,512;Volkswagen Arena;Benjamin Cortus;Match Report;
28;Sat;06.04.19;15:30;Leverkusen;1.6;2–4;1.5;RB Leipzig;28,845;BayArena;Tobias Welz;Match Report;
28;Sat;06.04.19;15:30;Schalke 04;0.7;1–2;2.2;Eint Frankfurt;61,842;Veltins-Arena;Sascha Stegemann;Match Report;
28;Sat;06.04.19;15:30;Stuttgart;2.8;1–1;2.6;Nürnberg;58,757;Mercedes-Benz Arena;Frank Willenborg;Match Report;
28;Sat;06.04.19;15:30;Hertha BSC;1.3;1–2;2.8;Düsseldorf;51,604;Olympiastadion Berlin;Christian Dingert;Match Report;
28;Sat;06.04.19;18:30;Bayern Munich;3.5;5–0;0.4;Dortmund;75,000;Allianz Arena;Manuel Gräfe;Match Report;
28;Sun;07.04.19;15:30;Augsburg;0.4;0–4;2.7;Hoffenheim;27,552;WWK Arena;Robert Schröder;Match Report;
28;Sun;07.04.19;18:00;M'Gladbach;1.4;1–1;0.8;Werder Bremen;54,022;Stadion im Borussia-Park;Daniel Schlager;Match Report;
;;;;;;;;;;;;;
29;Fri;12.04.19;20:30;Nürnberg;1.9;1–1;1.2;Schalke 04;50,000;Max-Morlock-Stadion;Robert Kampka;Match Report;
29;Sat;13.04.19;15:30;Hannover 96;0.8;0–1;1.9;M'Gladbach;40,200;HDI-Arena;Felix Brych;Match Report;
29;Sat;13.04.19;15:30;RB Leipzig;1.6;2–0;0.4;Wolfsburg;41,212;Red Bull Arena;Daniel Siebert;Match Report;
29;Sat;13.04.19;15:30;Stuttgart;0.5;0–1;2.5;Leverkusen;53,657;Mercedes-Benz Arena;Tobias Stieler;Match Report;
29;Sat;13.04.19;15:30;Werder Bremen;1.5;2–1;0.7;Freiburg;42,100;Weserstadion;Bibiana Steinhaus;Match Report;
29;Sat;13.04.19;18:30;Dortmund;1.4;2–1;3.2;Mainz 05;81,365;Signal Iduna Park;Deniz Aytekin;Match Report;
29;Sun;14.04.19;13:30;Hoffenheim;3.2;2–0;0.4;Hertha BSC;28,010;PreZero Arena;Martin Petersen;Match Report;
29;Sun;14.04.19;15:30;Düsseldorf;0.9;1–4;3.7;Bayern Munich;54,600;Merkur Spielarena;Felix Zwayer;Match Report;
29;Sun;14.04.19;18:00;Eint Frankfurt;1.7;1–3;2.2;Augsburg;51,000;Commerzbank-Arena;Bastian Dankert;Match Report;
;;;;;;;;;;;;;
30;Sat;20.04.19;15:30;Bayern Munich;2.7;1–0;0.2;Werder Bremen;75,000;Allianz Arena;Tobias Welz;Match Report;
30;Sat;20.04.19;15:30;Leverkusen;1.5;2–0;0.3;Nürnberg;26,405;BayArena;Guido Winkmann;Match Report;
30;Sat;20.04.19;15:30;Mainz 05;3.4;3–1;2.4;Düsseldorf;29,205;Opel Arena;Markus Schmidt;Match Report;
30;Sat;20.04.19;15:30;Augsburg;2.7;6–0;1.7;Stuttgart;30,660;WWK Arena;Manuel Gräfe;Match Report;
30;Sat;20.04.19;18:30;M'Gladbach;1.7;1–2;2.2;RB Leipzig;51,757;Stadion im Borussia-Park;Harm Osmers;Match Report;
30;Sat;20.04.19;20:30;Schalke 04;1.9;2–5;1.9;Hoffenheim;58,958;Veltins-Arena;Christian Dingert;Match Report;
30;Sun;21.04.19;15:30;Freiburg;0.6;0–4;2.8;Dortmund;24,000;Schwarzwald-Stadion;Robert Hartmann;Match Report;
30;Sun;21.04.19;18:00;Hertha BSC;1.5;0–0;0.7;Hannover 96;38,916;Olympiastadion Berlin;Sascha Stegemann;Match Report;
30;Mon;22.04.19;20:30;Wolfsburg;2;1–1;1.1;Eint Frankfurt;26,102;Volkswagen Arena;Marco Fritz;Match Report;
;;;;;;;;;;;;;
31;Fri;26.04.19;20:30;Augsburg;0.3;1–4;2.2;Leverkusen;26,404;WWK Arena;Frank Willenborg;Match Report;
31;Sat;27.04.19;15:30;Dortmund;0.9;2–4;1.1;Schalke 04;80,196;Signal Iduna Park;Felix Zwayer;Match Report;
31;Sat;27.04.19;15:30;Eint Frankfurt;1.2;0–0;1.5;Hertha BSC;51,500;Commerzbank-Arena;Sven Jablonski;Match Report;
31;Sat;27.04.19;15:30;RB Leipzig;1.7;2–1;0.9;Freiburg;40,826;Red Bull Arena;Robert Schröder;Match Report;
31;Sat;27.04.19;15:30;Düsseldorf;1.9;4–1;2.7;Werder Bremen;52,500;Merkur Spielarena;Benjamin Cortus;Match Report;
31;Sat;27.04.19;15:30;Hannover 96;1;1–0;2.2;Mainz 05;30,400;HDI-Arena;Sören Storks;Match Report;
31;Sat;27.04.19;18:30;Stuttgart;1.5;1–0;1.5;M'Gladbach;56,730;Mercedes-Benz Arena;Bastian Dankert;Match Report;
31;Sun;28.04.19;15:30;Hoffenheim;2.4;1–4;1.5;Wolfsburg;27,725;PreZero Arena;Deniz Aytekin;Match Report;
31;Sun;28.04.19;18:00;Nürnberg;1.5;1–1;1.8;Bayern Munich;50,000;Max-Morlock-Stadion;Tobias Stieler;Match Report;
;;;;;;;;;;;;;
32;Fri;03.05.19;20:30;Mainz 05;1.4;3–3;2.3;RB Leipzig;23,805;Opel Arena;Bibiana Steinhaus;Match Report;
32;Sat;04.05.19;15:30;Wolfsburg;1.4;2–0;0.6;Nürnberg;22,512;Volkswagen Arena;Daniel Siebert;Match Report;
32;Sat;04.05.19;15:30;Bayern Munich;3.3;3–1;0.9;Hannover 96;75,000;Allianz Arena;Christian Dingert;Match Report;
32;Sat;04.05.19;15:30;M'Gladbach;1.2;2–2;3;Hoffenheim;51,807;Stadion im Borussia-Park;Sascha Stegemann;Match Report;
32;Sat;04.05.19;15:30;Hertha BSC;2.3;3–1;1.4;Stuttgart;48,668;Olympiastadion Berlin;Daniel Schlager;Match Report;
32;Sat;04.05.19;18:30;Werder Bremen;1;2–2;2.1;Dortmund;42,100;Weserstadion;Marco Fritz;Match Report;
32;Sun;05.05.19;13:30;Schalke 04;1.4;0–0;0.3;Augsburg;59,841;Veltins-Arena;Manuel Gräfe;Match Report;
32;Sun;05.05.19;15:30;Freiburg;1;1–1;0.8;Düsseldorf;24,000;Schwarzwald-Stadion;Tobias Welz;Match Report;
32;Sun;05.05.19;18:00;Leverkusen;2.7;6–1;0.1;Eint Frankfurt;30,210;BayArena;Robert Hartmann;Match Report;
;;;;;;;;;;;;;
33;Sat;11.05.19;15:30;Augsburg;1.3;3–4;2.5;Hertha BSC;29,307;WWK Arena;Guido Winkmann;Match Report;
33;Sat;11.05.19;15:30;Leverkusen;1.8;1–1;1.4;Schalke 04;30,210;BayArena;Deniz Aytekin;Match Report;
33;Sat;11.05.19;15:30;Hannover 96;1.8;3–0;0.6;Freiburg;38,100;HDI-Arena;Robert Hartmann;Match Report;
33;Sat;11.05.19;15:30;Stuttgart;0.7;3–0;0.6;Wolfsburg;54,068;Mercedes-Benz Arena;Felix Brych;Match Report;
33;Sat;11.05.19;15:30;Nürnberg;0.8;0–4;2;M'Gladbach;50,000;Max-Morlock-Stadion;Frank Willenborg;Match Report;
33;Sat;11.05.19;15:30;Dortmund;1.2;3–2;1.4;Düsseldorf;81,365;Signal Iduna Park;Tobias Stieler;Match Report;
33;Sat;11.05.19;15:30;Hoffenheim;2.3;0–1;0.8;Werder Bremen;30,150;PreZero Arena;Bastian Dankert;Match Report;
33;Sat;11.05.19;15:30;RB Leipzig;0.6;0–0;1.3;Bayern Munich;41,939;Red Bull Arena;Manuel Gräfe;Match Report;
33;Sun;12.05.19;18:00;Eint Frankfurt;1.3;0–2;1.1;Mainz 05;51,500;Commerzbank-Arena;Harm Osmers;Match Report;
;;;;;;;;;;;;;
34;Sat;18.05.19;15:30;Werder Bremen;1;2–1;1.6;RB Leipzig;42,100;Weserstadion;Felix Brych;Match Report;
34;Sat;18.05.19;15:30;Schalke 04;0.8;0–0;1;Stuttgart;61,676;Veltins-Arena;Robert Schröder;Match Report;
34;Sat;18.05.19;15:30;Düsseldorf;2;2–1;1;Hannover 96;50,000;Merkur Spielarena;Benjamin Cortus;Match Report;
34;Sat;18.05.19;15:30;M'Gladbach;0.5;0–2;2;Dortmund;54,022;Stadion im Borussia-Park;Manuel Gräfe;Match Report;
34;Sat;18.05.19;15:30;Mainz 05;2.7;4–2;1.5;Hoffenheim;28,305;Opel Arena;Deniz Aytekin;Match Report;
34;Sat;18.05.19;15:30;Bayern Munich;4.4;5–1;0.7;Eint Frankfurt;75,000;Allianz Arena;Sascha Stegemann;Match Report;
34;Sat;18.05.19;15:30;Freiburg;1.2;5–1;0.9;Nürnberg;24,000;Schwarzwald-Stadion;Markus Schmidt;Match Report;
34;Sat;18.05.19;15:30;Wolfsburg;2.5;8–1;0.7;Augsburg;24,456;Volkswagen Arena;Felix Zwayer;Match Report;
34;Sat;18.05.19;15:30;Hertha BSC;1.3;1–5;2;Leverkusen;59,287;Olympiastadion Berlin;Marco Fritz;Match Report;
