Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
9;Sat;17.10.15;15:30;Hamburger SV;0–0;Leverkusen;54,957;Volksparkstadion;Tobias Welz;Match Report;
9;Sat;17.10.15;15:30;Augsburg;0–2;Darmstadt 98;30,009;WWK Arena;Sascha Stegemann;Match Report;
9;Sat;17.10.15;18:30;Eint Frankfurt;1–5;M'Gladbach;50,700;Commerzbank-Arena;Florian Meyer;Match Report;
9;Sun;18.10.15;15:30;Köln;0–1;Hannover 96;48,700;RheinEnergieSTADION;Bastian Dankert;Match Report;
9;Sun;18.10.15;17:30;Stuttgart;1–0;Ingolstadt 04;45,700;Mercedes-Benz Arena;Guido Winkmann;Match Report;
;;;;;;;;;;;
10;Fri;23.10.15;20:30;Hoffenheim;0–1;Hamburger SV;30,000;PreZero Arena;Daniel Siebert;Match Report;
10;Sat;24.10.15;15:30;Mainz 05;1–3;Werder Bremen;30,837;Opel Arena;Robert Hartmann;Match Report;
10;Sat;24.10.15;15:30;Darmstadt 98;0–1;Wolfsburg;15,800;Jonathan-Heimes-Stadion am Böllenfalltor;Günter Perl;Match Report;
10;Sat;24.10.15;15:30;Hannover 96;1–2;Eint Frankfurt;44,200;HDI-Arena;Felix Zwayer;Match Report;
10;Sat;24.10.15;15:30;Bayern Munich;4–0;Köln;75,000;Allianz Arena;Florian Meyer;Match Report;
10;Sat;24.10.15;15:30;Leverkusen;4–3;Stuttgart;30,210;BayArena;Felix Brych;Match Report;
10;Sat;24.10.15;18:30;Ingolstadt 04;0–1;Hertha BSC;15,000;Audi-Sportpark;Sascha Stegemann;Match Report;
10;Sun;25.10.15;15:30;Dortmund;5–1;Augsburg;81,359;Signal Iduna Park;Manuel Gräfe;Match Report;
10;Sun;25.10.15;17:30;M'Gladbach;3–1;Schalke 04;54,010;Stadion im Borussia-Park;Wolfgang Stark;Match Report;
;;;;;;;;;;;
11;Fri;30.10.15;20:30;Eint Frankfurt;0–0;Bayern Munich;51,500;Commerzbank-Arena;Daniel Siebert;Match Report;
11;Sat;31.10.15;15:30;Köln;0–0;Hoffenheim;48,000;RheinEnergieSTADION;Günter Perl;Match Report;
11;Sat;31.10.15;15:30;Schalke 04;1–1;Ingolstadt 04;60,144;Veltins-Arena;Florian Meyer;Match Report;
11;Sat;31.10.15;15:30;Hertha BSC;1–4;M'Gladbach;58,566;Olympiastadion Berlin;Peter Sippel;Match Report;
11;Sat;31.10.15;15:30;Werder Bremen;1–3;Dortmund;42,100;Weserstadion;Tobias Welz;Match Report;
11;Sat;31.10.15;15:30;Augsburg;3–3;Mainz 05;27,200;WWK Arena;Marco Fritz;Match Report;
11;Sat;31.10.15;18:30;Wolfsburg;2–1;Leverkusen;28,766;Volkswagen Arena;Manuel Gräfe;Match Report;
11;Sun;01.11.15;15:30;Stuttgart;2–0;Darmstadt 98;55,200;Mercedes-Benz Arena;Robert Hartmann;Match Report;
11;Sun;01.11.15;17:30;Hamburger SV;1–2;Hannover 96;54,607;Volksparkstadion;Sascha Stegemann;Match Report;
;;;;;;;;;;;
12;Fri;06.11.15;20:30;Hannover 96;1–3;Hertha BSC;40,200;HDI-Arena;Christian Dingert;Match Report;
12;Sat;07.11.15;15:30;M'Gladbach;0–0;Ingolstadt 04;52,331;Stadion im Borussia-Park;Marco Fritz;Match Report;
12;Sat;07.11.15;15:30;Mainz 05;2–0;Wolfsburg;26,331;Opel Arena;Daniel Siebert;Match Report;
12;Sat;07.11.15;15:30;Hoffenheim;0–0;Eint Frankfurt;30,150;PreZero Arena;Knut Kircher;Match Report;
12;Sat;07.11.15;15:30;Bayern Munich;4–0;Stuttgart;75,000;Allianz Arena;Bastian Dankert;Match Report;
12;Sat;07.11.15;15:30;Leverkusen;1–2;Köln;30,210;BayArena;Felix Zwayer;Match Report;
12;Sat;07.11.15;18:30;Darmstadt 98;1–1;Hamburger SV;17,000;Jonathan-Heimes-Stadion am Böllenfalltor;Wolfgang Stark;Match Report;
12;Sun;08.11.15;15:30;Dortmund;3–2;Schalke 04;79,956;Signal Iduna Park;Felix Brych;Match Report;
12;Sun;08.11.15;17:30;Augsburg;1–2;Werder Bremen;28,122;WWK Arena;Tobias Stieler;Match Report;
;;;;;;;;;;;
13;Fri;20.11.15;20:30;Hamburger SV;3–1;Dortmund;57,000;Volksparkstadion;Felix Zwayer;Match Report;
13;Sat;21.11.15;15:30;Eint Frankfurt;1–3;Leverkusen;47,500;Commerzbank-Arena;Deniz Aytekin;Match Report;
13;Sat;21.11.15;15:30;Stuttgart;0–4;Augsburg;54,925;Mercedes-Benz Arena;Sascha Stegemann;Match Report;
13;Sat;21.11.15;15:30;M'Gladbach;2–1;Hannover 96;52,214;Stadion im Borussia-Park;Felix Brych;Match Report;
13;Sat;21.11.15;15:30;Köln;0–0;Mainz 05;46,700;RheinEnergieSTADION;Wolfgang Stark;Match Report;
13;Sat;21.11.15;15:30;Wolfsburg;6–0;Werder Bremen;30,000;Volkswagen Arena;Peter Sippel;Match Report;
13;Sat;21.11.15;18:30;Schalke 04;1–3;Bayern Munich;62,271;Veltins-Arena;Tobias Stieler;Match Report;
13;Sun;22.11.15;15:30;Hertha BSC;1–0;Hoffenheim;37,045;Olympiastadion Berlin;Guido Winkmann;Match Report;
13;Sun;22.11.15;17:30;Ingolstadt 04;3–1;Darmstadt 98;14,551;Audi-Sportpark;Knut Kircher;Match Report;
;;;;;;;;;;;
14;Fri;27.11.15;20:30;Darmstadt 98;0–0;Köln;17,000;Jonathan-Heimes-Stadion am Böllenfalltor;Deniz Aytekin;Match Report;
14;Sat;28.11.15;15:30;Bayern Munich;2–0;Hertha BSC;75,000;Allianz Arena;Jochen Drees;Match Report;
14;Sat;28.11.15;15:30;Hoffenheim;3–3;M'Gladbach;30,150;PreZero Arena;Michael Weiner;Match Report;
14;Sat;28.11.15;15:30;Hannover 96;4–0;Ingolstadt 04;35,000;HDI-Arena;Tobias Stieler;Match Report;
14;Sat;28.11.15;15:30;Werder Bremen;1–3;Hamburger SV;42,100;Weserstadion;Knut Kircher;Match Report;
14;Sat;28.11.15;15:30;Mainz 05;2–1;Eint Frankfurt;33,098;Opel Arena;Bastian Dankert;Match Report;
14;Sun;29.11.15;15:30;Dortmund;4–1;Stuttgart;81,359;Signal Iduna Park;Manuel Gräfe;Match Report;
14;Sun;29.11.15;17:30;Augsburg;0–0;Wolfsburg;27,081;WWK Arena;Christian Dingert;Match Report;
14;Sun;29.11.15;17:30;Leverkusen;1–1;Schalke 04;30,210;BayArena;Marco Fritz;Match Report;
;;;;;;;;;;;
15;Fri;04.12.15;20:30;Schalke 04;3–1;Hannover 96;61,229;Veltins-Arena;Wolfgang Stark;Match Report;
15;Sat;05.12.15;15:30;Ingolstadt 04;1–1;Hoffenheim;14,255;Audi-Sportpark;Manuel Gräfe;Match Report;
15;Sat;05.12.15;15:30;Hertha BSC;2–1;Leverkusen;41,819;Olympiastadion Berlin;Robert Hartmann;Match Report;
15;Sat;05.12.15;15:30;M'Gladbach;3–1;Bayern Munich;54,010;Stadion im Borussia-Park;Felix Zwayer;Match Report;
15;Sat;05.12.15;15:30;Hamburger SV;1–3;Mainz 05;51,698;Volksparkstadion;Benjamin Brand;Match Report;
15;Sat;05.12.15;15:30;Köln;0–1;Augsburg;45,500;RheinEnergieSTADION;Daniel Siebert;Match Report;
15;Sat;05.12.15;18:30;Wolfsburg;1–2;Dortmund;30,000;Volkswagen Arena;Tobias Stieler;Match Report;
15;Sun;06.12.15;15:30;Stuttgart;1–1;Werder Bremen;46,590;Mercedes-Benz Arena;Florian Meyer;Match Report;
15;Sun;06.12.15;17:30;Eint Frankfurt;0–1;Darmstadt 98;51,500;Commerzbank-Arena;Felix Brych;Match Report;
;;;;;;;;;;;
16;Fri;11.12.15;20:30;Mainz 05;0–0;Stuttgart;29,104;Opel Arena;Felix Zwayer;Match Report;
16;Sat;12.12.15;15:30;Hoffenheim;1–0;Hannover 96;25,531;PreZero Arena;Jochen Drees;Match Report;
16;Sat;12.12.15;15:30;Bayern Munich;2–0;Ingolstadt 04;75,000;Allianz Arena;Michael Weiner;Match Report;
16;Sat;12.12.15;15:30;Darmstadt 98;0–4;Hertha BSC;17,000;Jonathan-Heimes-Stadion am Böllenfalltor;Günter Perl;Match Report;
16;Sat;12.12.15;15:30;Werder Bremen;1–1;Köln;40,727;Weserstadion;Guido Winkmann;Match Report;
16;Sat;12.12.15;15:30;Wolfsburg;1–1;Hamburger SV;30,000;Volkswagen Arena;Wolfgang Stark;Match Report;
16;Sat;12.12.15;18:30;Leverkusen;5–0;M'Gladbach;30,210;BayArena;Tobias Stieler;Match Report;
16;Sun;13.12.15;15:30;Augsburg;2–1;Schalke 04;28,410;WWK Arena;Florian Meyer;Match Report;
16;Sun;13.12.15;17:30;Dortmund;4–1;Eint Frankfurt;81,359;Signal Iduna Park;Christian Dingert;Match Report;
;;;;;;;;;;;
17;Fri;18.12.15;20:30;Schalke 04;1–0;Hoffenheim;60,749;Veltins-Arena;Sascha Stegemann;Match Report;
17;Sat;19.12.15;15:30;Eint Frankfurt;2–1;Werder Bremen;46,000;Commerzbank-Arena;Wolfgang Stark;Match Report;
17;Sat;19.12.15;15:30;Hannover 96;0–1;Bayern Munich;49,000;HDI-Arena;Manuel Gräfe;Match Report;
17;Sat;19.12.15;15:30;Köln;2–1;Dortmund;50,000;RheinEnergieSTADION;Knut Kircher;Match Report;
17;Sat;19.12.15;15:30;Hamburger SV;0–1;Augsburg;49,726;Volksparkstadion;Bastian Dankert;Match Report;
17;Sat;19.12.15;15:30;Ingolstadt 04;0–1;Leverkusen;15,000;Audi-Sportpark;Felix Zwayer;Match Report;
17;Sat;19.12.15;18:30;Stuttgart;3–1;Wolfsburg;47,343;Mercedes-Benz Arena;Felix Brych;Match Report;
17;Sun;20.12.15;15:30;Hertha BSC;2–0;Mainz 05;39,835;Olympiastadion Berlin;Peter Sippel;Match Report;
17;Sun;20.12.15;17:30;M'Gladbach;3–2;Darmstadt 98;53,610;Stadion im Borussia-Park;Benjamin Brand;Match Report;
;;;;;;;;;;;
18;Fri;22.01.16;20:30;Hamburger SV;1–2;Bayern Munich;57,000;Volksparkstadion;Felix Zwayer;Match Report;
18;Sat;23.01.16;15:30;Köln;1–3;Stuttgart;50,000;RheinEnergieSTADION;Manuel Gräfe;Match Report;
18;Sat;23.01.16;15:30;Ingolstadt 04;1–0;Mainz 05;13,500;Audi-Sportpark;Florian Meyer;Match Report;
18;Sat;23.01.16;15:30;Hertha BSC;0–0;Augsburg;35,196;Olympiastadion Berlin;Tobias Stieler;Match Report;
18;Sat;23.01.16;15:30;Hoffenheim;1–1;Leverkusen;24,140;PreZero Arena;Marco Fritz;Match Report;
18;Sat;23.01.16;15:30;Hannover 96;1–2;Darmstadt 98;35,600;HDI-Arena;Deniz Aytekin;Match Report;
18;Sat;23.01.16;18:30;M'Gladbach;1–3;Dortmund;54,010;Stadion im Borussia-Park;Felix Brych;Match Report;
18;Sun;24.01.16;15:30;Eint Frankfurt;3–2;Wolfsburg;35,000;Commerzbank-Arena;Knut Kircher;Match Report;
18;Sun;24.01.16;17:30;Schalke 04;1–3;Werder Bremen;62,271;Veltins-Arena;Christian Dingert;Match Report;
;;;;;;;;;;;
19;Fri;29.01.16;20:30;Mainz 05;1–0;M'Gladbach;32,015;Opel Arena;Benjamin Brand;Match Report;
