Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
22;Fri;06.02.15;20:45;La Coruña;2–0;Eibar;16,898;Estadio Municipal de Riazor;Carlos Velasco;Match Report;
22;Sat;07.02.15;16:00;Atlético Madrid;4–0;Real Madrid;52,063;Estadio Vicente Calderón;David Fernández;Match Report;
22;Sat;07.02.15;18:00;Villarreal;2–0;Granada;12,419;Estadio de la Cerámica;Alberto Undiano;Match Report;
22;Sat;07.02.15;20:00;Levante;4–1;Málaga;10,558;Estadio Ciudad de Valencia;Carlos del Cerro;Match Report;
22;Sat;07.02.15;22:00;Real Sociedad;1–1;Celta Vigo;14,836;Estadio Municipal de Anoeta;Santiago Jaime;Match Report;
22;Sun;08.02.15;12:00;Córdoba;1–2;Almería;17,117;Estadio Nuevo Arcángel;Fabián Blanco;Match Report;
22;Sun;08.02.15;17:00;Getafe;2–1;Sevilla;6,386;Coliseum Alfonso Pérez;Javier Estrada;Match Report;
22;Sun;08.02.15;19:00;Espanyol;1–2;Valencia;18,752;RCDE Stadium;Mario Melero;Match Report;
22;Sun;08.02.15;21:00;Athletic Club;2–5;Barcelona;44,521;San Mamés;Antonio Matéu Lahoz;Match Report;
22;Mon;09.02.15;20:45;Elche;2–0;Rayo Vallecano;14,162;Estadio Manuel Martínez Valero;Fernando Teixeira;Match Report;
;;;;;;;;;;;
23;Fri;13.02.15;20:45;Almería;2–2;Real Sociedad;8,875;Estadio de los Juegos Mediterráneos;Carlos Velasco;Match Report;
23;Sat;14.02.15;16:00;Sevilla;3–0;Córdoba;29,850;Estadio Ramón Sánchez Pizjuán;Iñaki Bikandi;Match Report;
23;Sat;14.02.15;18:00;Real Madrid;2–0;La Coruña;73,671;Estadio Santiago Bernabéu;Javier Estrada;Match Report;
23;Sat;14.02.15;20:00;Granada;0–0;Athletic Club;14,872;Estadio Nuevo Los Cármenes;Carlos Clos Gómez;Match Report;
23;Sat;14.02.15;22:00;Málaga;0–2;Espanyol;16,181;Estadio La Rosaleda;Jesús Gil;Match Report;
23;Sun;15.02.15;12:00;Valencia;1–0;Getafe;48,245;Estadio de Mestalla;José González;Match Report;
23;Sun;15.02.15;17:00;Barcelona;5–0;Levante;74,963;Camp Nou;Mario Melero;Match Report;
23;Sun;15.02.15;19:00;Rayo Vallecano;2–0;Villarreal;10,914;Estadio del Rayo Vallecano;Pedro Pérez;Match Report;
23;Sun;15.02.15;21:00;Celta Vigo;2–0;Atlético Madrid;22,099;Estadio de Balaídos;Juan Martínez;Match Report;
23;Mon;16.02.15;20:45;Eibar;0–1;Elche;4,109;Estadio Municipal de Ipurúa;Eduardo Prieto;Match Report;
;;;;;;;;;;;
24;Fri;20.02.15;20:45;Getafe;2–1;Espanyol;9,614;Coliseum Alfonso Pérez;Alejandro Hernández;Match Report;
24;Sat;21.02.15;16:00;Barcelona;0–1;Málaga;78,276;Camp Nou;Juan Martínez;Match Report;
24;Sat;21.02.15;18:00;Córdoba;1–2;Valencia;17,036;Estadio Nuevo Arcángel;Alberto Undiano;Match Report;
24;Sat;21.02.15;20:00;Atlético Madrid;3–0;Almería;44,000;Estadio Vicente Calderón;Antonio Matéu Lahoz;Match Report;
24;Sat;21.02.15;22:00;La Coruña;0–2;Celta Vigo;30,334;Estadio Municipal de Riazor;Pedro Pérez;Match Report;
24;Sun;22.02.15;12:00;Real Sociedad;4–3;Sevilla;21,378;Estadio Municipal de Anoeta;Fernando Teixeira;Match Report;
24;Sun;22.02.15;17:00;Athletic Club;1–0;Rayo Vallecano;40,413;San Mamés;David Fernández;Match Report;
24;Sun;22.02.15;19:00;Villarreal;1–0;Eibar;13,980;Estadio de la Cerámica;Mario Melero;Match Report;
24;Sun;22.02.15;21:00;Elche;0–2;Real Madrid;31,512;Estadio Manuel Martínez Valero;Ignacio Iglesias;Match Report;
24;Mon;23.02.15;20:45;Levante;2–1;Granada;12,117;Estadio Ciudad de Valencia;Alfonso Álvarez;Match Report;
;;;;;;;;;;;
25;Fri;27.02.15;20:45;Espanyol;1–0;Córdoba;17,128;RCDE Stadium;Carlos del Cerro;Match Report;
25;Sat;28.02.15;16:00;Granada;1–3;Barcelona;18,119;Estadio Nuevo Los Cármenes;Santiago Jaime;Match Report;
25;Sat;28.02.15;18:00;Rayo Vallecano;4–2;Levante;10,512;Estadio del Rayo Vallecano;Iñaki Bikandi;Match Report;
25;Sat;28.02.15;20:00;Almería;0–0;La Coruña;8,979;Estadio de los Juegos Mediterráneos;Jesús Gil;Match Report;
25;Sat;28.02.15;22:00;Málaga;3–2;Getafe;19,939;Estadio La Rosaleda;Eduardo Prieto;Match Report;
25;Sun;01.03.15;12:00;Valencia;2–0;Real Sociedad;47,007;Estadio de Mestalla;Javier Estrada;Match Report;
25;Sun;01.03.15;17:00;Eibar;0–1;Athletic Club;5,226;Estadio Municipal de Ipurúa;Fernando Teixeira;Match Report;
25;Sun;01.03.15;19:00;Sevilla;0–0;Atlético Madrid;35,984;Estadio Ramón Sánchez Pizjuán;Carlos Clos Gómez;Match Report;
25;Sun;01.03.15;21:00;Real Madrid;1–1;Villarreal;75,108;Estadio Santiago Bernabéu;José González;Match Report;
25;Mon;02.03.15;20:45;Celta Vigo;1–1;Elche;14,386;Estadio de Balaídos;Carlos Velasco;Match Report;
;;;;;;;;;;;
26;Fri;06.03.15;20:45;Levante;2–1;Eibar;16,922;Estadio Ciudad de Valencia;David Fernández;Match Report;
26;Sat;07.03.15;16:00;La Coruña;3–4;Sevilla;21,555;Estadio Municipal de Riazor;José Teixeira;Match Report;
26;Sat;07.03.15;18:00;Athletic Club;1–0;Real Madrid;48,437;San Mamés;Alberto Undiano;Match Report;
26;Sat;07.03.15;20:00;Elche;1–0;Almería;23,127;Estadio Manuel Martínez Valero;Carlos del Cerro;Match Report;
26;Sat;07.03.15;22:00;Granada;1–0;Málaga;16,374;Estadio Nuevo Los Cármenes;Antonio Matéu Lahoz;Match Report;
26;Sun;08.03.15;12:00;Barcelona;6–1;Rayo Vallecano;87,151;Camp Nou;Jesús Gil;Match Report;
26;Sun;08.03.15;17:00;Real Sociedad;1–0;Espanyol;23,329;Estadio Municipal de Anoeta;Eduardo Prieto;Match Report;
26;Sun;08.03.15;19:00;Villarreal;4–1;Celta Vigo;14,366;Estadio de la Cerámica;Carlos Clos Gómez;Match Report;
26;Sun;08.03.15;21:00;Atlético Madrid;1–1;Valencia;51,180;Estadio Vicente Calderón;Santiago Jaime;Match Report;
26;Mon;09.03.15;20:45;Córdoba;1–2;Getafe;15,183;Estadio Nuevo Arcángel;Alfonso Álvarez;Match Report;
;;;;;;;;;;;
27;Fri;13.03.15;20:45;Valencia;2–0;La Coruña;40,247;Estadio de Mestalla;Alfonso Álvarez;Match Report;
27;Sat;14.03.15;16:00;Espanyol;0–0;Atlético Madrid;22,538;RCDE Stadium;Iñaki Bikandi;Match Report;
27;Sat;14.03.15;18:00;Eibar;0–2;Barcelona;5,439;Estadio Municipal de Ipurúa;Carlos del Cerro;Match Report;
27;Sat;14.03.15;20:00;Rayo Vallecano;3–1;Granada;10,952;Estadio del Rayo Vallecano;Alejandro Hernández;Match Report;
27;Sat;14.03.15;22:00;Celta Vigo;1–2;Athletic Club;18,656;Estadio de Balaídos;Antonio Matéu Lahoz;Match Report;
27;Sun;15.03.15;12:00;Almería;0–0;Villarreal;9,479;Estadio de los Juegos Mediterráneos;Alberto Undiano;Match Report;
27;Sun;15.03.15;17:00;Málaga;2–0;Córdoba;24,547;Estadio La Rosaleda;José González;Match Report;
27;Sun;15.03.15;19:00;Sevilla;3–0;Elche;31,324;Estadio Ramón Sánchez Pizjuán;Javier Estrada;Match Report;
27;Sun;15.03.15;21:00;Real Madrid;2–0;Levante;64,861;Estadio Santiago Bernabéu;Pedro Pérez;Match Report;
27;Mon;16.03.15;20:45;Getafe;0–1;Real Sociedad;5,500;Coliseum Alfonso Pérez;Mario Melero;Match Report;
;;;;;;;;;;;
28;Fri;20.03.15;20:45;Elche;0–4;Valencia;26,510;Estadio Manuel Martínez Valero;David Fernández;Match Report;
28;Sat;21.03.15;16:00;Atlético Madrid;2–0;Getafe;38,673;Estadio Vicente Calderón;Juan Martínez;Match Report;
28;Sat;21.03.15;18:00;Rayo Vallecano;1–0;Málaga;9,110;Estadio del Rayo Vallecano;Santiago Jaime;Match Report;
28;Sat;21.03.15;20:00;Levante;0–1;Celta Vigo;11,463;Estadio Ciudad de Valencia;José Teixeira;Match Report;
28;Sat;21.03.15;22:00;Athletic Club;2–1;Almería;35,429;San Mamés;Eduardo Prieto;Match Report;
28;Sat;21.03.15;22:00;Granada;0–0;Eibar;15,203;Estadio Nuevo Los Cármenes;Alberto Undiano;Match Report;
28;Sun;22.03.15;12:00;La Coruña;0–0;Espanyol;19,957;Estadio Municipal de Riazor;Fernando Teixeira;Match Report;
28;Sun;22.03.15;17:00;Villarreal;0–2;Sevilla;9,788;Estadio de la Cerámica;Alejandro Hernández;Match Report;
28;Sun;22.03.15;19:00;Real Sociedad;3–1;Córdoba;21,169;Estadio Municipal de Anoeta;Carlos Velasco;Match Report;
28;Sun;22.03.15;21:00;Barcelona;2–1;Real Madrid;98,760;Camp Nou;Antonio Matéu Lahoz;Match Report;
;;;;;;;;;;;
29;Fri;03.04.15;20:45;Eibar;1–2;Rayo Vallecano;4,023;Estadio Municipal de Ipurúa;Ignacio Iglesias;Match Report;
29;Sat;04.04.15;16:00;Sevilla;2–0;Athletic Club;27,752;Estadio Ramón Sánchez Pizjuán;Alfonso Álvarez;Match Report;
29;Sat;04.04.15;18:00;Córdoba;0–2;Atlético Madrid;17,659;Estadio Nuevo Arcángel;Javier Estrada;Match Report;
29;Sat;04.04.15;20:00;Almería;1–4;Levante;9,603;Estadio de los Juegos Mediterráneos;José González;Match Report;
29;Sat;04.04.15;22:00;Málaga;1–1;Real Sociedad;20,499;Estadio La Rosaleda;Carlos del Cerro;Match Report;
29;Sun;05.04.15;12:00;Real Madrid;9–1;Granada;71,863;Estadio Santiago Bernabéu;Jesús Gil;Match Report;
29;Sun;05.04.15;17:00;Valencia;0–0;Villarreal;41,830;Estadio de Mestalla;Mario Melero;Match Report;
29;Sun;05.04.15;19:00;Getafe;2–1;La Coruña;6,287;Coliseum Alfonso Pérez;Carlos Clos Gómez;Match Report;
29;Sun;05.04.15;21:00;Celta Vigo;0–1;Barcelona;23,759;Estadio de Balaídos;Iñaki Bikandi;Match Report;
29;Mon;06.04.15;20:00;Espanyol;1–1;Elche;13,892;RCDE Stadium;Pedro Pérez;Match Report;
;;;;;;;;;;;
30;Tue;07.04.15;20:00;Atlético Madrid;2–0;Real Sociedad;40,238;Estadio Vicente Calderón;Alberto Undiano;Match Report;
30;Tue;07.04.15;22:00;Eibar;1–0;Málaga;4,008;Estadio Municipal de Ipurúa;Jesús Gil;Match Report;
30;Tue;07.04.15;22:00;Levante;1–2;Sevilla;11,484;Estadio Ciudad de Valencia;Carlos Velasco;Match Report;
30;Wed;08.04.15;20:00;Barcelona;4–0;Almería;73,837;Camp Nou;Alejandro Hernández;Match Report;
30;Wed;08.04.15;20:00;La Coruña;1–1;Córdoba;17,602;Estadio Municipal de Riazor;Eduardo Prieto;Match Report;
30;Wed;08.04.15;22:00;Rayo Vallecano;0–2;Real Madrid;13,016;Estadio del Rayo Vallecano;Mario Melero;Match Report;
30;Wed;08.04.15;22:00;Granada;1–1;Celta Vigo;14,338;Estadio Nuevo Los Cármenes;Alfonso Álvarez;Match Report;
30;Thu;09.04.15;20:00;Athletic Club;1–1;Valencia;43,034;San Mamés;Fernando Teixeira;Match Report;
30;Thu;09.04.15;22:00;Elche;0–1;Getafe;18,088;Estadio Manuel Martínez Valero;José González;Match Report;
30;Thu;09.04.15;22:00;Villarreal;0–3;Espanyol;11,830;Estadio de la Cerámica;Carlos del Cerro;Match Report;
;;;;;;;;;;;
31;Sat;11.04.15;16:00;Real Madrid;3–0;Eibar;73,965;Estadio Santiago Bernabéu;Alejandro Hernández;Match Report;
31;Sat;11.04.15;18:00;Málaga;2–2;Atlético Madrid;26,982;Estadio La Rosaleda;Antonio Matéu Lahoz;Match Report;
31;Sat;11.04.15;20:00;Sevilla;2–2;Barcelona;40,355;Estadio Ramón Sánchez Pizjuán;Juan Martínez;Match Report;
31;Sat;11.04.15;22:00;Almería;3–0;Granada;8,920;Estadio de los Juegos Mediterráneos;Santiago Jaime;Match Report;
31;Sat;11.04.15;22:00;Celta Vigo;6–1;Rayo Vallecano;16,633;Estadio de Balaídos;Carlos Clos Gómez;Match Report;
31;Sun;12.04.15;12:00;Getafe;1–1;Villarreal;6,745;Coliseum Alfonso Pérez;José Teixeira;Match Report;
31;Sun;12.04.15;17:00;Espanyol;1–0;Athletic Club;19,054;RCDE Stadium;David Fernández;Match Report;
31;Sun;12.04.15;19:00;Real Sociedad;2–2;La Coruña;21,894;Estadio Municipal de Anoeta;Pedro Pérez;Match Report;
31;Sun;12.04.15;21:00;Córdoba;0–2;Elche;14,164;Estadio Nuevo Arcángel;Iñaki Bikandi;Match Report;
31;Mon;13.04.15;20:30;Valencia;3–0;Levante;41,935;Estadio de Mestalla;Ignacio Iglesias;Match Report;
;;;;;;;;;;;
32;Fri;17.04.15;20:45;Levante;2–2;Espanyol;17,062;Estadio Ciudad de Valencia;Mario Melero;Match Report;
32;Sat;18.04.15;16:00;Barcelona;2–0;Valencia;92,915;Camp Nou;José González;Match Report;
32;Sat;18.04.15;18:00;La Coruña;1–2;Atlético Madrid;24,693;Estadio Municipal de Riazor;David Fernández;Match Report;
32;Sat;18.04.15;20:00;Real Madrid;3–1;Málaga;78,354;Estadio Santiago Bernabéu;Iñaki Bikandi;Match Report;
32;Sat;18.04.15;22:00;Athletic Club;4–0;Getafe;37,220;San Mamés;Antonio Matéu Lahoz;Match Report;
32;Sun;19.04.15;12:00;Rayo Vallecano;2–0;Almería;10,165;Estadio del Rayo Vallecano;Jesús Gil;Match Report;
32;Sun;19.04.15;17:00;Granada;1–1;Sevilla;18,275;Estadio Nuevo Los Cármenes;Javier Estrada;Match Report;
32;Sun;19.04.15;19:00;Villarreal;0–0;Córdoba;23,000;Estadio de la Cerámica;Ignacio Iglesias;Match Report;
32;Sun;19.04.15;21:00;Eibar;0–1;Celta Vigo;4,520;Estadio Municipal de Ipurúa;Carlos Velasco;Match Report;
32;Mon;20.04.15;20:45;Elche;1–0;Real Sociedad;19,159;Estadio Manuel Martínez Valero;Eduardo Prieto;Match Report;
;;;;;;;;;;;
33;Fri;24.04.15;20:45;Córdoba;0–1;Athletic Club;16,472;Estadio Nuevo Arcángel;José Teixeira;Match Report;
33;Sat;25.04.15;16:00;Espanyol;0–2;Barcelona;30,253;RCDE Stadium;Antonio Matéu Lahoz;Match Report;
33;Sat;25.04.15;18:00;Atlético Madrid;3–0;Elche;47,531;Estadio Vicente Calderón;Carlos Clos Gómez;Match Report;
33;Sat;25.04.15;20:00;Getafe;0–1;Levante;5,954;Coliseum Alfonso Pérez;Alfonso Álvarez;Match Report;
33;Sat;25.04.15;22:00;Real Sociedad;0–0;Villarreal;17,073;Estadio Municipal de Anoeta;Jesús Gil;Match Report;
33;Sun;26.04.15;12:00;Málaga;1–1;La Coruña;23,851;Estadio La Rosaleda;Javier Estrada;Match Report;
33;Sun;26.04.15;17:00;Almería;2–0;Eibar;10,715;Estadio de los Juegos Mediterráneos;Carlos del Cerro;Match Report;
33;Sun;26.04.15;19:00;Sevilla;2–0;Rayo Vallecano;28,532;Estadio Ramón Sánchez Pizjuán;Santiago Jaime;Match Report;
33;Sun;26.04.15;21:00;Celta Vigo;2–4;Real Madrid;25,274;Estadio de Balaídos;Pedro Pérez;Match Report;
33;Mon;27.04.15;20:45;Valencia;4–0;Granada;36,763;Estadio de Mestalla;Alberto Undiano;Match Report;
;;;;;;;;;;;
34;Tue;28.04.15;20:00;Barcelona;6–0;Getafe;65,356;Camp Nou;David Fernández;Match Report;
34;Tue;28.04.15;22:00;Levante;1–0;Córdoba;14,098;Estadio Ciudad de Valencia;Jesús Gil;Match Report;
34;Tue;28.04.15;22:00;Athletic Club;1–1;Real Sociedad;42,322;San Mamés;Juan Martínez;Match Report;
34;Wed;29.04.15;20:00;Real Madrid;3–0;Almería;63,813;Estadio Santiago Bernabéu;Ignacio Iglesias;Match Report;
34;Wed;29.04.15;20:00;Celta Vigo;1–0;Málaga;17,205;Estadio de Balaídos;Alejandro Hernández;Match Report;
34;Wed;29.04.15;20:00;Eibar;1–3;Sevilla;5,517;Estadio Municipal de Ipurúa;Eduardo Prieto;Match Report;
34;Wed;29.04.15;22:00;Elche;4–0;La Coruña;19,251;Estadio Manuel Martínez Valero;Alfonso Álvarez;Match Report;
34;Wed;29.04.15;22:00;Villarreal;0–1;Atlético Madrid;18,725;Estadio de la Cerámica;José González;Match Report;
34;Thu;30.04.15;20:00;Rayo Vallecano;1–1;Valencia;10,055;Estadio del Rayo Vallecano;Iñaki Bikandi;Match Report;
34;Thu;30.04.15;22:00;Granada;1–2;Espanyol;15,097;Estadio Nuevo Los Cármenes;Carlos Velasco;Match Report;
;;;;;;;;;;;
35;Fri;01.05.15;20:45;Real Sociedad;3–0;Levante;18,821;Estadio Municipal de Anoeta;Carlos del Cerro;Match Report;
35;Sat;02.05.15;16:00;Córdoba;0–8;Barcelona;13,775;Estadio Nuevo Arcángel;Carlos Clos Gómez;Match Report;
35;Sat;02.05.15;18:00;Atlético Madrid;0–0;Athletic Club;48,452;Estadio Vicente Calderón;Santiago Jaime;Match Report;
35;Sat;02.05.15;20:00;Sevilla;2–3;Real Madrid;39,689;Estadio Ramón Sánchez Pizjuán;José González;Match Report;
35;Sat;02.05.15;22:00;La Coruña;1–1;Villarreal;20,817;Estadio Municipal de Riazor;Alejandro Hernández;Match Report;
35;Sun;03.05.15;12:00;Espanyol;1–1;Rayo Vallecano;16,479;RCDE Stadium;Fernando Teixeira;Match Report;
35;Sun;03.05.15;17:00;Getafe;1–2;Granada;5,897;Coliseum Alfonso Pérez;Eduardo Prieto;Match Report;
35;Sun;03.05.15;19:00;Valencia;3–1;Eibar;39,320;Estadio de Mestalla;Javier Estrada;Match Report;
35;Sun;03.05.15;21:00;Málaga;1–2;Elche;18,714;Estadio La Rosaleda;Alberto Undiano;Match Report;
35;Mon;04.05.15;20:45;Almería;2–2;Celta Vigo;10,898;Estadio de los Juegos Mediterráneos;José Teixeira;Match Report;
;;;;;;;;;;;
36;Fri;08.05.15;20:45;Eibar;0–2;Espanyol;5,648;Estadio Municipal de Ipurúa;José Teixeira;Match Report;
36;Sat;09.05.15;16:00;Granada;2–0;Córdoba;19,266;Estadio Nuevo Los Cármenes;Fernando Teixeira;Match Report;
36;Sat;09.05.15;18:00;Barcelona;2–0;Real Sociedad;86,047;Camp Nou;Ignacio Iglesias;Match Report;
36;Sat;09.05.15;20:00;Real Madrid;2–2;Valencia;79,897;Estadio Santiago Bernabéu;Carlos Clos Gómez;Match Report;
36;Sat;09.05.15;22:00;Athletic Club;1–1;La Coruña;39,670;San Mamés;Jesús Gil;Match Report;
36;Sun;10.05.15;12:00;Levante;2–2;Atlético Madrid;19,314;Estadio Ciudad de Valencia;Alejandro Hernández;Match Report;
36;Sun;10.05.15;17:00;Villarreal;1–0;Elche;13,629;Estadio de la Cerámica;Carlos del Cerro;Match Report;
36;Sun;10.05.15;19:00;Almería;1–2;Málaga;10,690;Estadio de los Juegos Mediterráneos;Eduardo Prieto;Match Report;
36;Sun;10.05.15;21:00;Celta Vigo;1–1;Sevilla;18,957;Estadio de Balaídos;Carlos Velasco;Match Report;
36;Mon;11.05.15;20:45;Rayo Vallecano;2–0;Getafe;9,475;Estadio del Rayo Vallecano;Pedro Pérez;Match Report;
;;;;;;;;;;;
37;Sun;17.05.15;19:00;Villarreal;2–1;Málaga;13,105;Estadio de la Cerámica;Carlos Velasco;Match Report;
37;Sun;17.05.15;19:00;La Coruña;2–0;Levante;30,251;Estadio Municipal de Riazor;José González;Match Report;
37;Sun;17.05.15;19:00;Sevilla;2–1;Almería;32,511;Estadio Ramón Sánchez Pizjuán;Iñaki Bikandi;Match Report;
37;Sun;17.05.15;19:00;Espanyol;1–4;Real Madrid;30,180;RCDE Stadium;Juan Martínez;Match Report;
37;Sun;17.05.15;19:00;Córdoba;1–2;Rayo Vallecano;7,619;Estadio Nuevo Arcángel;Antonio Matéu Lahoz;Match Report;
37;Sun;17.05.15;19:00;Real Sociedad;0–3;Granada;20,644;Estadio Municipal de Anoeta;Javier Estrada;Match Report;
37;Sun;17.05.15;19:00;Elche;2–3;Athletic Club;22,693;Estadio Manuel Martínez Valero;Alejandro Hernández;Match Report;
37;Sun;17.05.15;19:00;Atlético Madrid;0–1;Barcelona;53,254;Estadio Vicente Calderón;Alberto Undiano;Match Report;
37;Sun;17.05.15;19:00;Valencia;1–1;Celta Vigo;44,498;Estadio de Mestalla;Jesús Gil;Match Report;
37;Sun;17.05.15;19:00;Getafe;1–1;Eibar;8,808;Coliseum Alfonso Pérez;Carlos Clos Gómez;Match Report;
;;;;;;;;;;;
38;Sat;23.05.15;16:30;Levante;0–0;Elche;11,847;Estadio Ciudad de Valencia;Mario Melero;Match Report;
38;Sat;23.05.15;18:30;Celta Vigo;3–2;Espanyol;15,000;Estadio de Balaídos;Carlos del Cerro;Match Report;
38;Sat;23.05.15;18:30;Málaga;2–3;Sevilla;23,103;Estadio La Rosaleda;Ignacio Iglesias;Match Report;
38;Sat;23.05.15;18:30;Barcelona;2–2;La Coruña;93,743;Camp Nou;Carlos Clos Gómez;Match Report;
38;Sat;23.05.15;18:30;Rayo Vallecano;2–4;Real Sociedad;9,513;Estadio del Rayo Vallecano;Fernando Teixeira;Match Report;
38;Sat;23.05.15;18:30;Eibar;3–0;Córdoba;6,065;Estadio Municipal de Ipurúa;Alfonso Álvarez;Match Report;
38;Sat;23.05.15;18:30;Athletic Club;4–0;Villarreal;43,276;San Mamés;Eduardo Prieto;Match Report;
38;Sat;23.05.15;18:30;Granada;0–0;Atlético Madrid;28,848;Estadio Nuevo Los Cármenes;José González;Match Report;
38;Sat;23.05.15;18:30;Almería;2–3;Valencia;11,137;Estadio de los Juegos Mediterráneos;Alejandro Hernández;Match Report;
38;Sat;23.05.15;20:30;Real Madrid;7–3;Getafe;63,769;Estadio Santiago Bernabéu;José Teixeira;Match Report;
