Wk;Day;Date;Time;Home;xG;Score;xG;Away;Attendance;Venue;Referee;Match Report;Notes
21;Sun;24.01.21;15:00;Dijon;0.6;1–1;2.9;Strasbourg;;Stade Gaston Gérard;Jérôme Brisard;Match Report;
21;Sun;24.01.21;15:00;Metz;0.8;2–0;0.2;Nantes;;Stade Saint-Symphorien;Jérôme Miguelgorry;Match Report;
21;Sun;24.01.21;15:00;Reims;1;1–0;0.8;Brest;;Stade Auguste-Delaune II;Johan Hamel;Match Report;
21;Sun;24.01.21;17:00;Rennes;0.8;0–1;1;Lille;;Roazhon Park;Eric Wattellier;Match Report;
21;Sun;24.01.21;21:00;Saint-Étienne;0.5;0–5;1.7;Lyon;;Stade Geoffroy-Guichard;Benoît Bastien;Match Report;
;;;;;;;;;;;;;
20;Wed;27.01.21;21:00;Lorient;1.2;3–2;0.9;Dijon;;Stade Yves Allainmat - Le Moustoir;Bastien Dechepy;Match Report;
;;;;;;;;;;;;;
22;Fri;29.01.21;21:00;Lyon;1.3;2–1;1.1;Bordeaux;;Groupama Stadium;Clément Turpin;Match Report;
22;Sat;30.01.21;17:00;Montpellier;1.4;1–2;0.8;Lens;;Stade de la Mosson;Amaury Delerue;Match Report;
22;Sun;31.01.21;13:00;Nice;0.5;0–1;1.1;Saint-Étienne;;Stade de Nice;Franck Schneider;Match Report;
22;Sun;31.01.21;15:00;Angers;1.5;3–1;0.5;Nîmes;;Stade Raymond Kopa;Ruddy Buquet;Match Report;
22;Sun;31.01.21;15:00;Lorient;1.4;3–2;2.6;Paris S-G;;Stade Yves Allainmat - Le Moustoir;Jeremy Stinat;Match Report;
22;Sun;31.01.21;15:00;Strasbourg;1.2;0–1;1.3;Reims;;Stade de la Meinau;Stéphanie Frappart;Match Report;
22;Sun;31.01.21;15:00;Brest;1.5;2–4;1.6;Metz;;Stade Francis-Le Blé;Benoît Millot;Match Report;
22;Sun;31.01.21;17:00;Lille;1.8;1–0;0.4;Dijon;;Stade Pierre-Mauroy;Jérémie Pignard;Match Report;
22;Sun;31.01.21;21:00;Nantes;0.8;1–2;1.5;Monaco;;Stade de la Beaujoire - Louis Fonteneau;Thomas Léonard;Match Report;
;;;;;;;;;;;;;
23;Wed;03.02.21;19:00;Rennes;1.5;1–1;0.9;Lorient;;Roazhon Park;Hakim Ben El Hadj Salem;Match Report;
23;Wed;03.02.21;19:00;Metz;0.7;1–1;1.1;Montpellier;;Stade Saint-Symphorien;Bastien Dechepy;Match Report;
23;Wed;03.02.21;19:00;Strasbourg;0.6;2–2;0.9;Brest;;Stade de la Meinau;Florent Batta;Match Report;
23;Wed;03.02.21;19:00;Reims;0.9;0–0;0.3;Angers;;Stade Auguste-Delaune II;Aurélien Petit;Match Report;
23;Wed;03.02.21;19:00;Bordeaux;0.9;0–3;2.1;Lille;;Stade Matmut-Atlantique;Mikael Lesage;Match Report;
23;Wed;03.02.21;21:00;Dijon;1.5;0–1;2.5;Lyon;;Stade Gaston Gérard;Johan Hamel;Match Report;
23;Wed;03.02.21;21:00;Lens;1.5;2–2;1.7;Marseille;;Stade Bollaert-Delelis;Willy Delajod;Match Report;
23;Wed;03.02.21;21:00;Paris S-G;2;3–0;1.7;Nîmes;;Parc des Princes;François Letexier;Match Report;
23;Wed;03.02.21;21:00;Monaco;2.2;2–1;0.3;Nice;;Stade Louis II.;Jérôme Brisard;Match Report;
23;Wed;03.02.21;21:00;Saint-Étienne;1.7;1–1;1.7;Nantes;;Stade Geoffroy-Guichard;Eric Wattellier;Match Report;
;;;;;;;;;;;;;
24;Sat;06.02.21;17:00;Lorient;0.8;1–0;1;Reims;;Stade Yves Allainmat - Le Moustoir;Thomas Léonard;Match Report;
24;Sat;06.02.21;19:00;Lyon;1.8;3–0;0.3;Strasbourg;;Groupama Stadium;Amaury Delerue;Match Report;
24;Sat;06.02.21;21:00;Lens;0.9;0–0;0.8;Rennes;;Stade Bollaert-Delelis;Jeremy Stinat;Match Report;
24;Sun;07.02.21;13:00;Brest;2.6;2–1;1;Bordeaux;;Stade Francis-Le Blé;Eric Wattellier;Match Report;
24;Sun;07.02.21;15:00;Saint-Étienne;0.7;1–0;0.2;Metz;;Stade Geoffroy-Guichard;Ruddy Buquet;Match Report;
24;Sun;07.02.21;15:00;Montpellier;4.7;4–2;1.2;Dijon;;Stade de la Mosson;Franck Schneider;Match Report;
24;Sun;07.02.21;15:00;Nice;1.3;3–0;0.7;Angers;;Stade de Nice;Jérôme Miguelgorry;Match Report;
24;Sun;07.02.21;15:00;Nîmes;1.3;3–4;1.5;Monaco;;Stade des Costières;Clément Turpin;Match Report;
24;Sun;07.02.21;17:00;Nantes;0.5;0–2;1.8;Lille;;Stade de la Beaujoire - Louis Fonteneau;Stéphanie Frappart;Match Report;
24;Sun;07.02.21;21:00;Marseille;0.5;0–2;1.1;Paris S-G;;Orange Vélodrome;Benoît Bastien;Match Report;
;;;;;;;;;;;;;
25;Sat;13.02.21;17:00;Paris S-G;2.3;2–1;1;Nice;;Parc des Princes;Jérémie Pignard;Match Report;
25;Sat;13.02.21;19:00;Reims;0.6;1–1;3.3;Lens;;Stade Auguste-Delaune II;Eric Wattellier;Match Report;
25;Sat;13.02.21;21:00;Lyon;3.3;1–2;1.6;Montpellier;;Groupama Stadium;Antony Gautier;Match Report;
25;Sun;14.02.21;13:00;Monaco;1.8;2–2;1.3;Lorient;;Stade Louis II.;Benoît Millot;Match Report;
25;Sun;14.02.21;15:00;Angers;1.4;1–3;1.9;Nantes;;Stade Raymond Kopa;François Letexier;Match Report;
25;Sun;14.02.21;15:00;Dijon;0.6;0–2;1.9;Nîmes;;Stade Gaston Gérard;Aurélien Petit;Match Report;
25;Sun;14.02.21;15:00;Metz;0.8;1–2;1.4;Strasbourg;;Stade Saint-Symphorien;Mikael Lesage;Match Report;
25;Sun;14.02.21;15:00;Rennes;1.2;0–2;0.4;Saint-Étienne;;Roazhon Park;Florent Batta;Match Report;
25;Sun;14.02.21;17:00;Lille;0.6;0–0;0.1;Brest;;Stade Pierre-Mauroy;Bastien Dechepy;Match Report;
25;Sun;14.02.21;21:00;Bordeaux;1.3;0–0;0.2;Marseille;;Stade Matmut-Atlantique;Jérôme Brisard;Match Report;
;;;;;;;;;;;;;
11;Wed;17.02.21;21:00;Marseille;0.6;3–2;0.7;Nice;;Orange Vélodrome;Mikael Lesage;Match Report;
;;;;;;;;;;;;;
26;Fri;19.02.21;21:00;Brest;1.8;2–3;3.9;Lyon;;Stade Francis-Le Blé;Franck Schneider;Match Report;
26;Sat;20.02.21;13:00;Saint-Étienne;2.1;1–1;0.4;Reims;;Stade Geoffroy-Guichard;Antony Gautier;Match Report;
26;Sat;20.02.21;17:00;Nantes;1.3;1–1;0.5;Marseille;;Stade de la Beaujoire - Louis Fonteneau;Amaury Delerue;Match Report;
26;Sun;21.02.21;13:00;Montpellier;2.5;2–1;1.7;Rennes;;Stade de la Mosson;Clément Turpin;Match Report;
26;Sun;21.02.21;15:00;Nice;1.2;1–2;1.2;Metz;;Stade de Nice;Jeremy Stinat;Match Report;
26;Sun;21.02.21;15:00;Nîmes;0.4;2–0;1.2;Bordeaux;;Stade des Costières;Willy Delajod;Match Report;
26;Sun;21.02.21;15:00;Strasbourg;1.3;0–0;0.3;Angers;;Stade de la Meinau;Hakim Ben El Hadj Salem;Match Report;
26;Sun;21.02.21;15:00;Lens;0.9;2–1;0.7;Dijon;;Stade Bollaert-Delelis;Benoît Bastien;Match Report;
26;Sun;21.02.21;17:00;Lorient;0.3;1–4;1;Lille;;Stade Yves Allainmat - Le Moustoir;Johan Hamel;Match Report;
26;Sun;21.02.21;21:00;Paris S-G;0.6;0–2;0.7;Monaco;;Parc des Princes;Ruddy Buquet;Match Report;
;;;;;;;;;;;;;
21;Wed;24.02.21;19:00;Nîmes;1.2;1–0;0.5;Lorient;;Stade des Costières;Jérôme Miguelgorry;Match Report;
;;;;;;;;;;;;;
27;Fri;26.02.21;21:00;Rennes;1.2;1–2;2.1;Nice;;Roazhon Park;Johan Hamel;Match Report;
27;Sat;27.02.21;13:00;Bordeaux;0.7;1–2;1.7;Metz;;Stade Matmut-Atlantique;Aurélien Petit;Match Report;
27;Sat;27.02.21;17:00;Dijon;0.3;0–4;1.9;Paris S-G;;Stade Gaston Gérard;Mikael Lesage;Match Report;
27;Sun;28.02.21;13:00;Monaco;2.3;2–0;0.4;Brest;;Stade Louis II.;Jérémie Pignard;Match Report;
27;Sun;28.02.21;15:00;Lorient;0.7;2–1;0.9;Saint-Étienne;;Stade Yves Allainmat - Le Moustoir;Stéphanie Frappart;Match Report;
27;Sun;28.02.21;15:00;Nîmes;0.9;1–1;0.8;Nantes;;Stade des Costières;Florent Batta;Match Report;
27;Sun;28.02.21;15:00;Angers;1.6;2–2;1.6;Lens;;Stade Raymond Kopa;Bastien Dechepy;Match Report;
27;Sun;28.02.21;15:00;Reims;0.6;0–0;0.5;Montpellier;;Stade Auguste-Delaune II;François Letexier;Match Report;
27;Sun;28.02.21;17:00;Lille;0.8;1–1;1;Strasbourg;;Stade Pierre-Mauroy;Jérôme Brisard;Match Report;
27;Sun;28.02.21;21:00;Marseille;1.7;1–1;0.5;Lyon;;Orange Vélodrome;Benoît Millot;Match Report;
;;;;;;;;;;;;;
28;Wed;03.03.21;19:00;Nice;1.6;2–1;1.8;Nîmes;;Stade de Nice;Hakim Ben El Hadj Salem;Match Report;
28;Wed;03.03.21;19:00;Lyon;2.2;1–0;0.8;Rennes;;Groupama Stadium;Ruddy Buquet;Match Report;
28;Wed;03.03.21;19:00;Brest;1.1;3–1;0.5;Dijon;;Stade Francis-Le Blé;Jeremy Stinat;Match Report;
28;Wed;03.03.21;19:00;Metz;0.8;0–1;1.1;Angers;;Stade Saint-Symphorien;Johan Hamel;Match Report;
28;Wed;03.03.21;19:00;Saint-Étienne;1.8;2–3;2.3;Lens;;Stade Geoffroy-Guichard;Amaury Delerue;Match Report;
28;Wed;03.03.21;21:00;Strasbourg;1;1–0;0.7;Monaco;;Stade de la Meinau;Eric Wattellier;Match Report;
28;Wed;03.03.21;21:00;Lille;2.1;2–0;0.1;Marseille;;Stade Pierre-Mauroy;Clément Turpin;Match Report;
28;Wed;03.03.21;21:00;Bordeaux;0.6;0–1;0.9;Paris S-G;;Stade Matmut-Atlantique;Franck Schneider;Match Report;
28;Wed;03.03.21;21:00;Montpellier;1.1;1–1;1.8;Lorient;;Stade de la Mosson;Benoît Bastien;Match Report;
28;Wed;03.03.21;21:00;Nantes;1.3;1–2;0.6;Reims;;Stade de la Beaujoire - Louis Fonteneau;Willy Delajod;Match Report;
;;;;;;;;;;;;;
22;Wed;10.03.21;19:00;Marseille;0.8;1–0;0.5;Rennes;;Orange Vélodrome;Jérémie Pignard;Match Report;
;;;;;;;;;;;;;
29;Fri;12.03.21;21:00;Reims;0.8;1–1;1.8;Lyon;;Stade Auguste-Delaune II;Jérôme Brisard;Match Report;
29;Sat;13.03.21;13:00;Angers;0.3;0–1;0.7;Saint-Étienne;;Stade Raymond Kopa;Benoît Millot;Match Report;
29;Sat;13.03.21;17:00;Marseille;1.5;3–1;0.3;Brest;;Orange Vélodrome;Jérôme Miguelgorry;Match Report;
29;Sun;14.03.21;13:00;Nîmes;1.5;1–1;0.9;Montpellier;;Stade des Costières;Eric Wattellier;Match Report;
29;Sun;14.03.21;15:00;Dijon;1.2;1–3;1.5;Bordeaux;;Stade Gaston Gérard;Thomas Léonard;Match Report;
29;Sun;14.03.21;15:00;Lorient;2.1;1–1;0.5;Nice;;Stade Yves Allainmat - Le Moustoir;Ruddy Buquet;Match Report;
29;Sun;14.03.21;15:00;Rennes;1.3;1–0;0.7;Strasbourg;;Roazhon Park;Bastien Dechepy;Match Report;
29;Sun;14.03.21;15:00;Lens;2.2;2–2;1.4;Metz;;Stade Bollaert-Delelis;Florent Batta;Match Report;
29;Sun;14.03.21;17:05;Monaco;0.6;0–0;0.2;Lille;;Stade Louis II.;Stéphanie Frappart;Match Report;
29;Sun;14.03.21;21:00;Paris S-G;0.8;1–2;1.3;Nantes;;Parc des Princes;Karim Abed;Match Report;
;;;;;;;;;;;;;
30;Fri;19.03.21;21:00;Saint-Étienne;0.5;0–4;2.4;Monaco;;Stade Geoffroy-Guichard;Mikael Lesage;Match Report;
30;Sat;20.03.21;13:00;Metz;0.7;1–3;2.1;Rennes;;Stade Saint-Symphorien;Willy Delajod;Match Report;
30;Sat;20.03.21;17:00;Nice;2.5;3–0;0.4;Marseille;;Stade de Nice;François Letexier;Match Report;
30;Sun;21.03.21;13:00;Strasbourg;2;1–2;1.8;Lens;;Stade de la Meinau;Jeremy Stinat;Match Report;
30;Sun;21.03.21;15:00;Brest;0.5;0–0;1;Angers;;Stade Francis-Le Blé;Aurélien Petit;Match Report;
30;Sun;21.03.21;15:00;Dijon;0.9;0–1;1.1;Reims;;Stade Gaston Gérard;Benoît Bastien;Match Report;
30;Sun;21.03.21;15:00;Nantes;1.4;1–1;1.4;Lorient;;Stade de la Beaujoire - Louis Fonteneau;Antony Gautier;Match Report;
30;Sun;21.03.21;15:00;Montpellier;2.5;3–1;1.4;Bordeaux;;Stade de la Mosson;Hakim Ben El Hadj Salem;Match Report;
30;Sun;21.03.21;17:05;Lille;1;1–2;0.6;Nîmes;;Stade Pierre-Mauroy;Franck Schneider;Match Report;
30;Sun;21.03.21;21:00;Lyon;0.7;2–4;2.1;Paris S-G;;Groupama Stadium;Clément Turpin;Match Report;
;;;;;;;;;;;;;
31;Sat;03.04.21;13:00;Monaco;2.8;4–0;0.4;Metz;;Stade Louis II.;Johan Hamel;Match Report;
31;Sat;03.04.21;17:00;Paris S-G;0.9;0–1;0.4;Lille;;Parc des Princes;Benoît Bastien;Match Report;
31;Sat;03.04.21;21:00;Lens;0.9;1–1;2.2;Lyon;;Stade Bollaert-Delelis;Benoît Millot;Match Report;
31;Sun;04.04.21;13:00;Angers;1.3;1–1;1.7;Montpellier;;Stade Raymond Kopa;Florent Batta;Match Report;
31;Sun;04.04.21;15:00;Reims;1.2;2–2;1.8;Rennes;;Stade Auguste-Delaune II;Karim Abed;Match Report;
31;Sun;04.04.21;15:00;Lorient;1.5;1–0;0.5;Brest;;Stade Yves Allainmat - Le Moustoir;Bastien Dechepy;Match Report;
31;Sun;04.04.21;15:00;Nantes;1.4;1–2;2.1;Nice;;Stade de la Beaujoire - Louis Fonteneau;Stéphanie Frappart;Match Report;
31;Sun;04.04.21;15:00;Bordeaux;2;2–3;2.1;Strasbourg;;Stade Matmut-Atlantique;Jérôme Brisard;Match Report;
31;Sun;04.04.21;17:05;Nîmes;1.7;0–2;1.9;Saint-Étienne;;Stade des Costières;Thomas Léonard;Match Report;
31;Sun;04.04.21;21:00;Marseille;1.3;2–0;0.2;Dijon;;Orange Vélodrome;Ruddy Buquet;Match Report;
;;;;;;;;;;;;;
32;Fri;09.04.21;21:00;Metz;1.8;0–2;0.6;Lille;;Stade Saint-Symphorien;Clément Turpin;Match Report;
32;Sat;10.04.21;17:00;Strasbourg;0.7;1–4;1.7;Paris S-G;;Stade de la Meinau;Jérémie Pignard;Match Report;
32;Sat;10.04.21;21:00;Montpellier;2.1;3–3;1.7;Marseille;;Stade de la Mosson;Jérôme Brisard;Match Report;
32;Sun;11.04.21;13:00;Rennes;0.7;1–0;0.3;Nantes;;Roazhon Park;Amaury Delerue;Match Report;
32;Sun;11.04.21;15:00;Saint-Étienne;2.9;4–1;1.6;Bordeaux;;Stade Geoffroy-Guichard;Franck Schneider;Match Report;
32;Sun;11.04.21;15:00;Brest;2.3;1–1;0.9;Nîmes;;Stade Francis-Le Blé;Willy Delajod;Match Report;
32;Sun;11.04.21;15:00;Lens;3.1;4–1;1.4;Lorient;;Stade Bollaert-Delelis;Eric Wattellier;Match Report;
32;Sun;11.04.21;15:00;Nice;0.6;0–0;0.5;Reims;;Stade de Nice;Jeremy Stinat;Match Report;
32;Sun;11.04.21;17:05;Monaco;3.4;3–0;0.9;Dijon;;Stade Louis II.;Aurélien Petit;Match Report;
32;Sun;11.04.21;21:00;Lyon;3;3–0;0.9;Angers;;Groupama Stadium;Mikael Lesage;Match Report;
;;;;;;;;;;;;;
33;Fri;16.04.21;21:00;Lille;1.2;1–1;0.7;Montpellier;;Stade Pierre-Mauroy;Benoît Millot;Match Report;
33;Sat;17.04.21;12:45;Angers;0.9;0–3;1.5;Rennes;;Stade Raymond Kopa;Thomas Léonard;Match Report;
33;Sat;17.04.21;17:00;Marseille;1.9;3–2;1.8;Lorient;;Orange Vélodrome;Hakim Ben El Hadj Salem;Match Report;
33;Sun;18.04.21;13:00;Paris S-G;2.3;3–2;1;Saint-Étienne;;Parc des Princes;Ruddy Buquet;Match Report;
33;Sun;18.04.21;15:00;Nîmes;1.4;1–1;1.2;Strasbourg;;Stade des Costières;Antony Gautier;Match Report;
33;Sun;18.04.21;15:00;Brest;0.3;1–1;1.3;Lens;;Stade Francis-Le Blé;Karim Abed;Match Report;
33;Sun;18.04.21;15:00;Reims;0.9;0–0;0.4;Metz;;Stade Auguste-Delaune II;Jérôme Miguelgorry;Match Report;
33;Sun;18.04.21;15:00;Dijon;1.3;2–0;0.9;Nice;;Stade Gaston Gérard;Johan Hamel;Match Report;
33;Sun;18.04.21;17:05;Bordeaux;1.1;0–3;2.2;Monaco;;Stade Matmut-Atlantique;François Letexier;Match Report;
33;Sun;18.04.21;21:00;Nantes;0.9;1–2;2.3;Lyon;;Stade de la Beaujoire - Louis Fonteneau;Benoît Bastien;Match Report;
;;;;;;;;;;;;;
34;Fri;23.04.21;21:00;Reims;0.8;1–3;2.2;Marseille;;Stade Auguste-Delaune II;Eric Wattellier;Match Report;
34;Sat;24.04.21;13:00;Saint-Étienne;0.8;1–2;1.5;Brest;;Stade Geoffroy-Guichard;Florent Batta;Match Report;
34;Sat;24.04.21;17:00;Metz;0.5;1–3;2.7;Paris S-G;;Stade Saint-Symphorien;Willy Delajod;Match Report;
34;Sun;25.04.21;13:00;Nice;2.1;3–1;1.4;Montpellier;;Stade de Nice;Bastien Dechepy;Match Report;
34;Sun;25.04.21;15:00;Lens;0.4;2–1;1.4;Nîmes;;Stade Bollaert-Delelis;Aurélien Petit;Match Report;
34;Sun;25.04.21;15:00;Rennes;3.5;5–1;1.1;Dijon;;Roazhon Park;Jeremy Stinat;Match Report;
34;Sun;25.04.21;15:00;Lorient;2.9;4–1;1;Bordeaux;;Stade Yves Allainmat - Le Moustoir;Jérémie Pignard;Match Report;
34;Sun;25.04.21;15:00;Strasbourg;1.4;1–2;0.8;Nantes;;Stade de la Meinau;Ruddy Buquet;Match Report;
34;Sun;25.04.21;17:05;Angers;0.1;0–1;1.3;Monaco;;Stade Raymond Kopa;Hakim Ben El Hadj Salem;Match Report;
34;Sun;25.04.21;21:00;Lyon;0.8;2–3;2.1;Lille;;Groupama Stadium;François Letexier;Match Report;
;;;;;;;;;;;;;
35;Fri;30.04.21;21:00;Marseille;0.8;1–1;0.3;Strasbourg;;Orange Vélodrome;Stéphanie Frappart;Match Report;
35;Sat;01.05.21;17:00;Paris S-G;1.6;2–1;1.2;Lens;;Parc des Princes;Jérôme Brisard;Match Report;
35;Sat;01.05.21;21:00;Lille;1;2–0;0;Nice;;Stade Pierre-Mauroy;Amaury Delerue;Match Report;
35;Sun;02.05.21;13:00;Bordeaux;0.6;1–0;0.8;Rennes;;Stade Matmut-Atlantique;Antony Gautier;Match Report;
35;Sun;02.05.21;15:00;Dijon;1;1–5;1.7;Metz;;Stade Gaston Gérard;Franck Schneider;Match Report;
35;Sun;02.05.21;15:00;Nîmes;2.6;2–2;1;Reims;;Stade des Costières;Benoît Millot;Match Report;
35;Sun;02.05.21;15:00;Lorient;1.8;2–0;0.8;Angers;;Stade Yves Allainmat - Le Moustoir;Willy Delajod;Match Report;
35;Sun;02.05.21;15:00;Brest;1.7;1–4;2.2;Nantes;;Stade Francis-Le Blé;Mikael Lesage;Match Report;
35;Sun;02.05.21;17:05;Montpellier;0.9;1–2;3;Saint-Étienne;;Stade de la Mosson;Karim Abed;Match Report;
35;Sun;02.05.21;21:00;Monaco;2.5;2–3;1.8;Lyon;;Stade Louis II.;Clément Turpin;Match Report;
;;;;;;;;;;;;;
36;Fri;07.05.21;21:00;Lens;1;0–3;1.5;Lille;;Stade Bollaert-Delelis;Clément Turpin;Match Report;
36;Sat;08.05.21;13:00;Nantes;1.9;3–0;1.1;Bordeaux;;Stade de la Beaujoire - Louis Fonteneau;Benoît Millot;Match Report;
36;Sat;08.05.21;17:00;Lyon;4.2;4–1;0.6;Lorient;;Groupama Stadium;Mikael Lesage;Match Report;
36;Sun;09.05.21;13:00;Saint-Étienne;1.9;1–0;1.6;Marseille;;Stade Geoffroy-Guichard;Johan Hamel;Match Report;
36;Sun;09.05.21;15:00;Metz;0.8;0–3;1.6;Nîmes;;Stade Saint-Symphorien;François Letexier;Match Report;
36;Sun;09.05.21;15:00;Nice;1.8;3–2;0.7;Brest;;Stade de Nice;Thomas Léonard;Match Report;
36;Sun;09.05.21;15:00;Angers;1.7;3–0;0.5;Dijon;;Stade Raymond Kopa;Jérôme Brisard;Match Report;
36;Sun;09.05.21;15:00;Strasbourg;1.7;2–3;0.6;Montpellier;;Stade de la Meinau;Jérôme Miguelgorry;Match Report;
36;Sun;09.05.21;17:05;Reims;0.3;0–1;1.1;Monaco;;Stade Auguste-Delaune II;Antony Gautier;Match Report;
36;Sun;09.05.21;21:00;Rennes;1;1–1;1.9;Paris S-G;;Roazhon Park;Ruddy Buquet;Match Report;
;;;;;;;;;;;;;
37;Sun;16.05.21;21:00;Lorient;1.1;2–1;0.1;Metz;;Stade Yves Allainmat - Le Moustoir;Florent Batta;Match Report;
37;Sun;16.05.21;21:00;Montpellier;0.3;0–0;1.4;Brest;;Stade de la Mosson;Aurélien Petit;Match Report;
37;Sun;16.05.21;21:00;Dijon;1.1;0–4;1.9;Nantes;;Stade Gaston Gérard;Karim Abed;Match Report;
37;Sun;16.05.21;21:00;Lille;0.9;0–0;0.4;Saint-Étienne;;Stade Pierre-Mauroy;Jérôme Brisard;Match Report;
37;Sun;16.05.21;21:00;Paris S-G;4.6;4–0;0.1;Reims;;Parc des Princes;Clément Turpin;Match Report;
37;Sun;16.05.21;21:00;Monaco;1;2–1;0.5;Rennes;;Stade Louis II.;Benoît Bastien;Match Report;
37;Sun;16.05.21;21:00;Nice;0.4;0–2;1.8;Strasbourg;;Stade de Nice;Mikael Lesage;Match Report;
37;Sun;16.05.21;21:00;Nîmes;1.1;2–5;2.7;Lyon;;Stade des Costières;Ruddy Buquet;Match Report;
37;Sun;16.05.21;21:00;Marseille;2.7;3–2;1.3;Angers;;Orange Vélodrome;Franck Schneider;Match Report;
37;Sun;16.05.21;21:00;Bordeaux;2.3;3–0;1.1;Lens;;Stade Matmut-Atlantique;Eric Wattellier;Match Report;
;;;;;;;;;;;;;
38;Sun;23.05.21;21:00;Metz;1.1;1–1;1.4;Marseille;;Stade Saint-Symphorien;Hakim Ben El Hadj Salem;Match Report;
38;Sun;23.05.21;21:00;Strasbourg;0.3;1–1;0.6;Lorient;;Stade de la Meinau;Stéphanie Frappart;Match Report;
38;Sun;23.05.21;21:00;Rennes;1;2–0;1.1;Nîmes;;Roazhon Park;Willy Delajod;Match Report;
38;Sun;23.05.21;21:00;Lens;0.7;0–0;2;Monaco;;Stade Bollaert-Delelis;Jérémie Pignard;Match Report;
38;Sun;23.05.21;21:00;Brest;0.9;0–2;2.6;Paris S-G;;Stade Francis-Le Blé;Mikael Lesage;Match Report;
38;Sun;23.05.21;21:00;Saint-Étienne;1.8;0–1;1.4;Dijon;;Stade Geoffroy-Guichard;Antony Gautier;Match Report;
38;Sun;23.05.21;21:00;Lyon;1.7;2–3;1.7;Nice;;Groupama Stadium;Benoît Millot;Match Report;
38;Sun;23.05.21;21:00;Angers;0.9;1–2;1.3;Lille;;Stade Raymond Kopa;Benoît Bastien;Match Report;
38;Sun;23.05.21;21:00;Reims;0.9;1–2;1.1;Bordeaux;;Stade Auguste-Delaune II;Jérôme Brisard;Match Report;
38;Sun;23.05.21;21:00;Nantes;1.4;1–2;1.1;Montpellier;;Stade de la Beaujoire - Louis Fonteneau;Ruddy Buquet;Match Report;
