Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
10;Tue;30.10.12;;Palermo;2–2;Milan;;;Nicola Rizzoli;Match Report;
10;Wed;31.10.12;;Inter;3–2;Sampdoria;;;Daniele Doveri;Match Report;
10;Wed;31.10.12;;Udinese;2–2;Catania;;;Gianluca Rocchi;Match Report;
10;Wed;31.10.12;;Lazio;1–1;Torino;;;Antonio Giannoccaro;Match Report;
10;Wed;31.10.12;;Chievo;2–0;Pescara;;;Emilio Ostinelli;Match Report;
10;Wed;31.10.12;;Parma;3–2;Roma;;;Antonio Damato;Match Report;
10;Wed;31.10.12;;Cagliari;4–2;Siena;;;Marco Guida;Match Report;
10;Wed;31.10.12;;Juventus;2–1;Bologna;;;Andrea Romeo;Match Report;
10;Wed;31.10.12;;Atalanta;1–0;Napoli;;;Daniele Orsato;Match Report;
10;Thu;01.11.12;;Genoa;0–1;Fiorentina;;;Luca Banti;Match Report;
;;;;;;;;;;;
11;Sat;03.11.12;;Milan;5–1;Chievo;;;Piero Giacomelli;Match Report;
11;Sat;03.11.12;;Juventus;1–3;Inter;;;Paolo Tagliavento;Match Report;
11;Sun;04.11.12;;Siena;1–0;Genoa;;;Sebastiano Peruzzo;Match Report;
11;Sun;04.11.12;;Catania;4–0;Lazio;;;Paolo Mazzoleni;Match Report;
11;Sun;04.11.12;;Bologna;1–1;Udinese;;;Mauro Bergonzi;Match Report;
11;Sun;04.11.12;;Roma;4–1;Palermo;;;Andrea De Marco;Match Report;
11;Sun;04.11.12;;Pescara;2–0;Parma;;;Davide Massa;Match Report;
11;Sun;04.11.12;;Fiorentina;4–1;Cagliari;;;Gianpaolo Calvarese;Match Report;
11;Sun;04.11.12;;Sampdoria;1–2;Atalanta;;;Carmine Russo;Match Report;
11;Sun;04.11.12;;Napoli;1–1;Torino;;;Paolo Valeri;Match Report;
;;;;;;;;;;;
12;Sat;10.11.12;;Pescara;1–6;Juventus;;;Luca Banti;Match Report;
12;Sat;10.11.12;;Cagliari;0–0;Catania;;;Marco Di Bello;Match Report;
12;Sun;11.11.12;;Palermo;2–0;Sampdoria;;;Antonio Giannoccaro;Match Report;
12;Sun;11.11.12;;Lazio;3–2;Roma;;;Gianluca Rocchi;Match Report;
12;Sun;11.11.12;;Milan;1–3;Fiorentina;;;Andrea Romeo;Match Report;
12;Sun;11.11.12;;Chievo;2–2;Udinese;;;Daniele Doveri;Match Report;
12;Sun;11.11.12;;Atalanta;3–2;Inter;;;Antonio Damato;Match Report;
12;Sun;11.11.12;;Genoa;2–4;Napoli;;;Nicola Rizzoli;Match Report;
12;Sun;11.11.12;;Torino;1–0;Bologna;;;Andrea Gervasoni;Match Report;
12;Sun;11.11.12;;Parma;0–0;Siena;;;Domenico Celi;Match Report;
;;;;;;;;;;;
13;Sat;17.11.12;;Juventus;0–0;Lazio;;;Daniele Orsato;Match Report;
13;Sat;17.11.12;;Napoli;2–2;Milan;;;Mauro Bergonzi;Match Report;
13;Sun;18.11.12;;Catania;2–1;Chievo;;;Sebastiano Peruzzo;Match Report;
13;Sun;18.11.12;;Inter;2–2;Cagliari;;;Piero Giacomelli;Match Report;
13;Sun;18.11.12;;Fiorentina;4–1;Atalanta;;;Andrea De Marco;Match Report;
13;Sun;18.11.12;;Siena;1–0;Pescara;;;Massimiliano Irrati;Match Report;
13;Sun;18.11.12;;Udinese;2–2;Parma;;;Carmine Russo;Match Report;
13;Sun;18.11.12;;Sampdoria;3–1;Genoa;;;Paolo Mazzoleni;Match Report;
13;Sun;18.11.12;;Bologna;3–0;Palermo;;;Paolo Valeri;Match Report;
13;Mon;19.11.12;;Roma;2–0;Torino;;;Marco Guida;Match Report;
;;;;;;;;;;;
14;Sat;24.11.12;;Palermo;3–1;Catania;;;Andrea Romeo;Match Report;
14;Sun;25.11.12;;Pescara;0–1;Roma;;;Andrea Gervasoni;Match Report;
14;Sun;25.11.12;;Chievo;0–0;Siena;;;Davide Massa;Match Report;
14;Sun;25.11.12;;Atalanta;0–1;Genoa;;;Daniele Doveri;Match Report;
14;Sun;25.11.12;;Sampdoria;1–0;Bologna;;;Domenico Celi;Match Report;
14;Sun;25.11.12;;Torino;2–2;Fiorentina;;;Antonio Damato;Match Report;
14;Sun;25.11.12;;Milan;1–0;Juventus;;;Nicola Rizzoli;Match Report;
14;Mon;26.11.12;;Cagliari;0–1;Napoli;;;Antonio Giannoccaro;Match Report;
14;Mon;26.11.12;;Parma;1–0;Inter;;;Luca Banti;Match Report;
14;Tue;27.11.12;;Lazio;3–0;Udinese;;;Gianpaolo Calvarese;Match Report;
;;;;;;;;;;;
15;Fri;30.11.12;;Catania;1–3;Milan;;;Daniele Orsato;Match Report;
15;Sat;01.12.12;;Juventus;3–0;Torino;;;Gianluca Rocchi;Match Report;
15;Sun;02.12.12;;Inter;1–0;Palermo;;;Mauro Bergonzi;Match Report;
15;Sun;02.12.12;;Udinese;4–1;Cagliari;;;Dino Tommasi;Match Report;
15;Sun;02.12.12;;Genoa;2–4;Chievo;;;Paolo Tagliavento;Match Report;
15;Sun;02.12.12;;Siena;1–3;Roma;;;Paolo Mazzoleni;Match Report;
15;Sun;02.12.12;;Fiorentina;2–2;Sampdoria;;;Paolo Valeri;Match Report;
15;Sun;02.12.12;;Napoli;5–1;Pescara;;;Sebastiano Peruzzo;Match Report;
15;Sun;02.12.12;;Bologna;2–1;Atalanta;;;Antonio Giannoccaro;Match Report;
15;Sun;02.12.12;;Lazio;2–1;Parma;;;Marco Guida;Match Report;
;;;;;;;;;;;
16;Sat;08.12.12;;Roma;4–2;Fiorentina;;;Luca Banti;Match Report;
16;Sat;08.12.12;;Atalanta;2–1;Parma;;;Gianpaolo Calvarese;Match Report;
16;Sun;09.12.12;;Pescara;2–0;Genoa;;;Domenico Celi;Match Report;
16;Sun;09.12.12;;Cagliari;0–2;Chievo;;;Carmine Russo;Match Report;
16;Sun;09.12.12;;Torino;2–4;Milan;;;Andrea Romeo;Match Report;
16;Sun;09.12.12;;Palermo;0–1;Juventus;;;Andrea De Marco;Match Report;
16;Sun;09.12.12;;Siena;1–3;Catania;;;Daniele Doveri;Match Report;
16;Sun;09.12.12;;Inter;2–1;Napoli;;;Nicola Rizzoli;Match Report;
16;Mon;10.12.12;;Sampdoria;0–2;Udinese;;;Andrea Gervasoni;Match Report;
16;Mon;10.12.12;;Bologna;0–0;Lazio;;;Antonio Damato;Match Report;
;;;;;;;;;;;
17;Sat;15.12.12;;Udinese;1–1;Palermo;;;Sebastiano Peruzzo;Match Report;
17;Sat;15.12.12;;Lazio;1–0;Inter;;;Paolo Mazzoleni;Match Report;
17;Sun;16.12.12;;Genoa;1–1;Torino;;;Daniele Orsato;Match Report;
17;Sun;16.12.12;;Parma;4–1;Cagliari;;;Emilio Ostinelli;Match Report;
17;Sun;16.12.12;;Fiorentina;4–1;Siena;;;Paolo Tagliavento;Match Report;
17;Sun;16.12.12;;Catania;3–1;Sampdoria;;;Piero Giacomelli;Match Report;
17;Sun;16.12.12;;Milan;4–1;Pescara;;;Antonio Giannoccaro;Match Report;
17;Sun;16.12.12;;Napoli;2–3;Bologna;;;Paolo Valeri;Match Report;
17;Sun;16.12.12;;Chievo;1–0;Roma;;;Mauro Bergonzi;Match Report;
17;Sun;16.12.12;;Juventus;3–0;Atalanta;;;Davide Massa;Match Report;
;;;;;;;;;;;
18;Fri;21.12.12;;Pescara;2–1;Catania;;;Andrea Romeo;Match Report;
18;Fri;21.12.12;;Cagliari;1–3;Juventus;;;Antonio Damato;Match Report;
18;Sat;22.12.12;;Bologna;1–2;Parma;;;Carmine Russo;Match Report;
18;Sat;22.12.12;;Atalanta;1–1;Udinese;;;Marco Guida;Match Report;
18;Sat;22.12.12;;Roma;4–2;Milan;;;Gianluca Rocchi;Match Report;
18;Sat;22.12.12;;Torino;2–0;Chievo;;;Luca Banti;Match Report;
18;Sat;22.12.12;;Siena;0–2;Napoli;;;Andrea De Marco;Match Report;
18;Sat;22.12.12;;Inter;1–1;Genoa;;;Andrea Gervasoni;Match Report;
18;Sat;22.12.12;;Sampdoria;0–1;Lazio;;;Nicola Rizzoli;Match Report;
18;Sat;22.12.12;;Palermo;0–3;Fiorentina;;;Domenico Celi;Match Report;
;;;;;;;;;;;
19;Sat;05.01.13;;Catania;0–0;Torino;;;Mauro Bergonzi;Match Report;
19;Sat;05.01.13;;Lazio;2–1;Cagliari;;;Daniele Orsato;Match Report;
19;Sun;06.01.13;;Parma;2–1;Palermo;;;Daniele Doveri;Match Report;
19;Sun;06.01.13;;Milan;2–1;Siena;;;Gianpaolo Calvarese;Match Report;
19;Sun;06.01.13;;Napoli;4–1;Roma;;;Paolo Tagliavento;Match Report;
19;Sun;06.01.13;;Juventus;1–2;Sampdoria;;;Paolo Valeri;Match Report;
19;Sun;06.01.13;;Chievo;1–0;Atalanta;;;Maurizio Mariani;Match Report;
19;Sun;06.01.13;;Genoa;2–0;Bologna;;;Luca Banti;Match Report;
19;Sun;06.01.13;;Fiorentina;0–2;Pescara;;;Piero Giacomelli;Match Report;
19;Sun;06.01.13;;Udinese;3–0;Inter;;;Antonio Giannoccaro;Match Report;
;;;;;;;;;;;
20;Sat;12.01.13;;Inter;2–0;Pescara;;;Domenico Celi;Match Report;
20;Sat;12.01.13;;Bologna;4–0;Chievo;;;Davide Massa;Match Report;
20;Sun;13.01.13;;Torino;3–2;Siena;;;Marco Di Bello;Match Report;
20;Sun;13.01.13;;Sampdoria;0–0;Milan;;;Marco Guida;Match Report;
20;Sun;13.01.13;;Parma;1–1;Juventus;;;Andrea De Marco;Match Report;
20;Sun;13.01.13;;Cagliari;2–1;Genoa;;;Gianluca Rocchi;Match Report;
20;Sun;13.01.13;;Udinese;3–1;Fiorentina;;;Andrea Romeo;Match Report;
20;Sun;13.01.13;;Lazio;2–0;Atalanta;;;Sebastiano Peruzzo;Match Report;
20;Sun;13.01.13;;Napoli;3–0;Palermo;;;Andrea Gervasoni;Match Report;
20;Sun;13.01.13;;Catania;1–0;Roma;;;Antonio Damato;Match Report;
;;;;;;;;;;;
21;Sat;19.01.13;;Palermo;2–2;Lazio;;;Gianluca Rocchi;Match Report;
21;Sat;19.01.13;;Juventus;4–0;Udinese;;;Luca Banti;Match Report;
21;Sun;20.01.13;;Atalanta;1–1;Cagliari;;;Paolo Tagliavento;Match Report;
21;Sun;20.01.13;;Fiorentina;1–1;Napoli;;;Mauro Bergonzi;Match Report;
21;Sun;20.01.13;;Milan;2–1;Bologna;;;Daniele Doveri;Match Report;
21;Sun;20.01.13;;Roma;1–1;Inter;;;Daniele Orsato;Match Report;
21;Sun;20.01.13;;Chievo;1–1;Parma;;;Gianpaolo Calvarese;Match Report;
21;Sun;20.01.13;;Genoa;0–2;Catania;;;Nicola Rizzoli;Match Report;
21;Sun;20.01.13;;Siena;1–0;Sampdoria;;;Carmine Russo;Match Report;
21;Sun;20.01.13;;Pescara;0–2;Torino;;;Paolo Mazzoleni;Match Report;
;;;;;;;;;;;
22;Sat;26.01.13;;Juventus;1–1;Genoa;;;Marco Guida;Match Report;
22;Sat;26.01.13;;Lazio;0–1;Chievo;;;Piero Giacomelli;Match Report;
22;Sun;27.01.13;;Bologna;3–3;Roma;;;Antonio Giannoccaro;Match Report;
22;Sun;27.01.13;;Catania;2–1;Fiorentina;;;Domenico Celi;Match Report;
22;Sun;27.01.13;;Udinese;1–0;Siena;;;Sebastiano Peruzzo;Match Report;
22;Sun;27.01.13;;Inter;2–2;Torino;;;Davide Massa;Match Report;
22;Sun;27.01.13;;Parma;1–2;Napoli;;;Gianluca Rocchi;Match Report;
22;Sun;27.01.13;;Atalanta;0–1;Milan;;;Andrea Gervasoni;Match Report;
22;Sun;27.01.13;;Sampdoria;6–0;Pescara;;;Dino Tommasi;Match Report;
22;Sun;27.01.13;;Cagliari;1–1;Palermo;;;Paolo Valeri;Match Report;
;;;;;;;;;;;
23;Fri;01.02.13;;Roma;2–4;Cagliari;;;Andrea Romeo;Match Report;
23;Sat;02.02.13;;Napoli;2–0;Catania;;;Gianpaolo Calvarese;Match Report;
23;Sat;02.02.13;;Torino;0–0;Sampdoria;;;Nicola Rizzoli;Match Report;
23;Sun;03.02.13;;Genoa;3–2;Lazio;;;Paolo Tagliavento;Match Report;
23;Sun;03.02.13;;Fiorentina;2–0;Parma;;;Carmine Russo;Match Report;
23;Sun;03.02.13;;Chievo;1–2;Juventus;;;Mauro Bergonzi;Match Report;
23;Sun;03.02.13;;Milan;2–1;Udinese;;;Paolo Valeri;Match Report;
23;Sun;03.02.13;;Palermo;1–2;Atalanta;;;Antonio Damato;Match Report;
23;Sun;03.02.13;;Siena;3–1;Inter;;;Daniele Doveri;Match Report;
23;Sun;03.02.13;;Pescara;2–3;Bologna;;;Andrea De Marco;Match Report;
;;;;;;;;;;;
24;Sat;09.02.13;;Lazio;1–1;Napoli;;;Daniele Orsato;Match Report;
24;Sat;09.02.13;;Juventus;2–0;Fiorentina;;;Paolo Mazzoleni;Match Report;
24;Sun;10.02.13;;Sampdoria;3–1;Roma;;;Domenico Celi;Match Report;
24;Sun;10.02.13;;Bologna;1–1;Siena;;;Piero Giacomelli;Match Report;
24;Sun;10.02.13;;Udinese;1–0;Torino;;;Luca Banti;Match Report;
24;Sun;10.02.13;;Cagliari;1–1;Milan;;;Antonio Giannoccaro;Match Report;
24;Sun;10.02.13;;Parma;0–0;Genoa;;;Sebastiano Peruzzo;Match Report;
24;Sun;10.02.13;;Atalanta;0–0;Catania;;;Davide Massa;Match Report;
24;Sun;10.02.13;;Inter;3–1;Chievo;;;Marco Guida;Match Report;
24;Sun;10.02.13;;Palermo;1–1;Pescara;;;Massimiliano Irrati;Match Report;
;;;;;;;;;;;
25;Fri;15.02.13;;Milan;2–1;Parma;;;Davide Massa;Match Report;
25;Sat;16.02.13;;Roma;1–0;Juventus;;;Gianluca Rocchi;Match Report;
25;Sat;16.02.13;;Chievo;1–1;Palermo;;;Paolo Tagliavento;Match Report;
25;Sun;17.02.13;;Fiorentina;4–1;Inter;;;Nicola Rizzoli;Match Report;
25;Sun;17.02.13;;Catania;1–0;Bologna;;;Carmine Russo;Match Report;
25;Sun;17.02.13;;Pescara;0–2;Cagliari;;;Andrea Gervasoni;Match Report;
25;Sun;17.02.13;;Torino;2–1;Atalanta;;;Mauro Bergonzi;Match Report;
25;Sun;17.02.13;;Genoa;1–0;Udinese;;;Gianpaolo Calvarese;Match Report;
25;Sun;17.02.13;;Napoli;0–0;Sampdoria;;;Daniele Doveri;Match Report;
25;Mon;18.02.13;;Siena;3–0;Lazio;;;Antonio Giannoccaro;Match Report;
;;;;;;;;;;;
26;Sat;23.02.13;;Palermo;0–0;Genoa;;;Daniele Orsato;Match Report;
26;Sun;24.02.13;;Cagliari;4–3;Torino;;;Sebastiano Peruzzo;Match Report;
26;Sun;24.02.13;;Atalanta;2–3;Roma;;;Andrea De Marco;Match Report;
26;Sun;24.02.13;;Inter;1–1;Milan;;;Paolo Mazzoleni;Match Report;
26;Sun;24.02.13;;Sampdoria;2–0;Chievo;;;Eugenio Abbattista;Match Report;
26;Sun;24.02.13;;Juventus;3–0;Siena;;;Domenico Celi;Match Report;
26;Sun;24.02.13;;Parma;1–2;Catania;;;Piero Giacomelli;Match Report;
26;Mon;25.02.13;;Lazio;2–0;Pescara;;;Andrea Romeo;Match Report;
26;Mon;25.02.13;;Udinese;0–0;Napoli;;;Antonio Damato;Match Report;
26;Tue;26.02.13;;Bologna;2–1;Fiorentina;;;Marco Guida;Match Report;
;;;;;;;;;;;
27;Fri;01.03.13;;Napoli;1–1;Juventus;;;Daniele Orsato;Match Report;
27;Sat;02.03.13;;Milan;3–0;Lazio;;;Nicola Rizzoli;Match Report;
27;Sun;03.03.13;;Siena;0–2;Atalanta;;;Paolo Tagliavento;Match Report;
27;Sun;03.03.13;;Pescara;0–1;Udinese;;;Carmine Russo;Match Report;
27;Sun;03.03.13;;Roma;3–1;Genoa;;;Andrea Gervasoni;Match Report;
27;Sun;03.03.13;;Catania;2–3;Inter;;;Mauro Bergonzi;Match Report;
27;Sun;03.03.13;;Sampdoria;1–0;Parma;;;Paolo Valeri;Match Report;
27;Sun;03.03.13;;Torino;0–0;Palermo;;;Gianluca Rocchi;Match Report;
27;Sun;03.03.13;;Fiorentina;2–1;Chievo;;;Daniele Doveri;Match Report;
27;Sun;03.03.13;;Bologna;3–0;Cagliari;;;Luca Banti;Match Report;
;;;;;;;;;;;
28;Fri;08.03.13;;Genoa;0–2;Milan;;;Antonio Damato;Match Report;
28;Sat;09.03.13;;Udinese;1–1;Roma;;;Marco Guida;Match Report;
28;Sun;10.03.13;;Inter;0–1;Bologna;;;Gianpaolo Calvarese;Match Report;
28;Sun;10.03.13;;Atalanta;2–1;Pescara;;;Domenico Celi;Match Report;
28;Sun;10.03.13;;Juventus;1–0;Catania;;;Antonio Giannoccaro;Match Report;
28;Sun;10.03.13;;Parma;4–1;Torino;;;Maurizio Mariani;Match Report;
28;Sun;10.03.13;;Palermo;1–2;Siena;;;Andrea Romeo;Match Report;
28;Sun;10.03.13;;Chievo;2–0;Napoli;;;Gianluca Rocchi;Match Report;
28;Sun;10.03.13;;Cagliari;3–1;Sampdoria;;;Davide Massa;Match Report;
28;Sun;10.03.13;;Lazio;0–2;Fiorentina;;;Andrea Gervasoni;Match Report;
;;;;;;;;;;;
29;Sat;16.03.13;;Bologna;0–2;Juventus;;;Mauro Bergonzi;Match Report;
29;Sat;16.03.13;;Catania;3–1;Udinese;;;Andrea De Marco;Match Report;
29;Sun;17.03.13;;Napoli;3–2;Atalanta;;;Paolo Valeri;Match Report;
29;Sun;17.03.13;;Milan;2–0;Palermo;;;Sebastiano Peruzzo;Match Report;
29;Sun;17.03.13;;Siena;0–0;Cagliari;;;Daniele Doveri;Match Report;
29;Sun;17.03.13;;Pescara;0–2;Chievo;;;Paolo Mazzoleni;Match Report;
29;Sun;17.03.13;;Fiorentina;3–2;Genoa;;;Nicola Rizzoli;Match Report;
29;Sun;17.03.13;;Roma;2–0;Parma;;;Carmine Russo;Match Report;
29;Sun;17.03.13;;Torino;1–0;Lazio;;;Paolo Tagliavento;Match Report;
;;;;;;;;;;;
30;Sat;30.03.13;;Chievo;0–1;Milan;;;Domenico Celi;Match Report;
30;Sat;30.03.13;;Genoa;2–2;Siena;;;Gianluca Rocchi;Match Report;
30;Sat;30.03.13;;Udinese;0–0;Bologna;;;Piero Giacomelli;Match Report;
30;Sat;30.03.13;;Inter;1–2;Juventus;;;Nicola Rizzoli;Match Report;
30;Sat;30.03.13;;Torino;3–5;Napoli;;;Antonio Giannoccaro;Match Report;
30;Sat;30.03.13;;Palermo;2–0;Roma;;;Gianpaolo Calvarese;Match Report;
30;Sat;30.03.13;;Lazio;2–1;Catania;;;Davide Massa;Match Report;
30;Sat;30.03.13;;Atalanta;0–0;Sampdoria;;;Andrea Romeo;Match Report;
30;Sat;30.03.13;;Parma;3–0;Pescara;;;Marco Di Bello;Match Report;
30;Sat;30.03.13;;Cagliari;2–1;Fiorentina;;;Daniele Orsato;Match Report;
;;;;;;;;;;;
29;Wed;03.04.13;;Sampdoria;0–2;Inter;;;Luca Banti;Match Report;
;;;;;;;;;;;
31;Sat;06.04.13;;Bologna;2–2;Torino;;;Andrea De Marco;Match Report;
31;Sat;06.04.13;;Juventus;2–1;Pescara;;;Sebastiano Peruzzo;Match Report;
