Wk;Day;Date;Time;Home;xG;Score;xG;Away;Attendance;Venue;Referee;Match Report;Notes
5;Sat;24.10.20;15:00;Atalanta;2.1;1–3;1.9;Sampdoria;1,000;Stadio Atleti Azzurri d'Italia;Giampaolo Calvarese;Match Report;
5;Sat;24.10.20;18:00;Genoa;0;0–2;1.8;Inter;1,000;Stadio Comunale Luigi Ferraris;Davide Massa;Match Report;
5;Sat;24.10.20;20:45;Lazio;1;2–1;1.5;Bologna;1,000;Stadio Olimpico;Massimiliano Irrati;Match Report;
5;Sun;25.10.20;12:30;Cagliari;2.4;4–2;1.6;Crotone;1,000;Sardegna Arena;Antonio Di Martino;Match Report;
5;Sun;25.10.20;15:00;Benevento;0.5;1–2;2.1;Napoli;1,000;Stadio Ciro Vigorito;Daniele Doveri;Match Report;
5;Sun;25.10.20;15:00;Parma;3.2;2–2;0.9;Spezia;1,000;Stadio Ennio Tardini;Valerio Marini;Match Report;
5;Sun;25.10.20;18:00;Fiorentina;1.2;3–2;1.8;Udinese;1,000;Stadio Artemio Franchi;Francesco Fourneau;Match Report;
5;Sun;25.10.20;20:45;Juventus;1.8;1–1;0.7;Hellas Verona;1,000;Allianz Stadium;Fabrizio Pasqua;Match Report;
5;Mon;26.10.20;20:45;Milan;2.6;3–3;2.3;Roma;;Stadio Giuseppe Meazza;Piero Giacomelli;Match Report;
;;;;;;;;;;;;;
6;Sat;31.10.20;15:00;Crotone;0.4;1–2;2.6;Atalanta;;Stadio Ezio Scida;Federico Dionisi;Match Report;
6;Sat;31.10.20;18:00;Inter;2.5;2–2;0.7;Parma;;Stadio Giuseppe Meazza;Marco Piccinini;Match Report;
6;Sat;31.10.20;20:45;Bologna;1.4;3–2;0.6;Cagliari;;Stadio Renato Dall'Ara;Michael Fabbri;Match Report;
6;Sun;01.11.20;12:30;Udinese;1.1;1–2;1.1;Milan;;Dacia Arena;Marco Di Bello;Match Report;
6;Sun;01.11.20;15:00;Torino;2.8;3–4;1.4;Lazio;;Stadio Olimpico di Torino;Daniele Chiffi;Match Report;
6;Sun;01.11.20;15:00;Spezia;0.7;1–4;3.4;Juventus;;Stadio Dino Manuzzi;Rosario Abisso;Match Report;
6;Sun;01.11.20;18:00;Roma;3;2–0;0.4;Fiorentina;;Stadio Olimpico;Daniele Orsato;Match Report;
6;Sun;01.11.20;18:00;Napoli;2.3;0–2;1.4;Sassuolo;;Stadio San Paolo;Maurizio Mariani;Match Report;
6;Sun;01.11.20;20:45;Sampdoria;0.7;1–1;0.6;Genoa;;Stadio Comunale Luigi Ferraris;Federico La Penna;Match Report;
6;Mon;02.11.20;20:45;Hellas Verona;1.7;3–1;1.6;Benevento;;Stadio Marc'Antonio Bentegodi;Juan Sacchi;Match Report;
;;;;;;;;;;;;;
3;Wed;04.11.20;17:00;Genoa;1.1;1–2;0.6;Torino;;Stadio Comunale Luigi Ferraris;Paolo Valeri;Match Report;
;;;;;;;;;;;;;
7;Fri;06.11.20;20:45;Sassuolo;0.1;0–0;0.1;Udinese;;Stadio Città del Tricolore;Eugenio Abbattista;Match Report;
7;Sat;07.11.20;15:00;Cagliari;2.1;2–0;0.1;Sampdoria;;Sardegna Arena;Giovanni Ayroldi;Match Report;
7;Sat;07.11.20;18:00;Benevento;0.3;0–3;0.9;Spezia;;Stadio Ciro Vigorito;Gianluca Aureliano;Match Report;
7;Sat;07.11.20;20:45;Parma;0.1;0–0;0.7;Fiorentina;;Stadio Ennio Tardini;Federico La Penna;Match Report;
7;Sun;08.11.20;12:30;Lazio;0.9;1–1;1.2;Juventus;;Stadio Olimpico;Davide Massa;Match Report;
7;Sun;08.11.20;15:00;Atalanta;0.8;1–1;1;Inter;;Stadio Atleti Azzurri d'Italia;Daniele Doveri;Match Report;
7;Sun;08.11.20;15:00;Genoa;0.6;1–3;2;Roma;;Stadio Comunale Luigi Ferraris;Massimiliano Irrati;Match Report;
7;Sun;08.11.20;15:00;Torino;0.2;0–0;0.3;Crotone;;Stadio Olimpico di Torino;Francesco Fourneau;Match Report;
7;Sun;08.11.20;18:00;Bologna;0.8;0–1;1.2;Napoli;;Stadio Renato Dall'Ara;Fabrizio Pasqua;Match Report;
7;Sun;08.11.20;20:45;Milan;3.3;2–2;1.5;Hellas Verona;;Stadio Giuseppe Meazza;Marco Guida;Match Report;
;;;;;;;;;;;;;
8;Sat;21.11.20;15:00;Crotone;0.6;0–2;1.8;Lazio;;Stadio Ezio Scida;Juan Sacchi;Match Report;
8;Sat;21.11.20;18:00;Spezia;0.5;0–0;1.2;Atalanta;;Stadio Dino Manuzzi;Antonio Rapuano;Match Report;
8;Sat;21.11.20;20:45;Juventus;2.1;2–0;0.1;Cagliari;;Allianz Stadium;Fabio Maresca;Match Report;
8;Sun;22.11.20;12:30;Fiorentina;0.8;0–1;0.7;Benevento;;Stadio Artemio Franchi;Davide Ghersini;Match Report;
8;Sun;22.11.20;15:00;Hellas Verona;1.2;0–2;0.5;Sassuolo;;Stadio Marc'Antonio Bentegodi;Daniele Chiffi;Match Report;
8;Sun;22.11.20;15:00;Inter;3.6;4–2;1.9;Torino;;Stadio Giuseppe Meazza;Federico La Penna;Match Report;
8;Sun;22.11.20;15:00;Roma;2.8;3–0;0;Parma;;Stadio Olimpico;Gianluca Manganiello;Match Report;
8;Sun;22.11.20;15:00;Sampdoria;0.7;1–2;1.7;Bologna;;Stadio Comunale Luigi Ferraris;Livio Marinelli;Match Report;
8;Sun;22.11.20;18:00;Udinese;0.5;1–0;1;Genoa;;Dacia Arena;Giampaolo Calvarese;Match Report;
8;Sun;22.11.20;20:45;Napoli;1.7;1–3;2.6;Milan;;Stadio San Paolo;Paolo Valeri;Match Report;
;;;;;;;;;;;;;
9;Sat;28.11.20;15:00;Sassuolo;0.7;0–3;1.2;Inter;;Stadio Città del Tricolore;Massimiliano Irrati;Match Report;
9;Sat;28.11.20;18:00;Benevento;0.4;1–1;1.6;Juventus;;Stadio Ciro Vigorito;Fabrizio Pasqua;Match Report;
9;Sat;28.11.20;20:45;Atalanta;1.8;0–2;1.7;Hellas Verona;;Stadio Atleti Azzurri d'Italia;Davide Massa;Match Report;
9;Sun;29.11.20;12:30;Lazio;1.3;1–3;1.1;Udinese;;Stadio Olimpico;Gianluca Aureliano;Match Report;
9;Sun;29.11.20;15:00;Milan;2.6;2–0;0.3;Fiorentina;;Stadio Giuseppe Meazza;Rosario Abisso;Match Report;
9;Sun;29.11.20;15:00;Bologna;1.5;1–0;0.4;Crotone;;Stadio Renato Dall'Ara;Marco Serra;Match Report;
9;Sun;29.11.20;18:00;Cagliari;2.3;2–2;2.8;Spezia;;Sardegna Arena;Valerio Marini;Match Report;
9;Sun;29.11.20;20:45;Napoli;1.9;4–0;0.3;Roma;;Stadio San Paolo;Marco Di Bello;Match Report;
9;Mon;30.11.20;18:30;Torino;1.6;2–2;1.1;Sampdoria;;Stadio Olimpico di Torino;Daniele Doveri;Match Report;
9;Mon;30.11.20;20:45;Genoa;1.4;1–2;1.1;Parma;;Stadio Comunale Luigi Ferraris;Maurizio Mariani;Match Report;
;;;;;;;;;;;;;
10;Sat;05.12.20;15:00;Spezia;1.7;1–2;0.3;Lazio;;Stadio Dino Manuzzi;Daniele Chiffi;Match Report;
10;Sat;05.12.20;18:00;Juventus;1.6;2–1;0.8;Torino;;Allianz Stadium;Daniele Orsato;Match Report;
10;Sat;05.12.20;20:45;Inter;1.5;3–1;1.3;Bologna;;Stadio Giuseppe Meazza;Paolo Valeri;Match Report;
10;Sun;06.12.20;12:30;Hellas Verona;2.8;1–1;1.2;Cagliari;;Stadio Marc'Antonio Bentegodi;Gianluca Manganiello;Match Report;
10;Sun;06.12.20;15:00;Parma;0.4;0–0;0.3;Benevento;;Stadio Ennio Tardini;Juan Sacchi;Match Report;
10;Sun;06.12.20;15:00;Roma;1.2;0–0;0.4;Sassuolo;;Stadio Olimpico;Fabio Maresca;Match Report;
10;Sun;06.12.20;18:00;Crotone;0.5;0–4;2.2;Napoli;;Stadio Ezio Scida;Livio Marinelli;Match Report;
10;Sun;06.12.20;20:45;Sampdoria;1.1;1–2;2.5;Milan;;Stadio Comunale Luigi Ferraris;Giampaolo Calvarese;Match Report;
10;Mon;07.12.20;20:45;Fiorentina;2.7;1–1;1.2;Genoa;;Stadio Artemio Franchi;Daniele Doveri;Match Report;
;;;;;;;;;;;;;
11;Fri;11.12.20;20:45;Sassuolo;1;1–0;2.5;Benevento;;Stadio Città del Tricolore;Simone Sozza;Match Report;
11;Sat;12.12.20;15:00;Crotone;2.2;4–1;1.2;Spezia;;Stadio Ezio Scida;Antonio Giua;Match Report;
11;Sat;12.12.20;18:00;Torino;1;2–3;1.2;Udinese;;Stadio Olimpico di Torino;Davide Massa;Match Report;
11;Sat;12.12.20;20:45;Lazio;1;1–2;1.2;Hellas Verona;;Stadio Olimpico;Rosario Abisso;Match Report;
11;Sun;13.12.20;12:45;Cagliari;1.6;1–3;3.5;Inter;;Sardegna Arena;Fabrizio Pasqua;Match Report;
11;Sun;13.12.20;15:00;Atalanta;2.6;3–0;0.4;Fiorentina;;Stadio Atleti Azzurri d'Italia;Maurizio Mariani;Match Report;
11;Sun;13.12.20;15:00;Bologna;0.7;1–5;3.4;Roma;;Stadio Renato Dall'Ara;Giampaolo Calvarese;Match Report;
11;Sun;13.12.20;15:00;Napoli;1.1;2–1;1.1;Sampdoria;;Stadio San Paolo;Federico La Penna;Match Report;
11;Sun;13.12.20;18:00;Genoa;0.2;1–3;2.6;Juventus;;Stadio Comunale Luigi Ferraris;Marco Di Bello;Match Report;
11;Sun;13.12.20;20:45;Milan;1.8;2–2;0.6;Parma;;Stadio Giuseppe Meazza;Francesco Fourneau;Match Report;
;;;;;;;;;;;;;
12;Tue;15.12.20;18:30;Udinese;1.1;0–0;0.2;Crotone;;Dacia Arena;Antonio Di Martino;Match Report;
12;Tue;15.12.20;20:45;Benevento;1.4;1–1;0.8;Lazio;;Stadio Ciro Vigorito;Luca Pairetto;Match Report;
12;Wed;16.12.20;18:30;Juventus;2.7;1–1;1.1;Atalanta;;Allianz Stadium;Daniele Doveri;Match Report;
12;Wed;16.12.20;20:45;Fiorentina;2;1–1;1.1;Sassuolo;;Stadio Artemio Franchi;Paolo Valeri;Match Report;
12;Wed;16.12.20;20:45;Genoa;1.2;2–2;1.5;Milan;;Stadio Comunale Luigi Ferraris;Daniele Orsato;Match Report;
12;Wed;16.12.20;20:45;Spezia;3.7;2–2;2;Bologna;;Stadio Dino Manuzzi;Piero Giacomelli;Match Report;
12;Wed;16.12.20;20:45;Hellas Verona;1.4;1–2;0.7;Sampdoria;;Stadio Marc'Antonio Bentegodi;Riccardo Ros;Match Report;
12;Wed;16.12.20;20:45;Inter;1.1;1–0;1.7;Napoli;;Stadio Giuseppe Meazza;Davide Massa;Match Report;
12;Wed;16.12.20;20:45;Parma;1;0–0;0.3;Cagliari;;Stadio Ennio Tardini;Ivan Pezzuto;Match Report;
12;Thu;17.12.20;20:45;Roma;2.6;3–1;1.5;Torino;;Stadio Olimpico;Rosario Abisso;Match Report;
;;;;;;;;;;;;;
13;Sat;19.12.20;15:00;Fiorentina;1.2;1–1;1.1;Hellas Verona;;Stadio Artemio Franchi;Francesco Fourneau;Match Report;
13;Sat;19.12.20;18:00;Sampdoria;1.9;3–1;0.9;Crotone;;Stadio Comunale Luigi Ferraris;Gianluca Manganiello;Match Report;
13;Sat;19.12.20;20:45;Parma;0.7;0–4;2.5;Juventus;;Stadio Ennio Tardini;Giampaolo Calvarese;Match Report;
13;Sun;20.12.20;12:30;Torino;0.9;1–1;1.6;Bologna;;Stadio Olimpico di Torino;Fabrizio Pasqua;Match Report;
13;Sun;20.12.20;15:00;Inter;1.8;2–1;0.8;Spezia;;Stadio Giuseppe Meazza;Michael Fabbri;Match Report;
13;Sun;20.12.20;15:00;Benevento;1.6;2–0;0.3;Genoa;;Stadio Ciro Vigorito;Antonio Giua;Match Report;
13;Sun;20.12.20;15:00;Cagliari;0.5;1–1;1.4;Udinese;;Sardegna Arena;Marco Piccinini;Match Report;
13;Sun;20.12.20;15:00;Sassuolo;0.9;1–2;1.5;Milan;;Stadio Città del Tricolore;Maurizio Mariani;Match Report;
13;Sun;20.12.20;18:00;Atalanta;2;4–1;0.8;Roma;;Stadio Atleti Azzurri d'Italia;Marco Di Bello;Match Report;
13;Sun;20.12.20;20:45;Lazio;0.8;2–0;0.9;Napoli;;Stadio Olimpico;Daniele Orsato;Match Report;
;;;;;;;;;;;;;
14;Tue;22.12.20;18:30;Crotone;0.8;2–1;1.2;Parma;;Stadio Ezio Scida;Fabio Maresca;Match Report;
14;Tue;22.12.20;20:45;Juventus;0.4;0–3;1;Fiorentina;;Allianz Stadium;Federico La Penna;Match Report;
14;Wed;23.12.20;18:30;Hellas Verona;0.7;1–2;2.1;Inter;;Stadio Marc'Antonio Bentegodi;Piero Giacomelli;Match Report;
14;Wed;23.12.20;20:45;Sampdoria;1.7;2–3;2.1;Sassuolo;;Stadio Comunale Luigi Ferraris;Giovanni Ayroldi;Match Report;
14;Wed;23.12.20;20:45;Udinese;1.7;0–2;0.4;Benevento;;Dacia Arena;Manuel Volpi;Match Report;
14;Wed;23.12.20;20:45;Napoli;0.9;1–1;0.5;Torino;;Stadio San Paolo;Paolo Valeri;Match Report;
14;Wed;23.12.20;20:45;Roma;3.2;3–2;1.7;Cagliari;;Stadio Olimpico;Luca Pairetto;Match Report;
14;Wed;23.12.20;20:45;Bologna;1;2–2;1.5;Atalanta;;Stadio Renato Dall'Ara;Daniele Chiffi;Match Report;
14;Wed;23.12.20;20:45;Milan;1.9;3–2;1.8;Lazio;;Stadio Giuseppe Meazza;Marco Di Bello;Match Report;
14;Wed;23.12.20;20:45;Spezia;0.7;1–2;1.6;Genoa;;Stadio Dino Manuzzi;Davide Massa;Match Report;
;;;;;;;;;;;;;
15;Sun;03.01.21;12:30;Inter;2.5;6–2;1.6;Crotone;;Stadio Giuseppe Meazza;Gianluca Aureliano;Match Report;
15;Sun;03.01.21;15:00;Fiorentina;0.3;0–0;0.7;Bologna;;Stadio Artemio Franchi;Daniele Orsato;Match Report;
15;Sun;03.01.21;15:00;Atalanta;2.7;5–1;0.7;Sassuolo;;Stadio Atleti Azzurri d'Italia;Fabio Maresca;Match Report;
15;Sun;03.01.21;15:00;Parma;1;0–3;1.6;Torino;;Stadio Ennio Tardini;Daniele Doveri;Match Report;
15;Sun;03.01.21;15:00;Genoa;0.9;1–1;1.4;Lazio;;Stadio Comunale Luigi Ferraris;Giampaolo Calvarese;Match Report;
15;Sun;03.01.21;15:00;Roma;2.1;1–0;0.4;Sampdoria;;Stadio Olimpico;Daniele Chiffi;Match Report;
15;Sun;03.01.21;15:00;Cagliari;1;1–4;3.8;Napoli;;Sardegna Arena;Gianluca Manganiello;Match Report;
15;Sun;03.01.21;15:00;Spezia;0.8;0–1;1.7;Hellas Verona;;Stadio Dino Manuzzi;Luca Pairetto;Match Report;
15;Sun;03.01.21;18:00;Benevento;2.5;0–2;1.5;Milan;;Stadio Ciro Vigorito;Fabrizio Pasqua;Match Report;
15;Sun;03.01.21;20:45;Juventus;2.8;4–1;1.7;Udinese;;Allianz Stadium;Piero Giacomelli;Match Report;
;;;;;;;;;;;;;
16;Wed;06.01.21;12:30;Cagliari;0.9;1–2;1.2;Benevento;;Sardegna Arena;Eugenio Abbattista;Match Report;
16;Wed;06.01.21;15:00;Bologna;1;2–2;1.6;Udinese;;Stadio Renato Dall'Ara;Giovanni Ayroldi;Match Report;
16;Wed;06.01.21;15:00;Lazio;1.2;2–1;1.6;Fiorentina;;Stadio Olimpico;Rosario Abisso;Match Report;
16;Wed;06.01.21;15:00;Sampdoria;1.2;2–1;2.5;Inter;;Stadio Comunale Luigi Ferraris;Paolo Valeri;Match Report;
16;Wed;06.01.21;15:00;Atalanta;1.7;3–0;0;Parma;;Stadio Atleti Azzurri d'Italia;Juan Sacchi;Match Report;
16;Wed;06.01.21;15:00;Sassuolo;1.6;2–1;1.1;Genoa;;Stadio Città del Tricolore;Michael Fabbri;Match Report;
16;Wed;06.01.21;15:00;Torino;1.4;1–1;0.4;Hellas Verona;;Stadio Olimpico di Torino;Marco Di Bello;Match Report;
16;Wed;06.01.21;15:00;Crotone;0.8;1–3;2.2;Roma;;Stadio Ezio Scida;Marco Piccinini;Match Report;
16;Wed;06.01.21;18:00;Napoli;3.6;1–2;2;Spezia;;Stadio San Paolo;Maurizio Mariani;Match Report;
16;Wed;06.01.21;20:45;Milan;1.3;1–3;1.7;Juventus;;Stadio Giuseppe Meazza;Massimiliano Irrati;Match Report;
;;;;;;;;;;;;;
17;Sat;09.01.21;15:00;Benevento;0.9;1–4;4.3;Atalanta;;Stadio Ciro Vigorito;Gianluca Manganiello;Match Report;
17;Sat;09.01.21;18:00;Genoa;1.4;2–0;0.5;Bologna;;Stadio Comunale Luigi Ferraris;Daniele Doveri;Match Report;
17;Sat;09.01.21;20:45;Milan;1.6;2–0;0.6;Torino;;Stadio Giuseppe Meazza;Fabio Maresca;Match Report;
17;Sun;10.01.21;12:30;Roma;1.1;2–2;2;Inter;;Stadio Olimpico;Marco Di Bello;Match Report;
17;Sun;10.01.21;15:00;Udinese;2.8;1–2;1.9;Napoli;;Dacia Arena;Fabrizio Pasqua;Match Report;
17;Sun;10.01.21;15:00;Parma;0.6;0–2;3.6;Lazio;;Stadio Ennio Tardini;Luca Pairetto;Match Report;
17;Sun;10.01.21;15:00;Hellas Verona;1.1;2–1;0.7;Crotone;;Stadio Marc'Antonio Bentegodi;Luca Massimi;Match Report;
17;Sun;10.01.21;18:00;Fiorentina;2;1–0;1.3;Cagliari;;Stadio Artemio Franchi;Piero Giacomelli;Match Report;
17;Sun;10.01.21;20:45;Juventus;3.6;3–1;1.1;Sassuolo;;Allianz Stadium;Davide Massa;Match Report;
17;Mon;11.01.21;20:45;Spezia;1.4;2–1;1;Sampdoria;;Stadio Dino Manuzzi;Marco Piccinini;Match Report;
;;;;;;;;;;;;;
18;Fri;15.01.21;20:45;Lazio;1;3–0;1.3;Roma;;Stadio Olimpico;Daniele Orsato;Match Report;
18;Sat;16.01.21;15:00;Bologna;1.8;1–0;0.9;Hellas Verona;;Stadio Renato Dall'Ara;Maurizio Mariani;Match Report;
18;Sat;16.01.21;18:00;Torino;1;0–0;0.4;Spezia;;Stadio Olimpico di Torino;Michael Fabbri;Match Report;
18;Sat;16.01.21;20:45;Sampdoria;1.9;2–1;1.9;Udinese;;Stadio Comunale Luigi Ferraris;Juan Sacchi;Match Report;
18;Sun;17.01.21;12:30;Napoli;1.8;6–0;0.9;Fiorentina;;Stadio San Paolo;Daniele Chiffi;Match Report;
18;Sun;17.01.21;15:00;Crotone;1.4;4–1;2.4;Benevento;;Stadio Ezio Scida;Simone Sozza;Match Report;
18;Sun;17.01.21;15:00;Sassuolo;1.8;1–1;0.9;Parma;;Stadio Città del Tricolore;Ivan Pezzuto;Match Report;
18;Sun;17.01.21;18:00;Atalanta;1.8;0–0;0.8;Genoa;;Stadio Atleti Azzurri d'Italia;Livio Marinelli;Match Report;
18;Sun;17.01.21;20:45;Inter;2;2–0;0.5;Juventus;;Stadio Giuseppe Meazza;Daniele Doveri;Match Report;
18;Mon;18.01.21;20:45;Cagliari;1.2;0–2;2;Milan;;Sardegna Arena;Rosario Abisso;Match Report;
;;;;;;;;;;;;;
10;Wed;20.01.21;15:00;Udinese;0.3;1–1;1.4;Atalanta;;Dacia Arena;Giampaolo Calvarese;Match Report;
;;;;;;;;;;;;;
19;Fri;22.01.21;20:45;Benevento;1.9;2–2;1.5;Torino;;Stadio Ciro Vigorito;Piero Giacomelli;Match Report;
19;Sat;23.01.21;15:00;Roma;2.6;4–3;1.2;Spezia;;Stadio Olimpico;Luca Pairetto;Match Report;
19;Sat;23.01.21;18:00;Milan;1.6;0–3;2.4;Atalanta;;Stadio Giuseppe Meazza;Maurizio Mariani;Match Report;
19;Sat;23.01.21;18:00;Udinese;0.5;0–0;0.8;Inter;;Dacia Arena;Fabio Maresca;Match Report;
19;Sat;23.01.21;20:45;Fiorentina;1.6;2–1;0.7;Crotone;;Stadio Artemio Franchi;Marco Piccinini;Match Report;
19;Sun;24.01.21;12:30;Juventus;2.7;2–0;0.5;Bologna;;Allianz Stadium;Juan Sacchi;Match Report;
19;Sun;24.01.21;15:00;Genoa;1.9;1–0;1.1;Cagliari;;Stadio Comunale Luigi Ferraris;Marco Di Bello;Match Report;
19;Sun;24.01.21;15:00;Hellas Verona;1.7;3–1;0.9;Napoli;;Stadio Marc'Antonio Bentegodi;Michael Fabbri;Match Report;
19;Sun;24.01.21;18:00;Lazio;1.4;2–1;0.6;Sassuolo;;Stadio Olimpico;Antonio Giua;Match Report;
19;Sun;24.01.21;20:45;Parma;0.8;0–2;1.3;Sampdoria;;Stadio Ennio Tardini;Gianluca Manganiello;Match Report;
;;;;;;;;;;;;;
20;Fri;29.01.21;20:45;Torino;2.1;1–1;1.3;Fiorentina;;Stadio Olimpico di Torino;Marco Di Bello;Match Report;
20;Sat;30.01.21;15:00;Bologna;1.1;1–2;2.7;Milan;;Stadio Renato Dall'Ara;Daniele Doveri;Match Report;
20;Sat;30.01.21;18:00;Sampdoria;0.4;0–2;1.9;Juventus;;Stadio Comunale Luigi Ferraris;Michael Fabbri;Match Report;
20;Sat;30.01.21;20:45;Inter;1.6;4–0;0;Benevento;;Stadio Giuseppe Meazza;Fabrizio Pasqua;Match Report;
20;Sun;31.01.21;12:30;Spezia;0.8;0–1;1;Udinese;;Stadio Dino Manuzzi;Antonio Di Martino;Match Report;
20;Sun;31.01.21;15:00;Atalanta;1.2;1–3;2.9;Lazio;;Stadio Atleti Azzurri d'Italia;Daniele Chiffi;Match Report;
20;Sun;31.01.21;15:00;Crotone;0.6;0–3;1;Genoa;;Stadio Ezio Scida;Piero Giacomelli;Match Report;
20;Sun;31.01.21;15:00;Cagliari;0.7;1–1;1.7;Sassuolo;;Sardegna Arena;Maurizio Mariani;Match Report;
