Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
9;Sat;27.10.12;;Espanyol;0–0;Málaga;;Cornellá - El Prat;Delgado Ferreiro;Match Report;
9;Sun;28.10.12;;Atlético Madrid;3–1;Osasuna;;Vicente Calderón;Mateu Lahoz;Match Report;
9;Sun;28.10.12;;Zaragoza;2–1;Sevilla;;La Romareda;Del Cerro Grande;Match Report;
9;Sun;28.10.12;;Levante;3–1;Granada;;Ciutat de Valencia;Iglesias Villanueva;Match Report;
9;Sun;28.10.12;;Athletic Club;1–2;Getafe;;San Mamés;Gil Manzano;Match Report;
9;Sun;28.10.12;;Mallorca;0–5;Real Madrid;;Son Moix;González González;Match Report;
9;Mon;29.10.12;;Valladolid;2–2;Real Sociedad;;José Zorrilla;Álvarez Izquierdo;Match Report;
;;;;;;;;;;;
10;Sat;03.11.12;;Real Madrid;4–0;Zaragoza;;Santiago Bernabéu;Estrada Fernández;Match Report;
10;Sat;03.11.12;;Barcelona;3–1;Celta Vigo;;Camp Nou;Fernández Borbalán;Match Report;
10;Sat;03.11.12;;Valencia;2–0;Atlético Madrid;;Mestalla;Teixeira Vitienes;Match Report;
10;Sat;03.11.12;;Málaga;1–2;Rayo Vallecano;;La Rosaleda;Teixeira Vitienes;Match Report;
10;Sun;04.11.12;;Real Sociedad;0–1;Espanyol;;Anoeta;Paradas Romero;Match Report;
10;Sun;04.11.12;;Osasuna;0–1;Valladolid;;Reyno de Navarra;Pérez Montero;Match Report;
10;Sun;04.11.12;;Sevilla;0–0;Levante;;Ramón Sánchez Pizjuán;Clos Gómez;Match Report;
10;Sun;04.11.12;;Granada;1–2;Athletic Club;;Nuevo Los Cármenes;Muñiz Fernández;Match Report;
10;Sun;04.11.12;;La Coruña;1–0;Mallorca;;Riazor;Velasco Carballo;Match Report;
10;Mon;05.11.12;;Getafe;2–4;Betis;;Coliseum Alfonso Pérez;Ayza Gámez;Match Report;
;;;;;;;;;;;
11;Fri;09.11.12;;Betis;1–2;Granada;;Benito Villamarín;Delgado Ferreiro;Match Report;
11;Sat;10.11.12;;Zaragoza;5–3;La Coruña;;La Romareda;Teixeira Vitienes;Match Report;
11;Sat;10.11.12;;Málaga;1–2;Real Sociedad;;La Rosaleda;Undiano Mallenco;Match Report;
11;Sat;10.11.12;;Rayo Vallecano;3–2;Celta Vigo;;Estadio de Vallecas Teresa Rivero;Álvarez Izquierdo;Match Report;
11;Sat;10.11.12;;Espanyol;0–3;Osasuna;;Cornellá - El Prat;Gil Manzano;Match Report;
11;Sun;11.11.12;;Atlético Madrid;2–0;Getafe;;Vicente Calderón;Paradas Romero;Match Report;
11;Sun;11.11.12;;Athletic Club;2–1;Sevilla;;San Mamés;Hernández Hernández;Match Report;
11;Sun;11.11.12;;Valladolid;1–1;Valencia;;José Zorrilla;Velasco Carballo;Match Report;
11;Sun;11.11.12;;Mallorca;2–4;Barcelona;;Son Moix;Iglesias Villanueva;Match Report;
11;Sun;11.11.12;;Levante;1–2;Real Madrid;;Ciutat de Valencia;Muñiz Fernández;Match Report;
;;;;;;;;;;;
12;Sat;17.11.12;;Real Madrid;5–1;Athletic Club;;Santiago Bernabéu;Teixeira Vitienes;Match Report;
12;Sat;17.11.12;;Barcelona;3–1;Zaragoza;;Camp Nou;Ayza Gámez;Match Report;
12;Sat;17.11.12;;Valencia;2–1;Espanyol;;Mestalla;Del Cerro Grande;Match Report;
12;Sat;17.11.12;;Osasuna;0–0;Málaga;;Reyno de Navarra;Estrada Fernández;Match Report;
12;Sun;18.11.12;;Getafe;2–1;Valladolid;;Coliseum Alfonso Pérez;Clos Gómez;Match Report;
12;Sun;18.11.12;;Granada;0–1;Atlético Madrid;;Nuevo Los Cármenes;González González;Match Report;
12;Sun;18.11.12;;La Coruña;0–2;Levante;;Riazor;Pérez Lasa;Match Report;
12;Sun;18.11.12;;Celta Vigo;1–1;Mallorca;;Balaídos;Pérez Montero;Match Report;
12;Sun;18.11.12;;Sevilla;5–1;Betis;;Ramón Sánchez Pizjuán;Teixeira Vitienes;Match Report;
12;Mon;19.11.12;;Real Sociedad;4–0;Rayo Vallecano;;Anoeta;Mateu Lahoz;Match Report;
;;;;;;;;;;;
13;Fri;23.11.12;;Real Sociedad;0–0;Osasuna;;Anoeta;Velasco Carballo;Match Report;
13;Sat;24.11.12;;Rayo Vallecano;2–0;Mallorca;;Estadio de Vallecas Teresa Rivero;Teixeira Vitienes;Match Report;
13;Sat;24.11.12;;Valladolid;1–0;Granada;;José Zorrilla;Pérez Lasa;Match Report;
13;Sat;24.11.12;;Betis;1–0;Real Madrid;;Benito Villamarín;Gil Manzano;Match Report;
13;Sat;24.11.12;;Málaga;4–0;Valencia;;La Rosaleda;Muñiz Fernández;Match Report;
13;Sun;25.11.12;;Levante;0–4;Barcelona;;Ciutat de Valencia;Pérez Montero;Match Report;
13;Sun;25.11.12;;Athletic Club;1–1;La Coruña;;San Mamés;Álvarez Izquierdo;Match Report;
13;Sun;25.11.12;;Atlético Madrid;4–0;Sevilla;;Vicente Calderón;Iglesias Villanueva;Match Report;
13;Sun;25.11.12;;Espanyol;0–2;Getafe;;Cornellá - El Prat;Hernández Hernández;Match Report;
13;Mon;26.11.12;;Zaragoza;0–1;Celta Vigo;;La Romareda;Delgado Ferreiro;Match Report;
;;;;;;;;;;;
14;Fri;30.11.12;;Osasuna;1–0;Rayo Vallecano;;Reyno de Navarra;Delgado Ferreiro;Match Report;
14;Sat;01.12.12;;Getafe;1–0;Málaga;;Coliseum Alfonso Pérez;González González;Match Report;
14;Sat;01.12.12;;Barcelona;5–1;Athletic Club;;Camp Nou;Mateu Lahoz;Match Report;
14;Sat;01.12.12;;Valencia;2–5;Real Sociedad;;Mestalla;Clos Gómez;Match Report;
14;Sat;01.12.12;;Real Madrid;2–0;Atlético Madrid;;Santiago Bernabéu;Undiano Mallenco;Match Report;
14;Sun;02.12.12;;Mallorca;1–1;Zaragoza;;Son Moix;Pérez Lasa;Match Report;
14;Sun;02.12.12;;La Coruña;2–3;Betis;;Riazor;Del Cerro Grande;Match Report;
14;Sun;02.12.12;;Granada;0–0;Espanyol;;Nuevo Los Cármenes;Ayza Gámez;Match Report;
14;Sun;02.12.12;;Celta Vigo;1–1;Levante;;Balaídos;Estrada Fernández;Match Report;
14;Mon;03.12.12;;Sevilla;1–2;Valladolid;;Ramón Sánchez Pizjuán;Teixeira Vitienes;Match Report;
;;;;;;;;;;;
15;Fri;07.12.12;;Espanyol;2–2;Sevilla;;Cornellá - El Prat;Muñiz Fernández;Match Report;
15;Sat;08.12.12;;Osasuna;0–1;Valencia;;Reyno de Navarra;Iglesias Villanueva;Match Report;
15;Sat;08.12.12;;Valladolid;2–3;Real Madrid;;José Zorrilla;Pérez Montero;Match Report;
15;Sat;08.12.12;;Málaga;4–0;Granada;;La Rosaleda;Clos Gómez;Match Report;
15;Sat;08.12.12;;Real Sociedad;1–1;Getafe;;Anoeta;Estrada Fernández;Match Report;
15;Sun;09.12.12;;Atlético Madrid;6–0;La Coruña;;Vicente Calderón;Hernández Hernández;Match Report;
15;Sun;09.12.12;;Levante;4–0;Mallorca;;Ciutat de Valencia;Delgado Ferreiro;Match Report;
15;Sun;09.12.12;;Betis;1–2;Barcelona;;Benito Villamarín;Velasco Carballo;Match Report;
15;Sun;09.12.12;;Athletic Club;1–0;Celta Vigo;;San Mamés;Teixeira Vitienes;Match Report;
15;Mon;10.12.12;;Rayo Vallecano;0–2;Zaragoza;;Estadio de Vallecas Teresa Rivero;Undiano Mallenco;Match Report;
;;;;;;;;;;;
16;Sat;15.12.12;;Sevilla;0–2;Málaga;;Ramón Sánchez Pizjuán;Ayza Gámez;Match Report;
16;Sat;15.12.12;;Mallorca;0–1;Athletic Club;;Son Moix;Del Cerro Grande;Match Report;
16;Sat;15.12.12;;Getafe;1–1;Osasuna;;Coliseum Alfonso Pérez;Teixeira Vitienes;Match Report;
16;Sat;15.12.12;;Granada;0–0;Real Sociedad;;Nuevo Los Cármenes;Teixeira Vitienes;Match Report;
16;Sun;16.12.12;;Barcelona;4–1;Atlético Madrid;;Camp Nou;Pérez Lasa;Match Report;
16;Sun;16.12.12;;Valencia;0–1;Rayo Vallecano;;Mestalla;Álvarez Izquierdo;Match Report;
16;Sun;16.12.12;;Zaragoza;0–1;Levante;;La Romareda;Iglesias Villanueva;Match Report;
16;Sun;16.12.12;;Real Madrid;2–2;Espanyol;;Santiago Bernabéu;Mateu Lahoz;Match Report;
16;Mon;17.12.12;;La Coruña;0–0;Valladolid;;Riazor;Gil Manzano;Match Report;
16;Mon;17.12.12;;Celta Vigo;0–1;Betis;;Balaídos;González González;Match Report;
;;;;;;;;;;;
17;Thu;20.12.12;;Real Sociedad;2–1;Sevilla;;Anoeta;Álvarez Izquierdo;Match Report;
17;Thu;20.12.12;;Espanyol;2–0;La Coruña;;Cornellá - El Prat;Velasco Carballo;Match Report;
17;Thu;20.12.12;;Rayo Vallecano;3–0;Levante;;Estadio de Vallecas Teresa Rivero;Teixeira Vitienes;Match Report;
17;Fri;21.12.12;;Atlético Madrid;1–0;Celta Vigo;;Vicente Calderón;Pérez Montero;Match Report;
17;Fri;21.12.12;;Valencia;4–2;Getafe;;Mestalla;Delgado Ferreiro;Match Report;
17;Sat;22.12.12;;Osasuna;1–2;Granada;;Reyno de Navarra;González González;Match Report;
17;Sat;22.12.12;;Athletic Club;0–2;Zaragoza;;San Mamés;Mateu Lahoz;Match Report;
17;Sat;22.12.12;;Valladolid;1–3;Barcelona;;José Zorrilla;Clos Gómez;Match Report;
17;Sat;22.12.12;;Betis;1–2;Mallorca;;Benito Villamarín;Undiano Mallenco;Match Report;
17;Sat;22.12.12;;Málaga;3–2;Real Madrid;;La Rosaleda;Hernández Hernández;Match Report;
;;;;;;;;;;;
18;Fri;04.01.13;;Zaragoza;1–2;Betis;;La Romareda;Teixeira Vitienes;Match Report;
18;Sat;05.01.13;;La Coruña;1–0;Málaga;;Riazor;Teixeira Vitienes;Match Report;
18;Sat;05.01.13;;Granada;1–2;Valencia;;Nuevo Los Cármenes;Undiano Mallenco;Match Report;
18;Sat;05.01.13;;Levante;3–1;Athletic Club;;Ciutat de Valencia;Paradas Romero;Match Report;
18;Sat;05.01.13;;Sevilla;1–0;Osasuna;;Ramón Sánchez Pizjuán;Del Cerro Grande;Match Report;
18;Sun;06.01.13;;Real Madrid;4–3;Real Sociedad;;Santiago Bernabéu;Iglesias Villanueva;Match Report;
18;Sun;06.01.13;;Celta Vigo;3–1;Valladolid;;Balaídos;Velasco Carballo;Match Report;
18;Sun;06.01.13;;Mallorca;1–1;Atlético Madrid;;Son Moix;Mateu Lahoz;Match Report;
18;Sun;06.01.13;;Barcelona;4–0;Espanyol;;Camp Nou;Gil Manzano;Match Report;
18;Mon;07.01.13;;Rayo Vallecano;3–1;Getafe;;Estadio de Vallecas Teresa Rivero;Ayza Gámez;Match Report;
;;;;;;;;;;;
19;Fri;11.01.13;;Athletic Club;1–2;Rayo Vallecano;;San Mamés;Pérez Montero;Match Report;
19;Sat;12.01.13;;Valladolid;3–1;Mallorca;;José Zorrilla;Hernández Hernández;Match Report;
19;Sat;12.01.13;;Espanyol;1–0;Celta Vigo;;Cornellá - El Prat;Pérez Lasa;Match Report;
19;Sat;12.01.13;;Osasuna;0–0;Real Madrid;;Reyno de Navarra;Clos Gómez;Match Report;
19;Sat;12.01.13;;Valencia;2–0;Sevilla;;Mestalla;Estrada Fernández;Match Report;
19;Sun;13.01.13;;Atlético Madrid;2–0;Zaragoza;;Vicente Calderón;González González;Match Report;
19;Sun;13.01.13;;Málaga;1–3;Barcelona;;La Rosaleda;Delgado Ferreiro;Match Report;
19;Sun;13.01.13;;Betis;2–0;Levante;;Benito Villamarín;Muñiz Fernández;Match Report;
19;Sun;13.01.13;;Real Sociedad;1–1;La Coruña;;Anoeta;Del Cerro Grande;Match Report;
19;Mon;14.01.13;;Getafe;2–2;Granada;;Coliseum Alfonso Pérez;Álvarez Izquierdo;Match Report;
;;;;;;;;;;;
20;Fri;18.01.13;;Espanyol;3–2;Mallorca;;Cornellá - El Prat;Clos Gómez;Match Report;
20;Sat;19.01.13;;Málaga;1–1;Celta Vigo;;La Rosaleda;Estrada Fernández;Match Report;
20;Sat;19.01.13;;Getafe;1–1;Sevilla;;Coliseum Alfonso Pérez;Mateu Lahoz;Match Report;
20;Sat;19.01.13;;Real Sociedad;3–2;Barcelona;;Anoeta;Undiano Mallenco;Match Report;
20;Sat;19.01.13;;Granada;2–0;Rayo Vallecano;;Nuevo Los Cármenes;Iglesias Villanueva;Match Report;
20;Sun;20.01.13;;Valencia;0–5;Real Madrid;;Mestalla;Teixeira Vitienes;Match Report;
20;Sun;20.01.13;;Atlético Madrid;2–0;Levante;;Vicente Calderón;Delgado Ferreiro;Match Report;
20;Sun;20.01.13;;Osasuna;2–1;La Coruña;;Reyno de Navarra;Pérez Lasa;Match Report;
20;Sun;20.01.13;;Valladolid;2–0;Zaragoza;;José Zorrilla;Del Cerro Grande;Match Report;
20;Mon;21.01.13;;Betis;1–1;Athletic Club;;Benito Villamarín;Ayza Gámez;Match Report;
;;;;;;;;;;;
21;Sat;26.01.13;;Levante;2–1;Valladolid;;Ciutat de Valencia;Álvarez Izquierdo;Match Report;
21;Sat;26.01.13;;Zaragoza;0–0;Espanyol;;La Romareda;Pérez Montero;Match Report;
21;Sat;26.01.13;;La Coruña;2–3;Valencia;;Riazor;Clos Gómez;Match Report;
21;Sat;26.01.13;;Celta Vigo;1–1;Real Sociedad;;Balaídos;Paradas Romero;Match Report;
21;Sun;27.01.13;;Real Madrid;4–0;Getafe;;Santiago Bernabéu;González González;Match Report;
21;Sun;27.01.13;;Athletic Club;3–0;Atlético Madrid;;San Mamés;Muñiz Fernández;Match Report;
21;Sun;27.01.13;;Barcelona;5–1;Osasuna;;Camp Nou;Teixeira Vitienes;Match Report;
21;Sun;27.01.13;;Mallorca;2–3;Málaga;;Son Moix;Velasco Carballo;Match Report;
21;Sun;27.01.13;;Rayo Vallecano;3–0;Betis;;Estadio de Vallecas Teresa Rivero;Hernández Hernández;Match Report;
21;Mon;28.01.13;;Sevilla;3–0;Granada;;Ramón Sánchez Pizjuán;Gil Manzano;Match Report;
;;;;;;;;;;;
22;Fri;01.02.13;;Valladolid;2–2;Athletic Club;;José Zorrilla;Estrada Fernández;Match Report;
22;Sat;02.02.13;;Getafe;3–1;La Coruña;;Coliseum Alfonso Pérez;Paradas Romero;Match Report;
22;Sat;02.02.13;;Espanyol;3–2;Levante;;Cornellá - El Prat;Del Cerro Grande;Match Report;
22;Sat;02.02.13;;Granada;1–0;Real Madrid;;Nuevo Los Cármenes;Mateu Lahoz;Match Report;
22;Sat;02.02.13;;Osasuna;1–0;Celta Vigo;;Reyno de Navarra;Hernández Hernández;Match Report;
22;Sun;03.02.13;;Málaga;1–1;Zaragoza;;La Rosaleda;Álvarez Izquierdo;Match Report;
22;Sun;03.02.13;;Sevilla;2–1;Rayo Vallecano;;Ramón Sánchez Pizjuán;Muñiz Fernández;Match Report;
22;Sun;03.02.13;;Real Sociedad;3–0;Mallorca;;Anoeta;Teixeira Vitienes;Match Report;
22;Sun;03.02.13;;Atlético Madrid;1–0;Betis;;Vicente Calderón;Undiano Mallenco;Match Report;
22;Sun;03.02.13;;Valencia;1–1;Barcelona;;Mestalla;González González;Match Report;
;;;;;;;;;;;
23;Sat;09.02.13;;Mallorca;1–1;Osasuna;;Son Moix;Pérez Montero;Match Report;
23;Sat;09.02.13;;Real Madrid;4–1;Sevilla;;Santiago Bernabéu;Delgado Ferreiro;Match Report;
23;Sat;09.02.13;;Celta Vigo;0–1;Valencia;;Balaídos;Teixeira Vitienes;Match Report;
23;Sat;09.02.13;;La Coruña;0–3;Granada;;Riazor;Ayza Gámez;Match Report;
23;Sat;09.02.13;;Levante;1–2;Málaga;;Ciutat de Valencia;Clos Gómez;Match Report;
23;Sun;10.02.13;;Zaragoza;1–2;Real Sociedad;;La Romareda;Gil Manzano;Match Report;
23;Sun;10.02.13;;Athletic Club;0–4;Espanyol;;San Mamés;Velasco Carballo;Match Report;
23;Sun;10.02.13;;Rayo Vallecano;2–1;Atlético Madrid;;Estadio de Vallecas Teresa Rivero;Estrada Fernández;Match Report;
23;Sun;10.02.13;;Barcelona;6–1;Getafe;;Camp Nou;Iglesias Villanueva;Match Report;
23;Mon;11.02.13;;Betis;0–0;Valladolid;;Benito Villamarín;Pérez Lasa;Match Report;
;;;;;;;;;;;
24;Fri;15.02.13;;Sevilla;3–1;La Coruña;;Ramón Sánchez Pizjuán;Teixeira Vitienes;Match Report;
24;Sat;16.02.13;;Getafe;3–1;Celta Vigo;;Coliseum Alfonso Pérez;Ayza Gámez;Match Report;
24;Sat;16.02.13;;Málaga;1–0;Athletic Club;;La Rosaleda;González González;Match Report;
24;Sat;16.02.13;;Osasuna;1–0;Zaragoza;;Reyno de Navarra;Velasco Carballo;Match Report;
24;Sat;16.02.13;;Granada;1–2;Barcelona;;Nuevo Los Cármenes;Del Cerro Grande;Match Report;
24;Sun;17.02.13;;Real Madrid;2–0;Rayo Vallecano;;Santiago Bernabéu;Paradas Romero;Match Report;
24;Sun;17.02.13;;Espanyol;1–0;Betis;;Cornellá - El Prat;Gil Manzano;Match Report;
24;Sun;17.02.13;;Real Sociedad;1–1;Levante;;Anoeta;Hernández Hernández;Match Report;
24;Sun;17.02.13;;Valencia;2–0;Mallorca;;Mestalla;Pérez Lasa;Match Report;
24;Sun;17.02.13;;Valladolid;0–3;Atlético Madrid;;José Zorrilla;Iglesias Villanueva;Match Report;
;;;;;;;;;;;
25;Fri;22.02.13;;Athletic Club;1–3;Real Sociedad;;San Mamés;Undiano Mallenco;Match Report;
25;Sat;23.02.13;;Zaragoza;2–2;Valencia;;La Romareda;Del Cerro Grande;Match Report;
25;Sat;23.02.13;;Mallorca;1–3;Getafe;;Son Moix;Teixeira Vitienes;Match Report;
25;Sat;23.02.13;;La Coruña;1–2;Real Madrid;;Riazor;Álvarez Izquierdo;Match Report;
25;Sat;23.02.13;;Barcelona;2–1;Sevilla;;Camp Nou;Velasco Carballo;Match Report;
25;Sun;24.02.13;;Celta Vigo;2–1;Granada;;Balaídos;Muñiz Fernández;Match Report;
