Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
22;Sat;30.01.16;18:00;Atalanta;1–1;Sassuolo;13,640;Stadio Atleti Azzurri d'Italia;Claudio Gavillucci;Match Report;
22;Sat;30.01.16;20:45;Roma;3–1;Frosinone;29,799;Stadio Olimpico;Marco Guida;Match Report;
22;Sun;31.01.16;12:30;Chievo;0–4;Juventus;25,000;Stadio Marc'Antonio Bentegodi;Daniele Doveri;Match Report;
22;Sun;31.01.16;15:00;Torino;0–0;Hellas Verona;15,838;Stadio Olimpico di Torino;Maurizio Mariani;Match Report;
22;Sun;31.01.16;15:00;Bologna;3–2;Sampdoria;30,777;Stadio Renato Dall'Ara;Michael Fabbri;Match Report;
22;Sun;31.01.16;15:00;Napoli;5–1;Empoli;39,986;Stadio San Paolo;Davide Massa;Match Report;
22;Sun;31.01.16;15:00;Genoa;0–0;Fiorentina;20,832;Stadio Comunale Luigi Ferraris;Piero Giacomelli;Match Report;
22;Sun;31.01.16;15:00;Udinese;0–0;Lazio;13,611;Dacia Arena;Domenico Celi;Match Report;
22;Sun;31.01.16;20:45;Milan;3–0;Inter;77,043;Stadio Giuseppe Meazza;Antonio Damato;Match Report;
;;;;;;;;;;;
23;Tue;02.02.16;20:45;Sassuolo;0–2;Roma;11,102;Stadio Città del Tricolore;Giampaolo Calvarese;Match Report;
23;Wed;03.02.16;18:30;Frosinone;1–0;Bologna;6,177;Stadio Comunale Matusa;Andrea Gervasoni;Match Report;
23;Wed;03.02.16;20:45;Juventus;1–0;Genoa;37,151;Allianz Stadium;Carmine Russo;Match Report;
23;Wed;03.02.16;20:45;Palermo;0–2;Milan;17,605;Stadio Renzo Barbera;Paolo Mazzoleni;Match Report;
23;Wed;03.02.16;20:45;Lazio;0–2;Napoli;34,419;Stadio Olimpico;Massimiliano Irrati;Match Report;
23;Wed;03.02.16;20:45;Fiorentina;2–1;Carpi;22,791;Stadio Artemio Franchi;Angelo Cervellera;Match Report;
23;Wed;03.02.16;20:45;Sampdoria;2–2;Torino;20,223;Stadio Comunale Luigi Ferraris;Marco Guida;Match Report;
23;Wed;03.02.16;20:45;Empoli;1–1;Udinese;7,581;Stadio Carlo Castellani;Eugenio Abbattista;Match Report;
23;Wed;03.02.16;20:45;Inter;1–0;Chievo;31,494;Stadio Giuseppe Meazza;Paolo Valeri;Match Report;
23;Wed;03.02.16;20:45;Hellas Verona;2–1;Atalanta;15,490;Stadio Marc'Antonio Bentegodi;Marco Di Bello;Match Report;
;;;;;;;;;;;
24;Sat;06.02.16;18:00;Bologna;1–1;Fiorentina;19,591;Stadio Renato Dall'Ara;Luca Banti;Match Report;
24;Sat;06.02.16;20:45;Genoa;0–0;Lazio;19,670;Stadio Comunale Luigi Ferraris;Daniele Orsato;Match Report;
24;Sun;07.02.16;12:30;Hellas Verona;3–3;Inter;21,104;Stadio Marc'Antonio Bentegodi;Piero Giacomelli;Match Report;
24;Sun;07.02.16;15:00;Milan;1–1;Udinese;27,656;Stadio Giuseppe Meazza;Massimiliano Irrati;Match Report;
24;Sun;07.02.16;15:00;Torino;1–2;Chievo;14,327;Stadio Olimpico di Torino;Gianluca Rocchi;Match Report;
24;Sun;07.02.16;15:00;Napoli;1–0;Carpi;37,274;Stadio San Paolo;Daniele Doveri;Match Report;
24;Sun;07.02.16;15:00;Frosinone;0–2;Juventus;7,954;Stadio Comunale Matusa;Davide Massa;Match Report;
24;Sun;07.02.16;15:00;Sassuolo;2–2;Palermo;8,719;Stadio Città del Tricolore;Maurizio Mariani;Match Report;
24;Sun;07.02.16;18:00;Atalanta;0–0;Empoli;12,352;Stadio Atleti Azzurri d'Italia;Michael Fabbri;Match Report;
24;Sun;07.02.16;20:45;Roma;2–1;Sampdoria;28,301;Stadio Olimpico;Domenico Celi;Match Report;
;;;;;;;;;;;
25;Thu;11.02.16;20:45;Lazio;5–2;Hellas Verona;2,304;Stadio Olimpico;Andrea Gervasoni;Match Report;
25;Fri;12.02.16;20:45;Carpi;1–3;Roma;9,166;Stadio Sandro Cabassi;Paolo Tagliavento;Match Report;
25;Sat;13.02.16;15:00;Empoli;1–2;Frosinone;7,897;Stadio Carlo Castellani;Marco Di Bello;Match Report;
25;Sat;13.02.16;18:00;Chievo;1–1;Sassuolo;12,000;Stadio Marc'Antonio Bentegodi;Davide Ghersini;Match Report;
25;Sat;13.02.16;20:45;Juventus;1–0;Napoli;41,305;Allianz Stadium;Daniele Orsato;Match Report;
25;Sun;14.02.16;12:30;Milan;2–1;Genoa;30,547;Stadio Giuseppe Meazza;Giampaolo Calvarese;Match Report;
25;Sun;14.02.16;15:00;Sampdoria;0–0;Atalanta;20,341;Stadio Comunale Luigi Ferraris;Antonio Damato;Match Report;
25;Sun;14.02.16;15:00;Palermo;1–3;Torino;13,820;Stadio Renzo Barbera;Angelo Cervellera;Match Report;
25;Sun;14.02.16;15:00;Udinese;0–1;Bologna;14,975;Dacia Arena;Carmine Russo;Match Report;
25;Sun;14.02.16;20:45;Fiorentina;2–1;Inter;30,486;Stadio Artemio Franchi;Paolo Mazzoleni;Match Report;
;;;;;;;;;;;
26;Fri;19.02.16;20:45;Bologna;0–0;Juventus;29,463;Stadio Renato Dall'Ara;Massimiliano Irrati;Match Report;
26;Sat;20.02.16;18:00;Hellas Verona;3–1;Chievo;22,469;Stadio Marc'Antonio Bentegodi;Marco Guida;Match Report;
26;Sat;20.02.16;20:45;Inter;3–1;Sampdoria;39,055;Stadio Giuseppe Meazza;Davide Massa;Match Report;
26;Sun;21.02.16;15:00;Genoa;2–1;Udinese;19,061;Stadio Comunale Luigi Ferraris;Andrea Gervasoni;Match Report;
26;Sun;21.02.16;15:00;Torino;0–0;Carpi;22,891;Stadio Olimpico di Torino;Claudio Gavillucci;Match Report;
26;Sun;21.02.16;15:00;Sassuolo;3–2;Empoli;11,000;Stadio Città del Tricolore;Paolo Valeri;Match Report;
26;Sun;21.02.16;15:00;Atalanta;2–3;Fiorentina;15,415;Stadio Atleti Azzurri d'Italia;Domenico Celi;Match Report;
26;Sun;21.02.16;18:00;Frosinone;0–0;Lazio;7,954;Stadio Comunale Matusa;Carmine Russo;Match Report;
26;Sun;21.02.16;20:45;Roma;5–0;Palermo;48,744;Stadio Olimpico;Piero Giacomelli;Match Report;
26;Mon;22.02.16;21:00;Napoli;1–1;Milan;54,758;Stadio San Paolo;Luca Banti;Match Report;
;;;;;;;;;;;
27;Sat;27.02.16;18:00;Empoli;1–3;Roma;19,501;Stadio Carlo Castellani;Andrea Gervasoni;Match Report;
27;Sat;27.02.16;20:45;Milan;1–0;Torino;33,748;Stadio Giuseppe Meazza;Domenico Celi;Match Report;
27;Sun;28.02.16;12:30;Palermo;0–0;Bologna;15,566;Stadio Renzo Barbera;Marco Di Bello;Match Report;
27;Sun;28.02.16;15:00;Carpi;1–1;Atalanta;6,699;Stadio Alberto Braglia;Giampaolo Calvarese;Match Report;
27;Sun;28.02.16;15:00;Udinese;2–0;Hellas Verona;14,776;Dacia Arena;Daniele Doveri;Match Report;
27;Sun;28.02.16;15:00;Sampdoria;2–0;Frosinone;20,622;Stadio Comunale Luigi Ferraris;Daniele Orsato;Match Report;
27;Sun;28.02.16;15:00;Chievo;1–0;Genoa;10,000;Stadio Marc'Antonio Bentegodi;Michael Fabbri;Match Report;
27;Sun;28.02.16;20:45;Juventus;2–0;Inter;40,204;Allianz Stadium;Gianluca Rocchi;Match Report;
27;Mon;29.02.16;19:00;Lazio;0–2;Sassuolo;13,995;Stadio Olimpico;Antonio Damato;Match Report;
27;Mon;29.02.16;21:00;Fiorentina;1–1;Napoli;55,775;Stadio Artemio Franchi;Paolo Tagliavento;Match Report;
;;;;;;;;;;;
28;Fri;04.03.16;20:45;Roma;4–1;Fiorentina;36,263;Stadio Olimpico;Massimiliano Irrati;Match Report;
28;Sat;05.03.16;18:00;Hellas Verona;0–3;Sampdoria;18,900;Stadio Marc'Antonio Bentegodi;Angelo Cervellera;Match Report;
28;Sat;05.03.16;20:45;Napoli;3–1;Chievo;33,239;Stadio San Paolo;Marco Di Bello;Match Report;
28;Sun;06.03.16;12:30;Torino;1–1;Lazio;18,863;Stadio Olimpico di Torino;Davide Massa;Match Report;
28;Sun;06.03.16;15:00;Sassuolo;2–0;Milan;17,697;Stadio Città del Tricolore;Piero Giacomelli;Match Report;
28;Sun;06.03.16;15:00;Atalanta;0–2;Juventus;19,770;Stadio Atleti Azzurri d'Italia;Paolo Valeri;Match Report;
28;Sun;06.03.16;15:00;Genoa;1–0;Empoli;21,134;Stadio Comunale Luigi Ferraris;Maurizio Mariani;Match Report;
28;Sun;06.03.16;15:00;Frosinone;2–0;Udinese;6,510;Stadio Comunale Matusa;Nicola Rizzoli;Match Report;
28;Sun;06.03.16;15:00;Bologna;0–0;Carpi;16,820;Stadio Renato Dall'Ara;Paolo Mazzoleni;Match Report;
28;Sun;06.03.16;20:45;Inter;3–1;Palermo;32,455;Stadio Giuseppe Meazza;Carmine Russo;Match Report;
;;;;;;;;;;;
29;Fri;11.03.16;20:45;Juventus;1–0;Sassuolo;39,690;Allianz Stadium;Domenico Celi;Match Report;
29;Sat;12.03.16;18:00;Empoli;1–1;Sampdoria;15,492;Stadio Carlo Castellani;Michael Fabbri;Match Report;
29;Sat;12.03.16;20:45;Inter;2–1;Bologna;40,267;Stadio Giuseppe Meazza;Giampaolo Calvarese;Match Report;
29;Sun;13.03.16;12:30;Chievo;0–0;Milan;15,000;Stadio Marc'Antonio Bentegodi;Antonio Damato;Match Report;
29;Sun;13.03.16;15:00;Udinese;1–2;Roma;17,626;Dacia Arena;Paolo Mazzoleni;Match Report;
29;Sun;13.03.16;15:00;Carpi;2–1;Frosinone;8,147;Stadio Alberto Braglia;Luca Banti;Match Report;
29;Sun;13.03.16;15:00;Genoa;3–2;Torino;20,225;Stadio Comunale Luigi Ferraris;Daniele Doveri;Match Report;
29;Sun;13.03.16;15:00;Fiorentina;1–1;Hellas Verona;27,094;Stadio Artemio Franchi;Claudio Gavillucci;Match Report;
29;Sun;13.03.16;20:45;Palermo;0–1;Napoli;14,628;Stadio Renzo Barbera;Gianluca Rocchi;Match Report;
29;Sun;13.03.16;20:45;Lazio;2–0;Atalanta;16,553;Stadio Olimpico;Marco Guida;Match Report;
;;;;;;;;;;;
30;Sat;19.03.16;18:00;Empoli;0–0;Palermo;8,597;Stadio Carlo Castellani;Davide Massa;Match Report;
30;Sat;19.03.16;20:45;Roma;1–1;Inter;47,049;Stadio Olimpico;Daniele Orsato;Match Report;
30;Sun;20.03.16;12:30;Atalanta;2–0;Bologna;18,258;Stadio Atleti Azzurri d'Italia;Piero Giacomelli;Match Report;
30;Sun;20.03.16;15:00;Hellas Verona;1–2;Carpi;17,707;Stadio Marc'Antonio Bentegodi;Carmine Russo;Match Report;
30;Sun;20.03.16;15:00;Sassuolo;1–1;Udinese;10,344;Stadio Città del Tricolore;Marco Di Bello;Match Report;
30;Sun;20.03.16;15:00;Frosinone;0–0;Fiorentina;7,454;Stadio Comunale Matusa;Paolo Valeri;Match Report;
30;Sun;20.03.16;15:00;Sampdoria;0–1;Chievo;20,754;Stadio Comunale Luigi Ferraris;Luca Pairetto;Match Report;
30;Sun;20.03.16;15:00;Torino;1–4;Juventus;24,428;Stadio Olimpico di Torino;Nicola Rizzoli;Match Report;
30;Sun;20.03.16;18:00;Napoli;3–1;Genoa;43,917;Stadio San Paolo;Andrea Gervasoni;Match Report;
30;Sun;20.03.16;20:45;Milan;1–1;Lazio;33,481;Stadio Giuseppe Meazza;Paolo Tagliavento;Match Report;
;;;;;;;;;;;
31;Sat;02.04.16;18:00;Carpi;1–3;Sassuolo;7,457;Stadio Alberto Braglia;Angelo Cervellera;Match Report;
31;Sat;02.04.16;20:45;Juventus;1–0;Empoli;38,911;Allianz Stadium;Giampaolo Calvarese;Match Report;
31;Sun;03.04.16;12:30;Udinese;3–1;Napoli;20,162;Dacia Arena;Massimiliano Irrati;Match Report;
31;Sun;03.04.16;15:00;Lazio;1–4;Roma;29,922;Stadio Olimpico;Luca Banti;Match Report;
31;Sun;03.04.16;15:00;Atalanta;2–1;Milan;18,652;Stadio Atleti Azzurri d'Italia;Gianluca Rocchi;Match Report;
31;Sun;03.04.16;15:00;Genoa;4–0;Frosinone;20,033;Stadio Comunale Luigi Ferraris;Paolo Mazzoleni;Match Report;
31;Sun;03.04.16;15:00;Fiorentina;1–1;Sampdoria;28,803;Stadio Artemio Franchi;Andrea Gervasoni;Match Report;
31;Sun;03.04.16;15:00;Chievo;3–1;Palermo;8,000;Stadio Marc'Antonio Bentegodi;Maurizio Mariani;Match Report;
31;Sun;03.04.16;20:45;Inter;1–2;Torino;39,125;Stadio Giuseppe Meazza;Marco Guida;Match Report;
31;Mon;04.04.16;20:45;Bologna;0–1;Hellas Verona;16,606;Stadio Renato Dall'Ara;Davide Ghersini;Match Report;
;;;;;;;;;;;
32;Sat;09.04.16;15:00;Frosinone;0–1;Inter;7,954;Stadio Comunale Matusa;Paolo Tagliavento;Match Report;
32;Sat;09.04.16;18:00;Chievo;1–0;Carpi;8,000;Stadio Marc'Antonio Bentegodi;Michael Fabbri;Match Report;
32;Sat;09.04.16;18:00;Sassuolo;0–1;Genoa;10,249;Stadio Città del Tricolore;Claudio Gavillucci;Match Report;
32;Sat;09.04.16;20:45;Milan;1–2;Juventus;75,393;Stadio Giuseppe Meazza;Daniele Orsato;Match Report;
32;Sun;10.04.16;12:30;Empoli;2–0;Fiorentina;9,651;Stadio Carlo Castellani;Antonio Damato;Match Report;
32;Sun;10.04.16;15:00;Napoli;3–0;Hellas Verona;42,784;Stadio San Paolo;Domenico Celi;Match Report;
32;Sun;10.04.16;15:00;Sampdoria;2–0;Udinese;20,615;Stadio Comunale Luigi Ferraris;Carmine Russo;Match Report;
32;Sun;10.04.16;15:00;Torino;2–1;Atalanta;19,369;Stadio Olimpico di Torino;Marco Di Bello;Match Report;
32;Sun;10.04.16;20:45;Palermo;0–3;Lazio;22,531;Stadio Renzo Barbera;Andrea Gervasoni;Match Report;
32;Mon;11.04.16;20:45;Roma;1–1;Bologna;32,835;Stadio Olimpico;Davide Massa;Match Report;
;;;;;;;;;;;
33;Sat;16.04.16;15:00;Bologna;0–1;Torino;20,655;Stadio Renato Dall'Ara;Rosario Abisso;Match Report;
33;Sat;16.04.16;18:00;Carpi;4–1;Genoa;9,243;Stadio Alberto Braglia;Nicola Rizzoli;Match Report;
33;Sat;16.04.16;20:45;Inter;2–0;Napoli;59,310;Stadio Giuseppe Meazza;Gianluca Rocchi;Match Report;
33;Sun;17.04.16;12:30;Atalanta;3–3;Roma;15,326;Stadio Atleti Azzurri d'Italia;Massimiliano Irrati;Match Report;
33;Sun;17.04.16;15:00;Hellas Verona;1–2;Frosinone;17,761;Stadio Marc'Antonio Bentegodi;Daniele Doveri;Match Report;
33;Sun;17.04.16;15:00;Fiorentina;3–1;Sassuolo;27,585;Stadio Artemio Franchi;Luca Banti;Match Report;
33;Sun;17.04.16;15:00;Udinese;0–0;Chievo;15,785;Dacia Arena;Claudio Gavillucci;Match Report;
33;Sun;17.04.16;15:00;Juventus;4–0;Palermo;39,133;Allianz Stadium;Piero Giacomelli;Match Report;
33;Sun;17.04.16;18:00;Lazio;2–0;Empoli;20,983;Stadio Olimpico;Angelo Cervellera;Match Report;
33;Sun;17.04.16;20:45;Sampdoria;0–1;Milan;21,615;Stadio Comunale Luigi Ferraris;Paolo Valeri;Match Report;
;;;;;;;;;;;
34;Tue;19.04.16;20:45;Napoli;6–0;Bologna;28,983;Stadio San Paolo;Andrea Gervasoni;Match Report;
34;Wed;20.04.16;18:30;Sassuolo;0–0;Sampdoria;9,392;Stadio Città del Tricolore;Maurizio Mariani;Match Report;
34;Wed;20.04.16;20:45;Empoli;1–0;Hellas Verona;7,816;Stadio Carlo Castellani;Marco Serra;Match Report;
34;Wed;20.04.16;20:45;Genoa;1–0;Inter;22,781;Stadio Comunale Luigi Ferraris;Massimiliano Irrati;Match Report;
34;Wed;20.04.16;20:45;Roma;3–2;Torino;30,407;Stadio Olimpico;Giampaolo Calvarese;Match Report;
34;Wed;20.04.16;20:45;Chievo;5–1;Frosinone;8,000;Stadio Marc'Antonio Bentegodi;Carmine Russo;Match Report;
34;Wed;20.04.16;20:45;Palermo;2–2;Atalanta;28,983;Stadio Renzo Barbera;Daniele Doveri;Match Report;
34;Wed;20.04.16;20:45;Udinese;2–1;Fiorentina;18,493;Dacia Arena;Davide Massa;Match Report;
34;Wed;20.04.16;20:45;Juventus;3–0;Lazio;38,655;Allianz Stadium;Paolo Mazzoleni;Match Report;
34;Thu;21.04.16;20:45;Milan;0–0;Carpi;28,801;Stadio Giuseppe Meazza;Marco Guida;Match Report;
;;;;;;;;;;;
35;Sat;23.04.16;20:45;Inter;3–1;Udinese;48,012;Stadio Giuseppe Meazza;Domenico Celi;Match Report;
35;Sun;24.04.16;12:30;Frosinone;0–2;Palermo;6,095;Stadio Comunale Matusa;Gianluca Rocchi;Match Report;
35;Sun;24.04.16;15:00;Torino;1–3;Sassuolo;19,751;Stadio Olimpico di Torino;Michael Fabbri;Match Report;
35;Sun;24.04.16;15:00;Bologna;2–0;Genoa;17,099;Stadio Renato Dall'Ara;Antonio Damato;Match Report;
35;Sun;24.04.16;15:00;Atalanta;1–0;Chievo;15,914;Stadio Atleti Azzurri d'Italia;Angelo Cervellera;Match Report;
35;Sun;24.04.16;15:00;Sampdoria;2–1;Lazio;20,560;Stadio Comunale Luigi Ferraris;Nicola Rizzoli;Match Report;
35;Sun;24.04.16;20:45;Fiorentina;1–2;Juventus;33,650;Stadio Artemio Franchi;Paolo Tagliavento;Match Report;
35;Mon;25.04.16;15:00;Roma;1–0;Napoli;35,273;Stadio Olimpico;Daniele Orsato;Match Report;
35;Mon;25.04.16;17:00;Hellas Verona;2–1;Milan;18,738;Stadio Marc'Antonio Bentegodi;Marco Di Bello;Match Report;
35;Mon;25.04.16;19:00;Carpi;1–0;Empoli;7,667;Stadio Alberto Braglia;Paolo Valeri;Match Report;
;;;;;;;;;;;
36;Sat;30.04.16;18:00;Udinese;1–5;Torino;16,699;Dacia Arena;Maurizio Mariani;Match Report;
36;Sat;30.04.16;20:45;Chievo;0–0;Fiorentina;10,000;Stadio Marc'Antonio Bentegodi;Marco Guida;Match Report;
36;Sun;01.05.16;12:30;Juventus;2–0;Carpi;40,316;Allianz Stadium;Massimiliano Irrati;Match Report;
36;Sun;01.05.16;15:00;Palermo;2–0;Sampdoria;10,023;Stadio Renzo Barbera;Paolo Mazzoleni;Match Report;
36;Sun;01.05.16;15:00;Sassuolo;1–0;Hellas Verona;10,389;Stadio Città del Tricolore;Claudio Gavillucci;Match Report;
36;Sun;01.05.16;15:00;Milan;3–3;Frosinone;35,936;Stadio Giuseppe Meazza;Davide Massa;Match Report;
36;Sun;01.05.16;15:00;Empoli;0–0;Bologna;9,727;Stadio Carlo Castellani;Daniele Chiffi;Match Report;
36;Sun;01.05.16;20:45;Lazio;2–0;Inter;20,000;Stadio Olimpico;Luca Banti;Match Report;
36;Mon;02.05.16;19:00;Genoa;2–3;Roma;21,355;Stadio Comunale Luigi Ferraris;Andrea Gervasoni;Match Report;
36;Mon;02.05.16;21:00;Napoli;2–1;Atalanta;24,514;Stadio San Paolo;Piero Giacomelli;Match Report;
;;;;;;;;;;;
37;Sat;07.05.16;18:00;Inter;2–1;Empoli;44,348;Stadio Giuseppe Meazza;Marco Di Bello;Match Report;
37;Sat;07.05.16;20:45;Bologna;0–1;Milan;22,544;Stadio Renato Dall'Ara;Daniele Doveri;Match Report;
37;Sun;08.05.16;12:30;Roma;3–0;Chievo;55,508;Stadio Olimpico;Domenico Celi;Match Report;
37;Sun;08.05.16;15:00;Sampdoria;0–3;Genoa;31,375;Stadio Comunale Luigi Ferraris;Luca Banti;Match Report;
37;Sun;08.05.16;15:00;Atalanta;1–1;Udinese;19,380;Stadio Atleti Azzurri d'Italia;Nicola Rizzoli;Match Report;
37;Sun;08.05.16;15:00;Frosinone;0–1;Sassuolo;6,014;Stadio Comunale Matusa;Angelo Cervellera;Match Report;
37;Sun;08.05.16;15:00;Fiorentina;0–0;Palermo;28,090;Stadio Artemio Franchi;Daniele Orsato;Match Report;
37;Sun;08.05.16;15:00;Carpi;1–3;Lazio;9,881;Stadio Alberto Braglia;Gianluca Rocchi;Match Report;
37;Sun;08.05.16;20:45;Torino;1–2;Napoli;23,095;Stadio Olimpico di Torino;Antonio Damato;Match Report;
37;Sun;08.05.16;20:45;Hellas Verona;2–1;Juventus;23,423;Stadio Marc'Antonio Bentegodi;Fabio Maresca;Match Report;
;;;;;;;;;;;
38;Sat;14.05.16;17:00;Juventus;5–0;Sampdoria;39,272;Allianz Stadium;Claudio Gavillucci;Match Report;
38;Sat;14.05.16;20:45;Milan;1–3;Roma;41,571;Stadio Giuseppe Meazza;Nicola Rizzoli;Match Report;
38;Sat;14.05.16;20:45;Napoli;4–0;Frosinone;56,452;Stadio San Paolo;Domenico Celi;Match Report;
38;Sat;14.05.16;20:45;Sassuolo;3–1;Inter;14,213;Stadio Città del Tricolore;Andrea Gervasoni;Match Report;
38;Sun;15.05.16;18:00;Empoli;2–1;Torino;8,791;Stadio Carlo Castellani;Francesco Paolo Saia;Match Report;
38;Sun;15.05.16;18:00;Chievo;0–0;Bologna;8,000;Stadio Marc'Antonio Bentegodi;Riccardo Ros;Match Report;
38;Sun;15.05.16;18:00;Genoa;1–2;Atalanta;21,621;Stadio Comunale Luigi Ferraris;Gianluca Aureliano;Match Report;
38;Sun;15.05.16;20:45;Lazio;2–4;Fiorentina;31,108;Stadio Olimpico;Gianluca Manganiello;Match Report;
38;Sun;15.05.16;20:45;Palermo;3–2;Hellas Verona;33,445;Stadio Renzo Barbera;Massimiliano Irrati;Match Report;
38;Sun;15.05.16;20:45;Udinese;1–2;Carpi;20,456;Dacia Arena;Paolo Mazzoleni;Match Report;
