Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
3;Sat;20.08.11;;Stuttgart;0–1;Leverkusen;;;Peter Gagelmann;Match Report;
3;Sat;20.08.11;;Bayern Munich;5–0;Hamburger SV;;;Michael Weiner;Match Report;
3;Sat;20.08.11;;Augsburg;0–2;Hoffenheim;;;Markus Wingenbach;Match Report;
3;Sun;21.08.11;;Hannover 96;1–1;Hertha BSC;;;Robert Hartmann;Match Report;
3;Sun;21.08.11;;Mainz 05;2–4;Schalke 04;;;Günter Perl;Match Report;
;;;;;;;;;;;
4;Fri;26.08.11;;Hertha BSC;1–0;Stuttgart;;;Jochen Drees;Match Report;
4;Sat;27.08.11;;Leverkusen;0–0;Dortmund;;;Wolfgang Stark;Match Report;
4;Sat;27.08.11;;Freiburg;3–0;Wolfsburg;;;Christian Dingert;Match Report;
4;Sat;27.08.11;;Nürnberg;1–0;Augsburg;;;Thorsten Kinhöfer;Match Report;
4;Sat;27.08.11;;Hoffenheim;1–2;Werder Bremen;;;Babak Rafati;Match Report;
4;Sat;27.08.11;;Kaiserslautern;0–3;Bayern Munich;;;Peter Gagelmann;Match Report;
4;Sat;27.08.11;;Hamburger SV;3–4;Köln;;;Florian Meyer;Match Report;
4;Sun;28.08.11;;Hannover 96;1–1;Mainz 05;;;Deniz Aytekin;Match Report;
4;Sun;28.08.11;;Schalke 04;1–0;M'Gladbach;;;Felix Zwayer;Match Report;
;;;;;;;;;;;
5;Fri;09.09.11;;Augsburg;1–4;Leverkusen;;;Felix Zwayer;Match Report;
5;Sat;10.09.11;;Dortmund;1–2;Hertha BSC;;;Marco Fritz;Match Report;
5;Sat;10.09.11;;Stuttgart;3–0;Hannover 96;;;Felix Brych;Match Report;
5;Sat;10.09.11;;Werder Bremen;2–0;Hamburger SV;;;Manuel Gräfe;Match Report;
5;Sat;10.09.11;;Bayern Munich;7–0;Freiburg;;;Tobias Welz;Match Report;
5;Sat;10.09.11;;M'Gladbach;1–0;Kaiserslautern;;;Florian Meyer;Match Report;
5;Sat;10.09.11;;Mainz 05;0–4;Hoffenheim;;;Markus Wingenbach;Match Report;
5;Sun;11.09.11;;Köln;1–2;Nürnberg;;;Michael Weiner;Match Report;
5;Sun;11.09.11;;Wolfsburg;2–1;Schalke 04;;;Deniz Aytekin;Match Report;
;;;;;;;;;;;
6;Fri;16.09.11;;Freiburg;1–2;Stuttgart;;;Guido Winkmann;Match Report;
6;Sat;17.09.11;;Hertha BSC;2–2;Augsburg;;;Markus Schmidt;Match Report;
6;Sat;17.09.11;;Leverkusen;1–4;Köln;;;Günter Perl;Match Report;
6;Sat;17.09.11;;Hamburger SV;0–1;M'Gladbach;;;Peter Sippel;Match Report;
6;Sat;17.09.11;;Hoffenheim;3–1;Wolfsburg;;;Marco Fritz;Match Report;
6;Sat;17.09.11;;Kaiserslautern;3–1;Mainz 05;;;Wolfgang Stark;Match Report;
6;Sat;17.09.11;;Nürnberg;1–1;Werder Bremen;;;Jochen Drees;Match Report;
6;Sun;18.09.11;;Hannover 96;2–1;Dortmund;;;Peter Gagelmann;Match Report;
6;Sun;18.09.11;;Schalke 04;0–2;Bayern Munich;;;Florian Meyer;Match Report;
;;;;;;;;;;;
7;Fri;23.09.11;;Stuttgart;1–2;Hamburger SV;;;Felix Zwayer;Match Report;
7;Sat;24.09.11;;M'Gladbach;1–0;Nürnberg;;;Knut Kircher;Match Report;
7;Sat;24.09.11;;Wolfsburg;1–0;Kaiserslautern;;;Thorsten Kinhöfer;Match Report;
7;Sat;24.09.11;;Mainz 05;1–2;Dortmund;;;Michael Weiner;Match Report;
7;Sat;24.09.11;;Augsburg;0–0;Hannover 96;;;Christian Dingert;Match Report;
7;Sat;24.09.11;;Bayern Munich;3–0;Leverkusen;;;Manuel Gräfe;Match Report;
7;Sat;24.09.11;;Schalke 04;4–2;Freiburg;;;Markus Wingenbach;Match Report;
7;Sun;25.09.11;;Werder Bremen;2–1;Hertha BSC;;;Felix Brych;Match Report;
7;Sun;25.09.11;;Köln;2–0;Hoffenheim;;;Peter Sippel;Match Report;
;;;;;;;;;;;
8;Fri;30.09.11;;Kaiserslautern;0–2;Stuttgart;;;Günter Perl;Match Report;
8;Sat;01.10.11;;Dortmund;4–0;Augsburg;;;Babak Rafati;Match Report;
8;Sat;01.10.11;;Hoffenheim;0–0;Bayern Munich;;;Thorsten Kinhöfer;Match Report;
8;Sat;01.10.11;;Leverkusen;3–1;Wolfsburg;;;Felix Brych;Match Report;
8;Sat;01.10.11;;Nürnberg;3–3;Mainz 05;;;Peter Gagelmann;Match Report;
8;Sat;01.10.11;;Hertha BSC;3–0;Köln;;;Florian Meyer;Match Report;
8;Sat;01.10.11;;Freiburg;1–0;M'Gladbach;;;Markus Schmidt;Match Report;
8;Sun;02.10.11;;Hamburger SV;1–2;Schalke 04;;;Knut Kircher;Match Report;
8;Sun;02.10.11;;Hannover 96;3–2;Werder Bremen;;;Guido Winkmann;Match Report;
;;;;;;;;;;;
9;Fri;14.10.11;;Werder Bremen;0–2;Dortmund;;;Florian Meyer;Match Report;
9;Sat;15.10.11;;Bayern Munich;4–0;Hertha BSC;;;Michael Weiner;Match Report;
9;Sat;15.10.11;;Wolfsburg;2–1;Nürnberg;;;Tobias Welz;Match Report;
9;Sat;15.10.11;;Schalke 04;1–2;Kaiserslautern;;;Peter Sippel;Match Report;
9;Sat;15.10.11;;Mainz 05;0–1;Augsburg;;;Marco Fritz;Match Report;
9;Sat;15.10.11;;Stuttgart;2–0;Hoffenheim;;;Babak Rafati;Match Report;
9;Sat;15.10.11;;M'Gladbach;2–2;Leverkusen;;;Wolfgang Stark;Match Report;
9;Sun;16.10.11;;Freiburg;1–2;Hamburger SV;;;Deniz Aytekin;Match Report;
9;Sun;16.10.11;;Köln;2–0;Hannover 96;;;Jochen Drees;Match Report;
;;;;;;;;;;;
10;Fri;21.10.11;;Augsburg;1–1;Werder Bremen;;;Knut Kircher;Match Report;
10;Sat;22.10.11;;Nürnberg;2–2;Stuttgart;;;Markus Wingenbach;Match Report;
10;Sat;22.10.11;;Hoffenheim;1–0;M'Gladbach;;;Christian Dingert;Match Report;
10;Sat;22.10.11;;Kaiserslautern;1–0;Freiburg;;;Robert Hartmann;Match Report;
10;Sat;22.10.11;;Dortmund;5–0;Köln;;;Felix Brych;Match Report;
10;Sat;22.10.11;;Hertha BSC;0–0;Mainz 05;;;Wolfgang Stark;Match Report;
10;Sat;22.10.11;;Hamburger SV;1–1;Wolfsburg;;;Günter Perl;Match Report;
10;Sun;23.10.11;;Leverkusen;0–1;Schalke 04;;;Felix Zwayer;Match Report;
10;Sun;23.10.11;;Hannover 96;2–1;Bayern Munich;;;Manuel Gräfe;Match Report;
;;;;;;;;;;;
11;Fri;28.10.11;;Freiburg;0–1;Leverkusen;;;Marco Fritz;Match Report;
11;Sat;29.10.11;;Mainz 05;1–3;Werder Bremen;;;Deniz Aytekin;Match Report;
11;Sat;29.10.11;;M'Gladbach;2–1;Hannover 96;;;Thorsten Kinhöfer;Match Report;
11;Sat;29.10.11;;Bayern Munich;4–0;Nürnberg;;;Florian Meyer;Match Report;
11;Sat;29.10.11;;Wolfsburg;2–3;Hertha BSC;;;Robert Hartmann;Match Report;
11;Sat;29.10.11;;Stuttgart;1–1;Dortmund;;;Manuel Gräfe;Match Report;
11;Sat;29.10.11;;Schalke 04;3–1;Hoffenheim;;;Tobias Welz;Match Report;
11;Sun;30.10.11;;Köln;3–0;Augsburg;;;Peter Gagelmann;Match Report;
11;Sun;30.10.11;;Hamburger SV;1–1;Kaiserslautern;;;Markus Schmidt;Match Report;
;;;;;;;;;;;
12;Fri;04.11.11;;Mainz 05;3–1;Stuttgart;;;Guido Winkmann;Match Report;
12;Sat;05.11.11;;Nürnberg;1–2;Freiburg;;;Christian Dingert;Match Report;
12;Sat;05.11.11;;Werder Bremen;3–2;Köln;;;Michael Weiner;Match Report;
12;Sat;05.11.11;;Hertha BSC;1–2;M'Gladbach;;;Tobias Welz;Match Report;
12;Sat;05.11.11;;Leverkusen;2–2;Hamburger SV;;;Knut Kircher;Match Report;
12;Sat;05.11.11;;Dortmund;5–1;Wolfsburg;;;Jochen Drees;Match Report;
12;Sat;05.11.11;;Hoffenheim;1–1;Kaiserslautern;;;Günter Perl;Match Report;
12;Sun;06.11.11;;Hannover 96;2–2;Schalke 04;;;Wolfgang Stark;Match Report;
12;Sun;06.11.11;;Augsburg;1–2;Bayern Munich;;;Felix Zwayer;Match Report;
;;;;;;;;;;;
13;Fri;18.11.11;;Kaiserslautern;0–2;Leverkusen;;;Thorsten Kinhöfer;Match Report;
13;Sat;19.11.11;;Schalke 04;4–0;Nürnberg;;;Knut Kircher;Match Report;
13;Sat;19.11.11;;Freiburg;2–2;Hertha BSC;;;Markus Wingenbach;Match Report;
13;Sat;19.11.11;;Wolfsburg;4–1;Hannover 96;;;Deniz Aytekin;Match Report;
13;Sat;19.11.11;;Bayern Munich;0–1;Dortmund;;;Peter Gagelmann;Match Report;
13;Sat;19.11.11;;M'Gladbach;5–0;Werder Bremen;;;Felix Brych;Match Report;
13;Sun;20.11.11;;Hamburger SV;2–0;Hoffenheim;;;Marco Fritz;Match Report;
13;Sun;20.11.11;;Stuttgart;2–1;Augsburg;;;Christian Dingert;Match Report;
;;;;;;;;;;;
14;Fri;25.11.11;;Köln;0–3;M'Gladbach;;;Manuel Gräfe;Match Report;
14;Sat;26.11.11;;Augsburg;2–0;Wolfsburg;;;Guido Winkmann;Match Report;
14;Sat;26.11.11;;Nürnberg;1–0;Kaiserslautern;;;Tobias Welz;Match Report;
14;Sat;26.11.11;;Hertha BSC;3–3;Leverkusen;;;Robert Hartmann;Match Report;
14;Sat;26.11.11;;Hannover 96;1–1;Hamburger SV;;;Felix Zwayer;Match Report;
14;Sat;26.11.11;;Hoffenheim;1–1;Freiburg;;;Deniz Aytekin;Match Report;
14;Sat;26.11.11;;Dortmund;2–0;Schalke 04;;;Florian Meyer;Match Report;
14;Sun;27.11.11;;Werder Bremen;2–0;Stuttgart;;;Thorsten Kinhöfer;Match Report;
14;Sun;27.11.11;;Mainz 05;3–2;Bayern Munich;;;Knut Kircher;Match Report;
;;;;;;;;;;;
15;Fri;02.12.11;;Leverkusen;2–0;Hoffenheim;;;Wolfgang Stark;Match Report;
15;Sat;03.12.11;;Stuttgart;2–2;Köln;;;Felix Brych;Match Report;
15;Sat;03.12.11;;Kaiserslautern;1–1;Hertha BSC;;;Michael Weiner;Match Report;
15;Sat;03.12.11;;Wolfsburg;2–2;Mainz 05;;;Peter Sippel;Match Report;
15;Sat;03.12.11;;Freiburg;1–1;Hannover 96;;;Jochen Drees;Match Report;
15;Sat;03.12.11;;Bayern Munich;4–1;Werder Bremen;;;Florian Meyer;Match Report;
15;Sat;03.12.11;;M'Gladbach;1–1;Dortmund;;;Felix Zwayer;Match Report;
15;Sun;04.12.11;;Schalke 04;3–1;Augsburg;;;Markus Wingenbach;Match Report;
15;Sun;04.12.11;;Hamburger SV;2–0;Nürnberg;;;Thorsten Kinhöfer;Match Report;
;;;;;;;;;;;
16;Fri;09.12.11;;Hertha BSC;1–2;Schalke 04;;;Günter Perl;Match Report;
16;Sat;10.12.11;;Hannover 96;0–0;Leverkusen;;;Peter Gagelmann;Match Report;
16;Sat;10.12.11;;Köln;4–0;Freiburg;;;Marco Fritz;Match Report;
16;Sat;10.12.11;;Augsburg;1–0;M'Gladbach;;;Markus Schmidt;Match Report;
16;Sat;10.12.11;;Mainz 05;0–0;Hamburger SV;;;Robert Hartmann;Match Report;
16;Sat;10.12.11;;Werder Bremen;4–1;Wolfsburg;;;Knut Kircher;Match Report;
16;Sat;10.12.11;;Nürnberg;0–2;Hoffenheim;;;Jochen Drees;Match Report;
16;Sun;11.12.11;;Stuttgart;1–2;Bayern Munich;;;Manuel Gräfe;Match Report;
16;Sun;11.12.11;;Dortmund;1–1;Kaiserslautern;;;Deniz Aytekin;Match Report;
;;;;;;;;;;;
13;Tue;13.12.11;;Köln;1–1;Mainz 05;;;Felix Zwayer;Match Report;
;;;;;;;;;;;
17;Fri;16.12.11;;Bayern Munich;3–0;Köln;;;Guido Winkmann;Match Report;
17;Sat;17.12.11;;Freiburg;1–4;Dortmund;;;Günter Perl;Match Report;
17;Sat;17.12.11;;Hoffenheim;1–1;Hertha BSC;;;Peter Sippel;Match Report;
17;Sat;17.12.11;;Schalke 04;5–0;Werder Bremen;;;Manuel Gräfe;Match Report;
17;Sat;17.12.11;;Wolfsburg;1–0;Stuttgart;;;Wolfgang Stark;Match Report;
17;Sat;17.12.11;;Leverkusen;0–3;Nürnberg;;;Markus Schmidt;Match Report;
17;Sat;17.12.11;;Hamburger SV;1–1;Augsburg;;;Tobias Welz;Match Report;
17;Sun;18.12.11;;M'Gladbach;1–0;Mainz 05;;;Peter Gagelmann;Match Report;
17;Sun;18.12.11;;Kaiserslautern;1–1;Hannover 96;;;Felix Brych;Match Report;
;;;;;;;;;;;
18;Fri;20.01.12;;M'Gladbach;3–1;Bayern Munich;;;Thorsten Kinhöfer;Match Report;
18;Sat;21.01.12;;Nürnberg;2–0;Hertha BSC;;;Peter Gagelmann;Match Report;
18;Sat;21.01.12;;Freiburg;1–0;Augsburg;;;Florian Meyer;Match Report;
18;Sat;21.01.12;;Kaiserslautern;0–0;Werder Bremen;;;Robert Hartmann;Match Report;
18;Sat;21.01.12;;Wolfsburg;1–0;Köln;;;Tobias Welz;Match Report;
18;Sat;21.01.12;;Hoffenheim;0–0;Hannover 96;;;Christian Dingert;Match Report;
18;Sat;21.01.12;;Schalke 04;3–1;Stuttgart;;;Felix Brych;Match Report;
18;Sun;22.01.12;;Hamburger SV;1–5;Dortmund;;;Wolfgang Stark;Match Report;
18;Sun;22.01.12;;Leverkusen;3–2;Mainz 05;;;Michael Weiner;Match Report;
;;;;;;;;;;;
19;Fri;27.01.12;;Hannover 96;1–0;Nürnberg;;;Marco Fritz;Match Report;
19;Sat;28.01.12;;Hertha BSC;1–2;Hamburger SV;;;Guido Winkmann;Match Report;
19;Sat;28.01.12;;Dortmund;3–1;Hoffenheim;;;Knut Kircher;Match Report;
19;Sat;28.01.12;;Werder Bremen;1–1;Leverkusen;;;Deniz Aytekin;Match Report;
19;Sat;28.01.12;;Bayern Munich;2–0;Wolfsburg;;;Felix Zwayer;Match Report;
19;Sat;28.01.12;;Köln;1–4;Schalke 04;;;Jochen Drees;Match Report;
19;Sat;28.01.12;;Augsburg;2–2;Kaiserslautern;;;Manuel Gräfe;Match Report;
19;Sun;29.01.12;;Mainz 05;3–1;Freiburg;;;Markus Schmidt;Match Report;
19;Sun;29.01.12;;Stuttgart;0–3;M'Gladbach;;;Günter Perl;Match Report;
;;;;;;;;;;;
20;Fri;03.02.12;;Nürnberg;0–2;Dortmund;;;Florian Meyer;Match Report;
20;Sat;04.02.12;;Hoffenheim;2–2;Augsburg;;;Markus Wingenbach;Match Report;
20;Sat;04.02.12;;Hamburger SV;1–1;Bayern Munich;;;Knut Kircher;Match Report;
20;Sat;04.02.12;;Leverkusen;2–2;Stuttgart;;;Thorsten Kinhöfer;Match Report;
20;Sat;04.02.12;;Schalke 04;1–1;Mainz 05;;;Deniz Aytekin;Match Report;
20;Sat;04.02.12;;Wolfsburg;0–0;M'Gladbach;;;Peter Gagelmann;Match Report;
20;Sat;04.02.12;;Hertha BSC;0–1;Hannover 96;;;Peter Sippel;Match Report;
20;Sun;05.02.12;;Kaiserslautern;0–1;Köln;;;Wolfgang Stark;Match Report;
20;Sun;05.02.12;;Freiburg;2–2;Werder Bremen;;;Felix Brych;Match Report;
;;;;;;;;;;;
21;Fri;10.02.12;;Wolfsburg;3–2;Freiburg;;;Christian Dingert;Match Report;
21;Sat;11.02.12;;Werder Bremen;1–1;Hoffenheim;;;Michael Weiner;Match Report;
21;Sat;11.02.12;;M'Gladbach;3–0;Schalke 04;;;Manuel Gräfe;Match Report;
21;Sat;11.02.12;;Stuttgart;5–0;Hertha BSC;;;Deniz Aytekin;Match Report;
21;Sat;11.02.12;;Bayern Munich;2–0;Kaiserslautern;;;Markus Schmidt;Match Report;
21;Sat;11.02.12;;Mainz 05;1–1;Hannover 96;;;Felix Zwayer;Match Report;
21;Sat;11.02.12;;Dortmund;1–0;Leverkusen;;;Günter Perl;Match Report;
21;Sun;12.02.12;;Augsburg;0–0;Nürnberg;;;Jochen Drees;Match Report;
21;Sun;12.02.12;;Köln;0–1;Hamburger SV;;;Florian Meyer;Match Report;
;;;;;;;;;;;
22;Fri;17.02.12;;Hoffenheim;1–1;Mainz 05;;;Tobias Stieler;Match Report;
22;Sat;18.02.12;;Kaiserslautern;1–2;M'Gladbach;;;Michael Weiner;Match Report;
22;Sat;18.02.12;;Hertha BSC;0–1;Dortmund;;;Marco Fritz;Match Report;
22;Sat;18.02.12;;Hamburger SV;1–3;Werder Bremen;;;Thorsten Kinhöfer;Match Report;
22;Sat;18.02.12;;Leverkusen;4–1;Augsburg;;;Guido Winkmann;Match Report;
22;Sat;18.02.12;;Freiburg;0–0;Bayern Munich;;;Peter Gagelmann;Match Report;
22;Sat;18.02.12;;Nürnberg;2–1;Köln;;;Christian Dingert;Match Report;
22;Sun;19.02.12;;Schalke 04;4–0;Wolfsburg;;;Peter Sippel;Match Report;
22;Sun;19.02.12;;Hannover 96;4–2;Stuttgart;;;Tobias Welz;Match Report;
;;;;;;;;;;;
23;Fri;24.02.12;;M'Gladbach;1–1;Hamburger SV;;;Günter Perl;Match Report;
23;Sat;25.02.12;;Stuttgart;4–1;Freiburg;;;Wolfgang Stark;Match Report;
23;Sat;25.02.12;;Wolfsburg;1–2;Hoffenheim;;;Markus Schmidt;Match Report;
23;Sat;25.02.12;;Köln;0–2;Leverkusen;;;Felix Brych;Match Report;
23;Sat;25.02.12;;Mainz 05;4–0;Kaiserslautern;;;Knut Kircher;Match Report;
23;Sat;25.02.12;;Werder Bremen;0–1;Nürnberg;;;Felix Zwayer;Match Report;
23;Sat;25.02.12;;Augsburg;3–0;Hertha BSC;;;Florian Meyer;Match Report;
23;Sun;26.02.12;;Dortmund;3–1;Hannover 96;;;Manuel Gräfe;Match Report;
23;Sun;26.02.12;;Bayern Munich;2–0;Schalke 04;;;Michael Weiner;Match Report;
;;;;;;;;;;;
24;Sat;03.03.12;;Hamburger SV;0–4;Stuttgart;;;Peter Sippel;Match Report;
24;Sat;03.03.12;;Freiburg;2–1;Schalke 04;;;Marco Fritz;Match Report;
24;Sat;03.03.12;;Dortmund;2–1;Mainz 05;;;Peter Gagelmann;Match Report;
24;Sat;03.03.12;;Kaiserslautern;0–0;Wolfsburg;;;Deniz Aytekin;Match Report;
24;Sat;03.03.12;;Leverkusen;2–0;Bayern Munich;;;Manuel Gräfe;Match Report;
24;Sat;03.03.12;;Hertha BSC;1–0;Werder Bremen;;;Günter Perl;Match Report;
24;Sat;03.03.12;;Hannover 96;2–2;Augsburg;;;Markus Schmidt;Match Report;
24;Sun;04.03.12;;Nürnberg;1–0;M'Gladbach;;;Tobias Welz;Match Report;
24;Sun;04.03.12;;Hoffenheim;1–1;Köln;;;Robert Hartmann;Match Report;
;;;;;;;;;;;
25;Fri;09.03.12;;Stuttgart;0–0;Kaiserslautern;;;Felix Brych;Match Report;
25;Sat;10.03.12;;Bayern Munich;7–1;Hoffenheim;;;Marco Fritz;Match Report;
25;Sat;10.03.12;;Wolfsburg;3–2;Leverkusen;;;Felix Zwayer;Match Report;
25;Sat;10.03.12;;Köln;1–0;Hertha BSC;;;Guido Winkmann;Match Report;
25;Sat;10.03.12;;M'Gladbach;0–0;Freiburg;;;Peter Sippel;Match Report;
25;Sat;10.03.12;;Augsburg;0–0;Dortmund;;;Knut Kircher;Match Report;
25;Sat;10.03.12;;Mainz 05;2–1;Nürnberg;;;Thorsten Kinhöfer;Match Report;
25;Sun;11.03.12;;Werder Bremen;3–0;Hannover 96;;;Christian Dingert;Match Report;
25;Sun;11.03.12;;Schalke 04;3–1;Hamburger SV;;;Wolfgang Stark;Match Report;
;;;;;;;;;;;
26;Fri;16.03.12;;Hoffenheim;1–2;Stuttgart;;;Günter Perl;Match Report;
26;Sat;17.03.12;;Nürnberg;1–3;Wolfsburg;;;Guido Winkmann;Match Report;
26;Sat;17.03.12;;Augsburg;2–1;Mainz 05;;;Michael Weiner;Match Report;
26;Sat;17.03.12;;Dortmund;1–0;Werder Bremen;;;Deniz Aytekin;Match Report;
26;Sat;17.03.12;;Hertha BSC;0–6;Bayern Munich;;;Tobias Welz;Match Report;
26;Sat;17.03.12;;Leverkusen;1–2;M'Gladbach;;;Florian Meyer;Match Report;
26;Sat;17.03.12;;Hamburger SV;1–3;Freiburg;;;Tobias Stieler;Match Report;
26;Sun;18.03.12;;Hannover 96;4–1;Köln;;;Wolfgang Stark;Match Report;
26;Sun;18.03.12;;Kaiserslautern;1–4;Schalke 04;;;Peter Gagelmann;Match Report;
;;;;;;;;;;;
27;Fri;23.03.12;;Wolfsburg;2–1;Hamburger SV;;;Felix Brych;Match Report;
27;Sat;24.03.12;;Schalke 04;2–0;Leverkusen;;;Deniz Aytekin;Match Report;
27;Sat;24.03.12;;Bayern Munich;2–1;Hannover 96;;;Guido Winkmann;Match Report;
27;Sat;24.03.12;;M'Gladbach;1–2;Hoffenheim;;;Wolfgang Stark;Match Report;
27;Sat;24.03.12;;Mainz 05;1–3;Hertha BSC;;;Peter Sippel;Match Report;
27;Sat;24.03.12;;Freiburg;2–0;Kaiserslautern;;;Florian Meyer;Match Report;
27;Sat;24.03.12;;Werder Bremen;1–1;Augsburg;;;Markus Wingenbach;Match Report;
27;Sun;25.03.12;;Köln;1–6;Dortmund;;;Felix Zwayer;Match Report;
27;Sun;25.03.12;;Stuttgart;1–0;Nürnberg;;;Christian Dingert;Match Report;
;;;;;;;;;;;
28;Fri;30.03.12;;Dortmund;4–4;Stuttgart;;;Michael Weiner;Match Report;
28;Sat;31.03.12;;Augsburg;2–1;Köln;;;Tobias Welz;Match Report;
28;Sat;31.03.12;;Nürnberg;0–1;Bayern Munich;;;Felix Zwayer;Match Report;
28;Sat;31.03.12;;Kaiserslautern;0–1;Hamburger SV;;;Thorsten Kinhöfer;Match Report;
28;Sat;31.03.12;;Werder Bremen;0–3;Mainz 05;;;Knut Kircher;Match Report;
28;Sat;31.03.12;;Hertha BSC;1–4;Wolfsburg;;;Marco Fritz;Match Report;
28;Sat;31.03.12;;Leverkusen;0–2;Freiburg;;;Robert Hartmann;Match Report;
28;Sun;01.04.12;;Hoffenheim;1–1;Schalke 04;;;Markus Schmidt;Match Report;
28;Sun;01.04.12;;Hannover 96;2–1;M'Gladbach;;;Felix Brych;Match Report;
;;;;;;;;;;;
29;Sat;07.04.12;;M'Gladbach;0–0;Hertha BSC;;;Deniz Aytekin;Match Report;
29;Sat;07.04.12;;Bayern Munich;2–1;Augsburg;;;Florian Meyer;Match Report;
29;Sat;07.04.12;;Köln;1–1;Werder Bremen;;;Günter Perl;Match Report;
29;Sat;07.04.12;;Kaiserslautern;1–2;Hoffenheim;;;Tobias Welz;Match Report;
29;Sat;07.04.12;;Stuttgart;4–1;Mainz 05;;;Manuel Gräfe;Match Report;
29;Sat;07.04.12;;Freiburg;2–2;Nürnberg;;;Thorsten Kinhöfer;Match Report;
29;Sat;07.04.12;;Wolfsburg;1–3;Dortmund;;;Christian Dingert;Match Report;
29;Sun;08.04.12;;Hamburger SV;1–1;Leverkusen;;;Wolfgang Stark;Match Report;
29;Sun;08.04.12;;Schalke 04;3–0;Hannover 96;;;Tobias Stieler;Match Report;
;;;;;;;;;;;
30;Tue;10.04.12;;Werder Bremen;2–2;M'Gladbach;;;Marco Fritz;Match Report;
30;Tue;10.04.12;;Mainz 05;4–0;Köln;;;Felix Brych;Match Report;
30;Tue;10.04.12;;Augsburg;1–3;Stuttgart;;;Guido Winkmann;Match Report;
30;Tue;10.04.12;;Hertha BSC;1–2;Freiburg;;;Peter Gagelmann;Match Report;
30;Wed;11.04.12;;Hoffenheim;4–0;Hamburger SV;;;Markus Wingenbach;Match Report;
30;Wed;11.04.12;;Nürnberg;4–1;Schalke 04;;;Florian Meyer;Match Report;
30;Wed;11.04.12;;Leverkusen;3–1;Kaiserslautern;;;Felix Zwayer;Match Report;
30;Wed;11.04.12;;Hannover 96;2–0;Wolfsburg;;;Peter Sippel;Match Report;
30;Wed;11.04.12;;Dortmund;1–0;Bayern Munich;;;Knut Kircher;Match Report;
;;;;;;;;;;;
31;Fri;13.04.12;;Stuttgart;4–1;Werder Bremen;;;Tobias Welz;Match Report;
31;Sat;14.04.12;;Leverkusen;3–3;Hertha BSC;;;Michael Weiner;Match Report;
31;Sat;14.04.12;;Bayern Munich;0–0;Mainz 05;;;Markus Schmidt;Match Report;
31;Sat;14.04.12;;Hamburger SV;1–0;Hannover 96;;;Günter Perl;Match Report;
31;Sat;14.04.12;;Wolfsburg;1–2;Augsburg;;;Thorsten Kinhöfer;Match Report;
31;Sat;14.04.12;;Kaiserslautern;0–2;Nürnberg;;;Marco Fritz;Match Report;
31;Sat;14.04.12;;Schalke 04;1–2;Dortmund;;;Manuel Gräfe;Match Report;
31;Sun;15.04.12;;M'Gladbach;3–0;Köln;;;Knut Kircher;Match Report;
31;Sun;15.04.12;;Freiburg;0–0;Hoffenheim;;;Deniz Aytekin;Match Report;
;;;;;;;;;;;
32;Fri;20.04.12;;Mainz 05;0–0;Wolfsburg;;;Robert Hartmann;Match Report;
