Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
;;;;;;;;;;;
31;Sat;31.03.12;;Aston Villa;2–4;Chelsea;;;Lee Mason;Match Report;
31;Sat;31.03.12;;Wigan Athletic;2–0;Stoke City;;;Mark Clattenburg;Match Report;
31;Sat;31.03.12;;Everton;2–0;West Brom;;;Peter Walton;Match Report;
31;Sat;31.03.12;;Fulham;2–1;Norwich City;;;Anthony Taylor;Match Report;
31;Sat;31.03.12;;Wolves;2–3;Bolton;;;Jon Moss;Match Report;
31;Sat;31.03.12;;Manchester City;3–3;Sunderland;;;Phil Dowd;Match Report;
31;Sat;31.03.12;;QPR;2–1;Arsenal;;;Mike Dean;Match Report;
31;Sun;01.04.12;;Tottenham;3–1;Swansea City;;;Andre Marriner;Match Report;
31;Sun;01.04.12;;Newcastle Utd;2–0;Liverpool;;;Martin Atkinson;Match Report;
31;Mon;02.04.12;;Blackburn;0–2;Manchester Utd;;;Howard Webb;Match Report;
;;;;;;;;;;;
32;Fri;06.04.12;;Swansea City;0–2;Newcastle Utd;;;Howard Webb;Match Report;
32;Sat;07.04.12;;West Brom;3–0;Blackburn;;;Lee Probert;Match Report;
32;Sat;07.04.12;;Norwich City;2–2;Everton;;;Andre Marriner;Match Report;
32;Sat;07.04.12;;Sunderland;0–0;Tottenham;;;Chris Foy;Match Report;
32;Sat;07.04.12;;Liverpool;1–1;Aston Villa;;;Michael Oliver;Match Report;
32;Sat;07.04.12;;Stoke City;2–1;Wolves;;;Mark Halsey;Match Report;
32;Sat;07.04.12;;Bolton;0–3;Fulham;;;Mike Dean;Match Report;
32;Sat;07.04.12;;Chelsea;2–1;Wigan Athletic;;;Mike Jones;Match Report;
32;Sun;08.04.12;;Arsenal;1–0;Manchester City;;;Martin Atkinson;Match Report;
32;Sun;08.04.12;;Manchester Utd;2–0;QPR;;;Lee Mason;Match Report;
;;;;;;;;;;;
33;Mon;09.04.12;;Everton;4–0;Sunderland;;;Kevin Friend;Match Report;
33;Mon;09.04.12;;Fulham;1–1;Chelsea;;;Mark Clattenburg;Match Report;
33;Mon;09.04.12;;Aston Villa;1–1;Stoke City;;;Mike Dean;Match Report;
33;Mon;09.04.12;;Tottenham;1–2;Norwich City;;;Michael Oliver;Match Report;
33;Mon;09.04.12;;Newcastle Utd;2–0;Bolton;;;Mike Jones;Match Report;
33;Tue;10.04.12;;Blackburn;2–3;Liverpool;;;Anthony Taylor;Match Report;
33;Wed;11.04.12;;Wolves;0–3;Arsenal;;;Neil Swarbrick;Match Report;
33;Wed;11.04.12;;Wigan Athletic;1–0;Manchester Utd;;;Phil Dowd;Match Report;
33;Wed;11.04.12;;Manchester City;4–0;West Brom;;;Kevin Friend;Match Report;
33;Wed;11.04.12;;QPR;3–0;Swansea City;;;Lee Probert;Match Report;
;;;;;;;;;;;
34;Sat;14.04.12;;Sunderland;0–0;Wolves;;;Mike Jones;Match Report;
34;Sat;14.04.12;;West Brom;1–0;QPR;;;Jon Moss;Match Report;
34;Sat;14.04.12;;Norwich City;1–6;Manchester City;;;Chris Foy;Match Report;
34;Sat;14.04.12;;Swansea City;3–0;Blackburn;;;Mark Clattenburg;Match Report;
34;Sun;15.04.12;;Manchester Utd;4–0;Aston Villa;;;Mark Halsey;Match Report;
34;Mon;16.04.12;;Arsenal;1–2;Wigan Athletic;;;Andre Marriner;Match Report;
;;;;;;;;;;;
35;Sat;21.04.12;;Bolton;1–1;Swansea City;;;Phil Dowd;Match Report;
35;Sat;21.04.12;;Newcastle Utd;3–0;Stoke City;;;Andre Marriner;Match Report;
35;Sat;21.04.12;;Blackburn;2–0;Norwich City;;;Kevin Friend;Match Report;
35;Sat;21.04.12;;Aston Villa;0–0;Sunderland;;;Anthony Taylor;Match Report;
35;Sat;21.04.12;;QPR;1–0;Tottenham;;;Mark Clattenburg;Match Report;
35;Sat;21.04.12;;Arsenal;0–0;Chelsea;;;Mike Dean;Match Report;
35;Sat;21.04.12;;Fulham;2–1;Wigan Athletic;;;Lee Mason;Match Report;
35;Sun;22.04.12;;Wolves;0–2;Manchester City;;;Lee Probert;Match Report;
35;Sun;22.04.12;;Manchester Utd;4–4;Everton;;;Mike Jones;Match Report;
35;Sun;22.04.12;;Liverpool;0–1;West Brom;;;Neil Swarbrick;Match Report;
;;;;;;;;;;;
29;Tue;24.04.12;;Aston Villa;1–2;Bolton;;;Chris Foy;Match Report;
;;;;;;;;;;;
36;Sat;28.04.12;;Wigan Athletic;4–0;Newcastle Utd;;;Mike Dean;Match Report;
36;Sat;28.04.12;;Swansea City;4–4;Wolves;;;Jon Moss;Match Report;
36;Sat;28.04.12;;Sunderland;2–2;Bolton;;;Lee Probert;Match Report;
36;Sat;28.04.12;;Everton;4–0;Fulham;;;Phil Dowd;Match Report;
36;Sat;28.04.12;;West Brom;0–0;Aston Villa;;;Mark Clattenburg;Match Report;
36;Sat;28.04.12;;Norwich City;0–3;Liverpool;;;Mark Halsey;Match Report;
36;Sat;28.04.12;;Stoke City;1–1;Arsenal;;;Chris Foy;Match Report;
36;Sun;29.04.12;;Chelsea;6–1;QPR;;;Howard Webb;Match Report;
36;Sun;29.04.12;;Tottenham;2–0;Blackburn;;;Mike Jones;Match Report;
36;Mon;30.04.12;;Manchester City;1–0;Manchester Utd;;;Andre Marriner;Match Report;
;;;;;;;;;;;
34;Tue;01.05.12;;Stoke City;1–1;Everton;;;Anthony Taylor;Match Report;
34;Tue;01.05.12;;Liverpool;0–1;Fulham;;;Lee Probert;Match Report;
34;Wed;02.05.12;;Chelsea;0–2;Newcastle Utd;;;Mark Halsey;Match Report;
34;Wed;02.05.12;;Bolton;1–4;Tottenham;;;Mike Dean;Match Report;
;;;;;;;;;;;
37;Sat;05.05.12;;Arsenal;3–3;Norwich City;;;Anthony Taylor;Match Report;
37;Sun;06.05.12;;Aston Villa;1–1;Tottenham;;;Lee Probert;Match Report;
37;Sun;06.05.12;;Manchester Utd;2–0;Swansea City;;;Chris Foy;Match Report;
37;Sun;06.05.12;;Newcastle Utd;0–2;Manchester City;;;Howard Webb;Match Report;
37;Sun;06.05.12;;Bolton;2–2;West Brom;;;Kevin Friend;Match Report;
37;Sun;06.05.12;;Wolves;0–0;Everton;;;Lee Mason;Match Report;
37;Sun;06.05.12;;Fulham;2–1;Sunderland;;;Martin Atkinson;Match Report;
37;Sun;06.05.12;;QPR;1–0;Stoke City;;;Andre Marriner;Match Report;
37;Mon;07.05.12;;Blackburn;0–1;Wigan Athletic;;;Mark Clattenburg;Match Report;
37;Tue;08.05.12;;Liverpool;4–1;Chelsea;;;Kevin Friend;Match Report;
;;;;;;;;;;;
38;Sun;13.05.12;;West Brom;2–3;Arsenal;;;Mike Jones;Match Report;
38;Sun;13.05.12;;Tottenham;2–0;Fulham;;;Phil Dowd;Match Report;
38;Sun;13.05.12;;Norwich City;2–0;Aston Villa;;;Martin Atkinson;Match Report;
38;Sun;13.05.12;;Chelsea;2–1;Blackburn;;;Lee Mason;Match Report;
38;Sun;13.05.12;;Stoke City;2–2;Bolton;;;Chris Foy;Match Report;
38;Sun;13.05.12;;Sunderland;0–1;Manchester Utd;;;Howard Webb;Match Report;
38;Sun;13.05.12;;Manchester City;3–2;QPR;;;Mike Dean;Match Report;
38;Sun;13.05.12;;Wigan Athletic;3–2;Wolves;;;Michael Oliver;Match Report;
38;Sun;13.05.12;;Swansea City;1–0;Liverpool;;;Mark Halsey;Match Report;
38;Sun;13.05.12;;Everton;3–1;Newcastle Utd;;;Andre Marriner;Match Report;
