Wk;Day;Date;Time;Home;xG;Score;xG;Away;Attendance;Venue;Referee;Match Report;Notes
22;Sat;10.02.18;15:30;Dortmund;2.3;2–0;0.6;Hamburger SV;81,360;Signal Iduna Park;Marco Fritz;Match Report;
22;Sat;10.02.18;15:30;Eint Frankfurt;2.2;4–2;1.4;Köln;47,700;Commerzbank-Arena;Daniel Siebert;Match Report;
22;Sat;10.02.18;15:30;Leverkusen;1;0–2;0.8;Hertha BSC;25,601;BayArena;Patrick Ittrich;Match Report;
22;Sat;10.02.18;15:30;Hannover 96;1;2–1;1.1;Freiburg;37,800;HDI-Arena;Manuel Gräfe;Match Report;
22;Sat;10.02.18;15:30;Hoffenheim;2.5;4–2;1.4;Mainz 05;24,105;Dietmar-Hopp-Stadion;Benjamin Cortus;Match Report;
22;Sat;10.02.18;18:30;Bayern Munich;1.8;2–1;0.7;Schalke 04;75,000;Allianz Arena;Tobias Stieler;Match Report;
22;Sun;11.02.18;15:30;Stuttgart;0.7;1–0;0.9;M'Gladbach;53,296;Mercedes-Benz Arena;Frank Willenborg;Match Report;
22;Sun;11.02.18;18:00;Werder Bremen;1;3–1;1.9;Wolfsburg;38,062;Weserstadion;Deniz Aytekin;Match Report;
;;;;;;;;;;;;;
23;Fri;16.02.18;20:30;Hertha BSC;0.5;0–2;1.6;Mainz 05;30,908;Olympiastadion Berlin;Martin Petersen;Match Report;
23;Sat;17.02.18;15:30;Wolfsburg;0.3;1–2;2.7;Bayern Munich;30,000;Volkswagen Arena;Sascha Stegemann;Match Report;
23;Sat;17.02.18;15:30;Hamburger SV;1;1–2;2.2;Leverkusen;45,691;Volksparkstadion;Felix Brych;Match Report;
23;Sat;17.02.18;15:30;Freiburg;1.9;1–0;0.5;Werder Bremen;24,000;Schwarzwald-Stadion;Robert Hartmann;Match Report;
23;Sat;17.02.18;15:30;Köln;0.3;1–1;1.6;Hannover 96;48,400;RheinEnergieSTADION;Markus Schmidt;Match Report;
23;Sat;17.02.18;18:30;Schalke 04;1.2;2–1;0.5;Hoffenheim;60,741;Veltins-Arena;Benjamin Brand;Match Report;
23;Sun;18.02.18;15:30;Augsburg;0.5;0–1;1.6;Stuttgart;30,007;WWK Arena;Tobias Stieler;Match Report;
23;Sun;18.02.18;18:00;M'Gladbach;2.4;0–1;0.5;Dortmund;54,018;Stadion im Borussia-Park;Bastian Dankert;Match Report;
23;Mon;19.02.18;20:30;Eint Frankfurt;1.2;2–1;0.6;RB Leipzig;45,100;Commerzbank-Arena;Felix Zwayer;Match Report;
;;;;;;;;;;;;;
24;Fri;23.02.18;20:30;Mainz 05;1;1–1;1.3;Wolfsburg;25,173;Opel Arena;Bastian Dankert;Match Report;
24;Sat;24.02.18;15:30;Stuttgart;1.7;1–0;0.5;Eint Frankfurt;55,418;Mercedes-Benz Arena;Bibiana Steinhaus;Match Report;
24;Sat;24.02.18;15:30;Hannover 96;1.9;0–1;1.3;M'Gladbach;43,000;HDI-Arena;Robert Kampka;Match Report;
24;Sat;24.02.18;15:30;Hoffenheim;0.6;1–1;1;Freiburg;30,150;Dietmar-Hopp-Stadion;Christian Dingert;Match Report;
24;Sat;24.02.18;15:30;Bayern Munich;2.4;0–0;0.3;Hertha BSC;75,000;Allianz Arena;Guido Winkmann;Match Report;
24;Sat;24.02.18;18:30;Werder Bremen;0.9;1–0;0.6;Hamburger SV;42,100;Weserstadion;Felix Zwayer;Match Report;
24;Sun;25.02.18;15:30;Leverkusen;0.3;0–2;1.5;Schalke 04;30,210;BayArena;Daniel Siebert;Match Report;
24;Sun;25.02.18;18:00;RB Leipzig;2.4;1–2;1.6;Köln;31,793;Red Bull Arena;Harm Osmers;Match Report;
24;Mon;26.02.18;20:30;Dortmund;0.7;1–1;1.2;Augsburg;54,300;Signal Iduna Park;Manuel Gräfe;Match Report;
;;;;;;;;;;;;;
25;Fri;02.03.18;20:30;M'Gladbach;1.7;2–2;1.9;Werder Bremen;52,211;Stadion im Borussia-Park;Benjamin Cortus;Match Report;
25;Sat;03.03.18;15:30;Augsburg;0.4;0–2;2.1;Hoffenheim;27,100;WWK Arena;Patrick Ittrich;Match Report;
25;Sat;03.03.18;15:30;Schalke 04;0.5;1–0;1.6;Hertha BSC;61,578;Veltins-Arena;Sascha Stegemann;Match Report;
25;Sat;03.03.18;15:30;Hamburger SV;1.6;0–0;0.5;Mainz 05;46,739;Volksparkstadion;Markus Schmidt;Match Report;
25;Sat;03.03.18;15:30;Eint Frankfurt;1.8;1–0;0.4;Hannover 96;48,500;Commerzbank-Arena;Marco Fritz;Match Report;
25;Sat;03.03.18;15:30;Wolfsburg;0.2;1–2;1.5;Leverkusen;24,354;Volkswagen Arena;Felix Zwayer;Match Report;
25;Sat;03.03.18;18:30;RB Leipzig;0.6;1–1;1.8;Dortmund;42,558;Red Bull Arena;Felix Brych;Match Report;
25;Sun;04.03.18;15:30;Köln;1.5;2–3;0.5;Stuttgart;50,000;RheinEnergieSTADION;Sören Storks;Match Report;
25;Sun;04.03.18;18:00;Freiburg;0.5;0–4;2.1;Bayern Munich;24,000;Schwarzwald-Stadion;Frank Willenborg;Match Report;
;;;;;;;;;;;;;
26;Fri;09.03.18;20:30;Mainz 05;0.8;0–1;0.3;Schalke 04;30,655;Opel Arena;Felix Brych;Match Report;
26;Sat;10.03.18;15:30;Hannover 96;1;1–3;2.2;Augsburg;36,500;HDI-Arena;Bastian Dankert;Match Report;
26;Sat;10.03.18;15:30;Hoffenheim;1.5;3–0;0.5;Wolfsburg;25,550;Dietmar-Hopp-Stadion;Manuel Gräfe;Match Report;
26;Sat;10.03.18;15:30;Hertha BSC;1.3;0–0;0.3;Freiburg;38,625;Olympiastadion Berlin;Sven Jablonski;Match Report;
26;Sat;10.03.18;15:30;Bayern Munich;4.2;6–0;0;Hamburger SV;75,000;Allianz Arena;Christian Dingert;Match Report;
26;Sat;10.03.18;18:30;Leverkusen;2.5;2–0;0.6;M'Gladbach;28,809;BayArena;Robert Hartmann;Match Report;
26;Sun;11.03.18;15:30;Stuttgart;1;0–0;0.7;RB Leipzig;53,548;Mercedes-Benz Arena;Tobias Stieler;Match Report;
26;Sun;11.03.18;18:00;Dortmund;1.2;3–2;1.3;Eint Frankfurt;81,360;Signal Iduna Park;Deniz Aytekin;Match Report;
26;Mon;12.03.18;20:30;Werder Bremen;1.4;3–1;0.6;Köln;41,100;Weserstadion;Benjamin Brand;Match Report;
;;;;;;;;;;;;;
27;Fri;16.03.18;20:30;Freiburg;0.4;1–2;1.5;Stuttgart;24,000;Schwarzwald-Stadion;Benjamin Brand;Match Report;
27;Sat;17.03.18;15:30;M'Gladbach;3;3–3;2.2;Hoffenheim;51,049;Stadion im Borussia-Park;Martin Petersen;Match Report;
27;Sat;17.03.18;15:30;Eint Frankfurt;2.4;3–0;0.6;Mainz 05;49,500;Commerzbank-Arena;Daniel Siebert;Match Report;
27;Sat;17.03.18;15:30;Hamburger SV;0.9;1–2;1.9;Hertha BSC;52,159;Volksparkstadion;Robert Kampka;Match Report;
27;Sat;17.03.18;15:30;Augsburg;0.6;1–3;2.5;Werder Bremen;30,080;WWK Arena;Sascha Stegemann;Match Report;
27;Sat;17.03.18;18:30;Wolfsburg;1.7;0–1;1;Schalke 04;27,502;Volkswagen Arena;Benjamin Cortus;Match Report;
27;Sun;18.03.18;13:30;Dortmund;2.6;1–0;0.6;Hannover 96;81,360;Signal Iduna Park;Patrick Ittrich;Match Report;
27;Sun;18.03.18;15:30;Köln;1.4;2–0;0.6;Leverkusen;50,000;RheinEnergieSTADION;Harm Osmers;Match Report;
27;Sun;18.03.18;18:00;RB Leipzig;2.2;2–1;1.6;Bayern Munich;42,558;Red Bull Arena;Marco Fritz;Match Report;
;;;;;;;;;;;;;
28;Sat;31.03.18;15:30;Hoffenheim;3.1;6–0;0.6;Köln;30,150;Dietmar-Hopp-Stadion;Robert Hartmann;Match Report;
28;Sat;31.03.18;15:30;Hannover 96;1;2–3;3.1;RB Leipzig;42,300;HDI-Arena;Guido Winkmann;Match Report;
28;Sat;31.03.18;15:30;Leverkusen;0.8;0–0;0.3;Augsburg;25,831;BayArena;Frank Willenborg;Match Report;
28;Sat;31.03.18;15:30;Schalke 04;2.1;2–0;0.2;Freiburg;61,688;Veltins-Arena;Tobias Stieler;Match Report;
28;Sat;31.03.18;15:30;Stuttgart;1.1;1–1;0.9;Hamburger SV;60,449;Mercedes-Benz Arena;Felix Brych;Match Report;
28;Sat;31.03.18;18:30;Bayern Munich;4;6–0;0.6;Dortmund;75,000;Allianz Arena;Bastian Dankert;Match Report;
28;Sat;31.03.18;20:30;Hertha BSC;0.5;0–0;0.9;Wolfsburg;34,765;Olympiastadion Berlin;Deniz Aytekin;Match Report;
28;Sun;01.04.18;15:30;Werder Bremen;0.9;2–1;1;Eint Frankfurt;42,100;Weserstadion;Felix Zwayer;Match Report;
28;Sun;01.04.18;18:00;Mainz 05;0.7;0–0;0.9;M'Gladbach;30,173;Opel Arena;Manuel Gräfe;Match Report;
;;;;;;;;;;;;;
29;Fri;06.04.18;20:30;Hannover 96;1.5;2–1;1.4;Werder Bremen;49,000;HDI-Arena;Tobias Welz;Match Report;
29;Sat;07.04.18;15:30;Köln;1.3;1–1;1.5;Mainz 05;50,000;RheinEnergieSTADION;Benjamin Cortus;Match Report;
29;Sat;07.04.18;15:30;Augsburg;1.2;1–4;1.6;Bayern Munich;30,660;WWK Arena;Markus Schmidt;Match Report;
29;Sat;07.04.18;15:30;M'Gladbach;1.4;2–1;2.6;Hertha BSC;51,417;Stadion im Borussia-Park;Bibiana Steinhaus;Match Report;
29;Sat;07.04.18;15:30;Freiburg;1.4;0–2;0.9;Wolfsburg;24,000;Schwarzwald-Stadion;Sascha Stegemann;Match Report;
29;Sat;07.04.18;18:30;Hamburger SV;1.9;3–2;1.2;Schalke 04;54,137;Volksparkstadion;Christian Dingert;Match Report;
29;Sun;08.04.18;15:30;Dortmund;1.7;3–0;0.6;Stuttgart;81,360;Signal Iduna Park;Patrick Ittrich;Match Report;
29;Sun;08.04.18;18:00;Eint Frankfurt;1.6;1–1;1.1;Hoffenheim;50,500;Commerzbank-Arena;Daniel Siebert;Match Report;
29;Mon;09.04.18;20:30;RB Leipzig;1.6;1–4;1.6;Leverkusen;35,617;Red Bull Arena;Deniz Aytekin;Match Report;
;;;;;;;;;;;;;
30;Fri;13.04.18;20:30;Wolfsburg;1.1;0–0;0.3;Augsburg;23,512;Volkswagen Arena;Patrick Ittrich;Match Report;
30;Sat;14.04.18;15:30;Hertha BSC;1.7;2–1;1.6;Köln;49,253;Olympiastadion Berlin;Sören Storks;Match Report;
30;Sat;14.04.18;15:30;Stuttgart;0.9;1–1;0.9;Hannover 96;57,131;Mercedes-Benz Arena;Sven Jablonski;Match Report;
30;Sat;14.04.18;15:30;Leverkusen;2.9;4–1;0.9;Eint Frankfurt;30,210;BayArena;Felix Brych;Match Report;
30;Sat;14.04.18;15:30;Hoffenheim;2.5;2–0;0.5;Hamburger SV;30,150;Dietmar-Hopp-Stadion;Harm Osmers;Match Report;
30;Sat;14.04.18;18:30;Bayern Munich;3.4;5–1;0.2;M'Gladbach;75,000;Allianz Arena;Robert Kampka;Match Report;
30;Sun;15.04.18;15:30;Schalke 04;0.8;2–0;0.8;Dortmund;61,786;Veltins-Arena;Manuel Gräfe;Match Report;
30;Sun;15.04.18;18:00;Werder Bremen;1.1;1–1;1.2;RB Leipzig;42,100;Weserstadion;Christian Dingert;Match Report;
30;Mon;16.04.18;20:30;Mainz 05;2.4;2–0;0.4;Freiburg;26,407;Opel Arena;Guido Winkmann;Match Report;
;;;;;;;;;;;;;
31;Fri;20.04.18;20:30;M'Gladbach;2.1;3–0;0.4;Wolfsburg;47,797;Stadion im Borussia-Park;Tobias Stieler;Match Report;
31;Sat;21.04.18;15:30;Eint Frankfurt;1.4;0–3;1.4;Hertha BSC;51,000;Commerzbank-Arena;Sascha Stegemann;Match Report;
31;Sat;21.04.18;15:30;Hamburger SV;1.5;1–0;1;Freiburg;54,847;Volksparkstadion;Benjamin Cortus;Match Report;
31;Sat;21.04.18;15:30;Hannover 96;0.5;0–3;1.3;Bayern Munich;49,000;HDI-Arena;Martin Petersen;Match Report;
31;Sat;21.04.18;15:30;Stuttgart;1.4;2–0;0.6;Werder Bremen;58,932;Mercedes-Benz Arena;Sören Storks;Match Report;
31;Sat;21.04.18;15:30;RB Leipzig;1.9;2–5;3;Hoffenheim;41,780;Red Bull Arena;Tobias Welz;Match Report;
31;Sat;21.04.18;18:30;Dortmund;3.2;4–0;0.5;Leverkusen;81,360;Signal Iduna Park;Markus Schmidt;Match Report;
31;Sun;22.04.18;15:30;Augsburg;1.8;2–0;0.3;Mainz 05;29,110;WWK Arena;Frank Willenborg;Match Report;
31;Sun;22.04.18;18:00;Köln;0.9;2–2;2.2;Schalke 04;50,000;RheinEnergieSTADION;Marco Fritz;Match Report;
;;;;;;;;;;;;;
32;Fri;27.04.18;20:30;Hoffenheim;1.8;3–1;1.4;Hannover 96;26,452;Dietmar-Hopp-Stadion;Patrick Ittrich;Match Report;
32;Sat;28.04.18;15:30;Bayern Munich;2.2;4–1;1.3;Eint Frankfurt;75,000;Allianz Arena;Christian Dingert;Match Report;
32;Sat;28.04.18;15:30;Schalke 04;1.3;1–1;1.9;M'Gladbach;62,271;Veltins-Arena;Harm Osmers;Match Report;
32;Sat;28.04.18;15:30;Freiburg;4.1;3–2;1.4;Köln;24,000;Schwarzwald-Stadion;Deniz Aytekin;Match Report;
32;Sat;28.04.18;15:30;Hertha BSC;1.5;2–2;1;Augsburg;40,935;Olympiastadion Berlin;Marco Fritz;Match Report;
32;Sat;28.04.18;15:30;Wolfsburg;1;1–3;2.5;Hamburger SV;29,400;Volkswagen Arena;Daniel Siebert;Match Report;
32;Sat;28.04.18;18:30;Leverkusen;2.8;0–1;0.2;Stuttgart;30,210;BayArena;Tobias Welz;Match Report;
32;Sun;29.04.18;15:30;Mainz 05;2;3–0;1.4;RB Leipzig;30,083;Opel Arena;Bastian Dankert;Match Report;
32;Sun;29.04.18;18:00;Werder Bremen;1.1;1–1;2.7;Dortmund;41,000;Weserstadion;Felix Brych;Match Report;
;;;;;;;;;;;;;
33;Sat;05.05.18;15:30;Augsburg;1;1–2;2;Schalke 04;30,660;WWK Arena;Robert Kampka;Match Report;
33;Sat;05.05.18;15:30;RB Leipzig;1.8;4–1;0.7;Wolfsburg;41,487;Red Bull Arena;Marco Fritz;Match Report;
33;Sat;05.05.18;15:30;Dortmund;0.9;1–2;1.1;Mainz 05;81,360;Signal Iduna Park;Daniel Siebert;Match Report;
33;Sat;05.05.18;15:30;Werder Bremen;0.2;0–0;1;Leverkusen;41,000;Weserstadion;Robert Hartmann;Match Report;
33;Sat;05.05.18;15:30;Köln;1.7;1–3;2.4;Bayern Munich;50,000;RheinEnergieSTADION;Bibiana Steinhaus;Match Report;
33;Sat;05.05.18;15:30;M'Gladbach;2.2;3–1;2.1;Freiburg;54,018;Stadion im Borussia-Park;Manuel Gräfe;Match Report;
33;Sat;05.05.18;15:30;Stuttgart;1;2–0;2.6;Hoffenheim;58,312;Mercedes-Benz Arena;Felix Zwayer;Match Report;
33;Sat;05.05.18;15:30;Hannover 96;1.4;3–1;0.9;Hertha BSC;49,000;HDI-Arena;Sören Storks;Match Report;
33;Sat;05.05.18;15:30;Eint Frankfurt;1.2;3–0;0.9;Hamburger SV;51,500;Commerzbank-Arena;Deniz Aytekin;Match Report;
;;;;;;;;;;;;;
34;Sat;12.05.18;15:30;Mainz 05;1;1–2;1;Werder Bremen;34,000;Opel Arena;Martin Petersen;Match Report;
34;Sat;12.05.18;15:30;Leverkusen;4.7;3–2;2.1;Hannover 96;30,210;BayArena;Guido Winkmann;Match Report;
34;Sat;12.05.18;15:30;Schalke 04;1.1;1–0;0.6;Eint Frankfurt;61,585;Veltins-Arena;Frank Willenborg;Match Report;
34;Sat;12.05.18;15:30;Freiburg;0.9;2–0;0.1;Augsburg;24,000;Schwarzwald-Stadion;Bastian Dankert;Match Report;
34;Sat;12.05.18;15:30;Bayern Munich;2.5;1–4;2.6;Stuttgart;75,000;Allianz Arena;Sascha Stegemann;Match Report;
34;Sat;12.05.18;15:30;Hertha BSC;1;2–6;1.4;RB Leipzig;60,502;Olympiastadion Berlin;Sven Jablonski;Match Report;
34;Sat;12.05.18;15:30;Wolfsburg;3.2;4–1;0.8;Köln;26,112;Volkswagen Arena;Markus Schmidt;Match Report;
34;Sat;12.05.18;15:30;Hamburger SV;2.3;2–1;1.1;M'Gladbach;57,000;Volksparkstadion;Felix Brych;Match Report;
34;Sat;12.05.18;15:30;Hoffenheim;1.4;3–1;1.3;Dortmund;30,150;Dietmar-Hopp-Stadion;Manuel Gräfe;Match Report;
